name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-80,80-110,110-140,140-170,170-200,200-230,230-260,260-290,290-320,320-350,350-380,380-400
D6d0S2-F0d03-Vc15-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002,82658445.74866125,175948710.00759944,22999288.21798877,38280465.38299823,4228926.161952681,11514542.36528255,3762861.373050128,2296822.5317729358,1764358.20343716,2318015.939499577,1186673.7346338269,712760.9640830301
D6d0S2-F0d03-Vc30-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998,514749770.9614965,507510295.2335271,43891552.87928262,54034723.52587605,4959035.457577558,18415384.969690688,6277090.94045798,5037141.563459527,2775067.515495528,2206765.214041777,1716865.54527438,783426.6980667666
D6d0S2-F0d03-Vc30-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203,654970878.4560096,418389240.9544797,43374680.38836522,37321709.42078871,3652479.366698043,17102107.964573834,3565710.8238242283,3081603.0780673376,1744704.4803665557,1823147.5842694128,1510057.9736924237,719452.9062646626
D6d0S2-F0d03-Vc30-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662,475117892.70357937,485147587.17813927,48722303.99218305,44003658.68795699,7462563.345920901,19970625.268480405,8455320.43502216,9191512.640361346,2125045.01094347,2285516.864738903,1478654.691385308,568825.5587069211
D6d0S2-F0d03-Vc30-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.26318911792611,25.8814320735077,4.78010520367203,4.06318898054956,555951539.7186445,444060717.9525832,43413670.21666316,37882844.31539183,4200608.997493265,16724668.882040884,3944627.632442778,2936505.017490939,2006600.9380460538,2195026.358421204,1533970.72127208,737830.4224291794
D6d0S2-F0d03-Vc30-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546,413873217.6886172,494420017.62789714,43400306.68978892,39000392.87790988,4637446.4801708,18455546.87323502,3394083.487343905,2246043.3550250423,1070745.08270758,1264762.073221727,828331.1901864434,470980.2627668704
D6d0S2-F0d03-Vc30-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563,535117599.2544352,558441026.6805979,42209423.16654152,36867121.10518715,4153485.7094507627,17052902.494804278,3289062.556431625,2857926.7570810774,2199782.5268022404,2538557.678883133,1596277.451705795,900080.2819277764
D6d0S2-F0d03-Vc30-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416,402499101.2148928,448342033.65549326,46313918.95817275,32889319.97442946,4764325.59880691,16736297.060222888,3800883.948324005,2838784.3535906426,1889476.2914850882,1869714.7303343539,1061566.8034813,691886.0918271573
D6d0S2-F0d03-Vc30-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853,453313009.481968,525271009.320523,44226134.01527469,37839125.44765488,4671282.491309688,18321268.51918188,3950338.513642992,3416378.3922265787,2342011.2528068023,2712164.4370064004,1493061.754407377,792406.617135605
D6d0S2-F0d03-Vc30-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.0898823558640585,3.7276624591510896,474132555.7406961,490639725.47574484,45804027.62149298,35168424.662005275,5903729.552331525,20148694.267049614,5343284.813485988,4072930.6660272256,1877851.9647321447,2030827.6339926373,1535724.2596662212,702845.7039221972
D6d0S2-F0d03-Vc30-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998,548226161.8164847,489873080.80178213,38700498.99380851,30415213.057850245,5074338.753350026,14294002.281613545,3825822.485893161,2875061.217936043,1954834.782640924,2515490.009103354,1463573.058778816,719018.1388186186
D6d0S2-F0d03-Vc45-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556,765450470.5202872,685940496.1481272,79861990.57293852,78410587.0519771,4921037.755437364,17865556.252749693,4573364.031499139,3264813.678377194,2274297.1792168603,1771813.521074954,1208075.786782723,1132092.805161833
D6d0S2-F0d03-Vc45-MJ002-K16,2,0.03,45.0,J002,16,40.42273518362021,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692094,1074157640.0571218,632198025.4044815,72471298.37092724,62731623.71510543,6990580.33031347,23708811.279026296,10383189.21225362,8420804.738724252,2672046.4862980875,3399900.998326476,1645456.9587788745,446435.099465986
D6d0S2-F0d03-Vc45-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431,1161718651.8112016,630948101.3103927,70897864.26498465,53922131.64610235,3359881.4203307014,16072182.038790844,4043090.490989663,2262830.777566969,1517812.945362505,1608434.9015914318,1273624.4200687848,431700.61561419116
D6d0S2-F0d03-Vc45-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374892,5.2052200391739,4.03465158660101,1295415690.5209892,651710449.6152843,87649569.5687516,56032806.82451572,5189626.686798153,19190419.18438621,6196678.09414486,3297391.791866452,1649875.47820138,2884573.9006778374,1768181.1879327984,1055178.0582335077
D6d0S2-F0d03-Vc45-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394,1227905879.5298073,567828368.074486,74988614.01319994,57061124.40160912,5498379.94484348,18778411.688430976,6870826.636662672,4153655.7848499417,2645066.017750964,2605695.251501674,1299767.9325671005,562782.3660069178
D6d0S2-F0d03-Vc45-MJ006-K18,2,0.03,45.0,J006,18,43.0045141361598,14.7301802538517,27.7895877166205,4.83769015052328,3.8805927782089595,1130853417.7211409,555007112.6698651,69203947.27381366,51663251.96861137,4452923.024296131,16361065.692054825,5307917.886808146,2818305.869511712,2473936.097672957,2417624.087987947,1897114.2582455296,768645.2950836209
D6d0S2-F0d03-Vc45-MJ007-K19,2,0.03,45.0,J007,19,40.4839945217834,12.2096606394752,26.3675081106885,4.669928737915799,3.7925647341472297,1148563527.4729776,600147419.5384178,68263423.6101277,51394407.81540206,4254733.304745181,16450951.204330368,4584941.445347392,2349949.8311512587,1550435.8349677315,1603003.759774835,1041155.8087378688,616412.2738170343
D6d0S2-F0d03-Vc45-MJ008-K19,2,0.03,45.0,J008,19,43.7816409873977,15.5073071050896,31.765761715646896,5.11951499030911,4.105077921369319,1198293177.6642046,599080688.1191156,71320897.38344823,54864132.97519958,5782989.477959681,16858626.27583825,5653763.841162013,2888964.39168087,2018238.4104192285,1858669.5440966662,1275735.815416541,671918.5570511679
D6d0S2-F0d03-Vc45-MJ009-K20,2,0.03,45.0,J009,20,40.1272824672298,11.852948584921696,25.861835185096197,4.54275226645815,3.7926991841902797,1033978414.2321676,524004267.5770713,77770062.87363483,57583898.64341734,6000985.284881067,16671600.066702746,5701642.313272287,2582217.1639545085,1521229.5060284804,2296446.469980253,1260322.9897637607,1113732.6599092095
D6d0S2-F0d03-Vc45-MJ010-K20,2,0.03,45.0,J010,20,39.3663309560632,11.091997073755099,26.935046260139398,4.65150658923846,3.7648342471724505,1174592302.8675,567821134.8714982,63667518.54797202,56841537.07113829,5578071.322126647,16523998.580820834,5883816.152220367,3829462.8795892405,2394199.88509841,2654556.9555713185,1847985.767719637,942120.6047804595
D6d0S2-F0d03-Vc60-MJ001-K16,2,0.03,60.0,J001,16,39.1430406079926,10.8687067256845,25.1147145653297,4.50438418651905,3.71764236782214,680759752.7973689,683337212.4713677,76358298.50720581,44646682.19495921,21401887.806938287,36167736.64846428,36083426.00546154,33848724.63235023,7335356.652471874,6476412.8113139225,4959424.483073828,1954038.5763942369
D6d0S2-F0d03-Vc60-MJ002-K16,2,0.03,60.0,J002,16,40.81868820208339,12.5443543197753,23.1519672633368,4.35572590870483,3.7395046082689,766883092.3332324,645689968.117909,55914403.88396066,35123661.92969356,8675651.674952514,18244575.19117076,10726889.294365998,9327246.218779674,2701514.5207124054,2504392.6107027843,1368140.0020648493,519968.24148623185
D6d0S2-F0d03-Vc60-MJ003-K17,2,0.03,60.0,J003,17,47.906927694618396,19.6325938123103,29.1878341226408,4.9639991455424415,4.14702939521847,787527113.202714,667509950.4161353,56581931.94261233,34045458.71983487,5226872.750617808,12241358.94895181,7222058.303869602,4010954.041320071,1823185.3721268768,1933071.6645232409,1078968.7840544926,955490.0512119122
D6d0S2-F0d03-Vc60-MJ004-K17,2,0.03,60.0,J004,17,50.4370821148119,22.1627482325037,33.3344630036542,4.9737858835545,4.22293241095053,987242779.6954666,610767064.5989997,56630979.56616272,33277507.41669109,7506947.55542211,14146197.159182312,7256645.407024558,3929958.610035345,1847358.9215499,2298893.555993637,1900719.594958417,711298.8404076772
D6d0S2-F0d03-Vc60-MJ005-K18,2,0.03,60.0,J005,18,37.9495995103494,9.67526562804124,25.2416594844767,4.5626435466015,3.64686969632913,941689391.9144737,615813689.6261482,53830920.21919155,31363119.27736373,5386183.321612191,11567258.88200128,5103723.448447837,3126824.8391052545,1323011.7344350629,2400877.812560268,1204473.062354215,855141.0721841323
D6d0S2-F0d03-Vc60-MJ006-K18,2,0.03,60.0,J006,18,42.5711401518947,14.296806269586599,29.409310809236498,4.56719689279595,3.8631444103239705,1084417535.1975696,625885091.063968,54706647.98071536,29900049.24637364,6686207.646919784,12654975.13550182,5898628.862770148,4427427.295176968,2018345.0275854496,2875990.271383501,1343163.1133091631,587033.5720033075
D6d0S2-F0d03-Vc60-MJ007-K19,2,0.03,60.0,J007,19,41.391158237580704,13.1168243552726,27.884603712257398,4.71816101514575,3.8228409476642202,1052185047.8340324,669296274.6316508,61386064.18565907,31195917.776123755,6693388.6099383775,12883725.23268477,6762024.138250307,3987157.086343717,2321332.692305045,3161827.651713383,1713150.5120706374,704147.4030496349
D6d0S2-F0d03-Vc60-MJ008-K19,2,0.03,60.0,J008,19,46.0008662333051,17.726532350996898,28.5722823350671,5.136597988608799,4.02214514407955,1069080372.011828,722803002.6903107,60369415.55604248,33428180.97117145,11215907.619338006,23368535.460242245,14920442.00858344,13529741.032848405,3920496.551597217,3361027.7335767583,2294725.715789881,1314297.492676489
D6d0S2-F0d03-Vc60-MJ009-K20,2,0.03,60.0,J009,20,40.8456769376643,12.5713430553562,25.2853773373632,4.76774612575135,3.8237459269216902,1220278097.8494427,757790176.1468539,68488507.04317492,37699427.32796594,13158824.217213646,20269095.28016077,14126073.436203172,10474741.148837984,2885158.585535237,2259625.198233037,1430369.7120428812,808151.7675690367
D6d0S2-F0d03-Vc60-MJ010-K20,2,0.03,60.0,J010,20,42.440668869137,14.1663349868288,25.932058968291397,4.55082711091272,3.8625339626233397,1103455531.2783568,726407115.1563394,72442519.16829601,40086037.1647744,10838948.100164317,16924637.069385342,9330748.079086594,5235428.744961509,1948123.0303943981,2338781.2062450526,1228112.5239143022,652598.1999525224
D6d0S2-F0d06-Vc15-MJ001-K16,2,0.06,15.0,J001,16,40.8154852876458,12.541151405337699,39.150922896856606,4.75678611115804,3.8750624877749504,113558108.5713308,249540490.93251365,30146186.830437545,74988026.6496097,3091548.267298632,10311529.15738433,3727969.7125067804,2821458.847564625,1482070.3773308082,1986293.966889728,1346270.347414123,433556.1982273962
D6d0S2-F0d06-Vc15-MJ002-K16,2,0.06,15.0,J002,16,41.95519632484071,13.680862442532597,37.304291626419705,4.59339820865722,3.8921666217505098,102776854.24678424,244609313.27451152,24612287.827427216,57376485.73645223,3220160.4715243964,10982534.048321944,3627800.823041541,3620731.8866752577,1969762.35344538,2719030.605567586,1150746.5840486179,617854.2885702156
D6d0S2-F0d06-Vc15-MJ003-K17,2,0.06,15.0,J003,17,44.9093830557995,16.6350491734914,27.1315077739815,4.7480799655130195,3.94376626917327,90036086.74344565,261758524.93989995,23057019.50578457,71187229.89664531,3082822.997904945,10800298.220327262,2970916.4094945733,2056004.667341105,1721609.304378814,2350381.87160784,1088915.1164277971,526032.4802542742
D6d0S2-F0d06-Vc15-MJ004-K17,2,0.06,15.0,J004,17,44.482868749029294,16.208534866721195,29.0002296128442,4.86864207665203,3.9663067464219695,127152026.49762106,296602862.45472616,24661107.243148696,45840273.99796122,3017053.453455456,10949553.152873194,2786069.4581354004,2091339.624155524,1586039.2935999944,1710191.3131323778,1140928.9868030886,431963.9087952369
D6d0S2-F0d06-Vc15-MJ005-K18,2,0.06,15.0,J005,18,40.24706780446361,11.9727339221555,26.282262684088202,4.4376680135971,3.71217490203199,107495992.4615473,307583448.28354454,21255273.21148972,41915197.99913821,3383944.005753515,13176148.641389087,3295754.7497644695,2410386.665300236,1953714.4567097968,2378456.3620886607,1657627.0586050218,695475.107716913
D6d0S2-F0d06-Vc15-MJ006-K18,2,0.06,15.0,J006,18,45.1625161582963,16.8881822759881,30.3396490948035,4.882501671972831,4.04567745282643,122525607.91774458,251277317.7993537,24041061.06536086,35456201.19876197,3483325.273760125,11198900.239303837,2968938.606065149,2118476.753789503,1441379.1495141762,1877063.783295706,1112129.2000491258,933768.753926898
D6d0S2-F0d06-Vc15-MJ007-K19,2,0.06,15.0,J007,19,40.978478509261606,12.7041446269535,28.3792807449004,4.67423105237659,3.76067003949232,91927671.63525708,237254926.21569225,23655725.98962189,44296671.06895232,3490738.609960702,14227879.33290983,3424520.8975207745,2370886.304413317,1436314.0291032956,1844079.5718026632,1410353.3084843394,562182.8363201717
D6d0S2-F0d06-Vc15-MJ008-K19,2,0.06,15.0,J008,19,39.8266990314703,11.5523651491621,27.3274237687988,4.53278097336284,3.80036539286645,106888051.20448875,227447626.08880776,24489751.37181384,37574145.38121577,4643496.422642823,10861071.18136602,3933462.9460452064,2133388.6654831483,1622424.983260027,1737134.346844041,1272722.2900866591,429863.36106344475
D6d0S2-F0d06-Vc15-MJ009-K20,2,0.06,15.0,J009,20,41.7645685283191,13.490234646010899,26.2762117342072,4.59646400053959,3.90554252665032,101335649.17178763,202068108.74960268,24868398.341899786,39971825.36031322,3779609.939859225,11812858.202200904,4001453.833771806,2995446.028245022,1660547.2908922632,3144377.6995048886,1268964.2179635705,1251297.044315316
D6d0S2-F0d06-Vc15-MJ010-K20,2,0.06,15.0,J010,20,43.5469555430422,15.272621660734101,27.521572809163104,4.88905869642514,3.914484582611661,114399731.69037125,203682483.1208522,25291160.93001051,37154017.83011615,3968801.6444501593,10482263.114831634,3491396.7500156993,1904537.0099559044,1705263.0163361372,1822197.129924096,1526884.288670704,702623.9652033924
D6d0S2-F0d06-Vc30-MJ001-K16,2,0.06,30.0,J001,16,43.2442572616104,14.969923379302196,25.4816650696452,4.69780775917158,3.901797929779,562209673.0917295,517522685.81362826,41852893.20867032,61655162.14003677,3576570.6240273067,11426692.15388934,3850424.260501947,2317081.7843953967,1741277.784166324,1683482.3653862716,1360436.374371826,419753.82033221924
D6d0S2-F0d06-Vc30-MJ002-K16,2,0.06,30.0,J002,16,44.2478118160728,15.973477933764697,38.4721337173042,5.28764213829524,4.010078314316529,602182157.8836839,459659527.89871037,43324611.21289997,39681271.24712344,3462211.034202388,16495454.656076776,3127287.3666623086,2070163.254001978,1565285.0868179037,1393665.717504628,1068927.9517750563,497449.5126843565
D6d0S2-F0d06-Vc30-MJ003-K17,2,0.06,30.0,J003,17,46.092827124699895,17.8184932423917,27.7002420463898,4.812489760428599,3.9728120068478,457157000.3513953,455057640.9040674,41209418.016615614,40794482.828680106,3688414.6181654125,16977598.1308959,3297138.3714290457,2289671.964222054,1183307.790383635,1474414.4977624782,930687.22988925,393646.14048338274
D6d0S2-F0d06-Vc30-MJ004-K17,2,0.06,30.0,J004,17,45.0416878879969,16.7673540056887,30.2425875109411,5.62419762285277,3.99853545020522,527320167.3324813,527072911.2079682,45476439.73950042,40440687.47973467,4487235.012782402,17732061.77057345,4456578.984038173,2789533.5134532563,1894681.846784601,2217676.7348816767,1428636.8800352958,684188.7084093704
D6d0S2-F0d06-Vc30-MJ005-K18,2,0.06,30.0,J005,18,40.7225357710983,12.4482018887901,28.11763491258349,4.72424091337359,3.7979946084289904,437666112.14628667,546550107.4424089,44855567.94051831,40022394.66313248,4092135.184831352,17287213.4202025,3441999.308896255,2258183.320603266,1822016.8482496082,1881416.3936692355,1338624.6043723638,613889.9998160138
D6d0S2-F0d06-Vc30-MJ006-K18,2,0.06,30.0,J006,18,39.2629864135246,10.988652531216399,26.9303597457855,4.50082341551771,3.69758618926367,486557814.9331539,620191762.0649352,47270700.45634964,39232955.6488937,4951431.408196191,19910710.40744001,4603344.40419221,2669859.278744953,2275128.9976863284,2016727.5380778376,1707005.1944672598,915342.598434217
D6d0S2-F0d06-Vc30-MJ007-K19,2,0.06,30.0,J007,19,42.3047753406921,14.030441458383901,27.4986801984463,4.683589884960379,3.93237517301919,461506769.902583,518804038.8593463,46278279.97161306,34202498.601682484,3745331.442421197,15732602.575040653,2796960.537968456,2188619.718236037,1404753.873822554,1357401.2394768223,760719.6569761608,360659.45072852494
D6d0S2-F0d06-Vc30-MJ008-K19,2,0.06,30.0,J008,19,40.1223391080901,11.8480052257819,25.165506437587105,4.941826267758558,3.7895752656771,413596573.254324,449577748.4237186,47292769.01971229,34453814.26100113,5310238.347456536,16134792.675574202,4520233.160133876,2684112.6396034188,1988478.6585775404,2379931.418421049,1740389.8785011403,807809.5264046942
D6d0S2-F0d06-Vc30-MJ009-K20,2,0.06,30.0,J009,20,41.0564208705218,12.782086988213699,25.178862990377002,4.656363552712231,3.81683230646106,495203072.984866,475565391.58219385,43909527.40456994,34404899.62770992,4844621.987103917,15712043.863949515,3817391.890414935,2214715.011698443,2049547.7554388484,2320202.0125180795,1592574.1994872445,1003328.2742824564
D6d0S2-F0d06-Vc30-MJ010-K20,2,0.06,30.0,J010,20,39.5376529910202,11.263319108712098,25.4493982725421,4.4903290888439,3.74976958061616,517676472.8661549,446844598.89303714,46043597.58489917,37624471.21533652,5962670.9652827475,16251364.753169501,4832848.87907182,2906289.451013724,2312296.1399333784,2490425.512272121,1753361.1476108604,1122006.438565314
D6d0S2-F0d06-Vc45-MJ001-K16,2,0.06,45.0,J001,16,40.742164580015704,12.4678306977075,35.568100752590105,4.87364407536901,3.87994398028229,619360277.6215314,691357480.1144949,77829526.87586229,50281710.03867158,18231738.397413906,38026683.82854579,25372454.328119066,19012429.718149696,6571284.858314157,3413714.855963908,2406237.90000744,953480.9578294569
D6d0S2-F0d06-Vc45-MJ002-K16,2,0.06,45.0,J002,16,40.221659934463,11.947326052154901,40.5994692807697,4.75475355537993,3.7795300726949,967333141.0163939,721585991.6326523,84823136.75386374,79690745.22081208,12194451.175018052,33687265.75489236,20157247.12960593,13381458.666611925,3645669.396497402,2698705.28937239,1969157.9441420028,800787.5778952177
D6d0S2-F0d06-Vc45-MJ003-K17,2,0.06,45.0,J003,17,48.484309519141796,20.2099756368336,28.8319916524477,4.89310906593356,4.1402570142608,976606502.6799675,614199910.5806978,71796124.26084048,63620410.27452748,5101144.313152855,19969742.19985812,6745180.022286167,4586309.455080893,2300410.7226617644,2296741.7665413,1258307.4184414055,618109.3809381068
D6d0S2-F0d06-Vc45-MJ004-K17,2,0.06,45.0,J004,17,44.3404181594044,16.0660842770962,27.3193985636028,4.53165216754007,3.8946937269706603,1235297580.8071787,629487291.6754807,68955283.92984404,54107350.50054417,5060390.899049139,18583527.123837806,5415057.747043407,2982682.2180572087,1682368.0867003966,1890301.47860528,1273701.1283456068,613472.1448740809
D6d0S2-F0d06-Vc45-MJ005-K18,2,0.06,45.0,J005,18,42.5521319958783,14.2777981135702,27.5621751494558,4.602531917863139,3.85415885031892,1289278552.20005,574870607.8929522,67138346.79866418,57628268.84489289,3794055.986512742,16181556.151788767,4202983.432563408,2477462.1660547107,1897706.0165081788,1939926.5091550485,1181453.2536986344,525343.1447599807
D6d0S2-F0d06-Vc45-MJ006-K18,2,0.06,45.0,J006,18,42.3050927876836,14.0307589053754,30.6066654996281,4.6496452382784925,3.88583419800672,1296692401.33015,571095046.3027942,67303720.60549878,55730293.07518815,3774773.882289463,15650626.129258055,3977825.5796500063,1971810.3094431,1110950.6281033505,1939411.43014392,1226844.2516033382,579495.9085095249
D6d0S2-F0d06-Vc45-MJ007-K19,2,0.06,45.0,J007,19,43.9531382989359,15.6788044166278,27.9411455340123,5.44795851347268,4.02101397037277,1159866886.5786042,611022022.1524353,77316466.62365977,58603140.22301692,7677228.050735952,21352244.504756786,9033164.955437286,7335158.72924536,2742638.7887158403,2605366.480757802,1816019.5133488053,877848.3907657625
D6d0S2-F0d06-Vc45-MJ008-K19,2,0.06,45.0,J008,19,45.967597932176,17.6932640498679,30.5680482017002,4.96644091417234,4.11734418382936,1191081152.0125473,587141240.900386,70708252.59455821,57222393.21323326,4824958.099998433,17378878.932181332,4979189.57126024,2507743.8992844336,2202630.2113295654,2327371.47028748,1580666.3428006554,897146.9397653417
D6d0S2-F0d06-Vc45-MJ009-K20,2,0.06,45.0,J009,20,42.452847176358794,14.178513294050699,26.569016469528304,4.63011903468867,3.88239434756817,1143343604.8817506,649822482.1544766,69142827.64935298,58560983.76587684,6571429.738798421,17716501.51754129,6127913.2782466775,3383310.453728344,1709685.557885557,1916792.4793716809,1257790.3783282577,569214.0340466815
D6d0S2-F0d06-Vc45-MJ010-K20,2,0.06,45.0,J010,20,43.087038943622,14.8145534438024,25.4567851372037,4.7512393533185,3.8860202914768203,1191243636.316594,573513406.06138,59229370.96599339,60964014.05289764,6372672.35255701,18117357.24016532,5583215.459227554,3111805.088433877,2407290.9461413147,2834888.0078536063,1632004.2755896053,873663.4475186764
D6d0S2-F0d06-Vc60-MJ001-K16,2,0.06,60.0,J001,16,40.263065474956704,11.9887315926486,41.40446359744021,4.71230090018846,3.7898596397614095,725129302.5970433,794705428.3871857,52981731.12327758,27653486.31938644,4551239.900730554,8780511.991714044,5256606.830990747,4235672.80410287,2926439.428308874,3815625.0022516255,1854920.1727819648,892184.8318093227
D6d0S2-F0d06-Vc60-MJ002-K16,2,0.06,60.0,J002,16,41.4479787767923,13.173644894484198,42.0199001362448,4.98496427425074,3.9274883921478505,682534825.7493633,659977836.4653504,53603378.93880284,33932522.60512201,4520618.493810539,11387711.429957705,5618966.233786395,2712333.341383193,1655304.4802754668,1865063.3793014241,1021987.559105153,457285.1296341436
D6d0S2-F0d06-Vc60-MJ003-K17,2,0.06,60.0,J003,17,47.48104157870321,19.20670769639511,24.020744084758395,4.75521433629573,4.06814871258726,806826462.2845713,628048134.9719324,52278991.88207021,31658439.785474803,4663086.60268192,10683608.456601908,5088547.844751788,2220434.554340301,1344950.5489398171,1422250.1367475316,898332.0033212039,456472.04216218
D6d0S2-F0d06-Vc60-MJ004-K17,2,0.06,60.0,J004,17,46.958867177365896,18.6845332950577,29.0924063290958,4.75928637197897,3.9690533631542895,875832586.4655973,410466092.28207487,48814905.14162546,27347224.50193671,3094542.055268745,9290094.221652338,3630664.1535899118,2837985.177457815,1666556.7237672943,2068415.007272631,1873487.5770634213,733619.3201568726
D6d0S2-F0d06-Vc60-MJ005-K18,2,0.06,60.0,J005,18,32.289323084715,4.0149892024069604,16.0112181203861,3.3809807087029795,3.24890432986987,917662035.8801377,437053779.60945725,49173341.44964107,28629094.750436224,3321783.8707149057,9699688.69538601,4081257.023097236,2809101.0683209486,1857305.3905006915,2323280.390422651,1646247.392366213,542134.5843730881
D6d0S2-F0d06-Vc60-MJ006-K18,2,0.06,60.0,J006,18,31.2787594557334,3.00442557342528,19.3570211995331,3.41270417314357,3.24764746522772,954080305.3478466,513500391.24106485,45612804.63044994,29027409.562708914,4107109.5755831865,10923196.58103519,4411434.022841828,1865137.4992574784,1674143.624231139,2599837.6242368342,1597201.2953286555,391127.3803846336
D6d0S2-F0d06-Vc60-MJ007-K19,2,0.06,60.0,J007,19,39.4864917623182,11.2121578800101,25.1029566448721,4.34900798434127,3.76316064198859,1006163774.1931193,460870639.4701756,54562415.74071687,29830319.38441279,5535005.345151846,12269692.510580014,7136899.638312064,4507339.942786071,2327697.7112116446,2068340.030751796,868766.3531544977,551452.3265435967
D6d0S2-F0d06-Vc60-MJ008-K19,2,0.06,60.0,J008,19,42.4899127684378,14.215578886129697,27.874877064790105,4.97580544604833,3.96968628083757,1105917534.664091,648107033.7248603,60021324.24881987,31344693.57317764,6477460.1516541885,13158773.447994707,6050690.799288772,3694487.4476818726,2257977.7877262016,3561349.616369304,1970111.4570495032,1217318.118111367
D6d0S2-F0d06-Vc60-MJ009-K20,2,0.06,60.0,J009,20,42.3319188194211,14.057584937112999,26.88738831127749,4.9986161448717406,3.99606224582259,964388691.851677,542908931.3628143,49197113.11640184,28133825.878003266,3943969.9989635227,10457739.439150833,4612042.211420947,2395226.75142928,1415195.0601156247,2286747.909394681,1245478.1084194072,456319.0605252481
D6d0S2-F0d06-Vc60-MJ010-K20,2,0.06,60.0,J010,20,40.5981889506249,12.323855068316698,26.461524726678,4.41178652358739,3.81228504977858,967377289.6106251,525558028.9249159,45195651.06485774,27352549.84904242,4065281.767605917,9427721.029083699,4519222.828801768,2501649.3459056923,2114169.6944480757,3142104.4763910426,1399118.260529247,536137.5671628091
D6d0S2-F0d09-Vc15-MJ001-K16,2,0.09,15.0,J001,16,33.2681958859307,4.993862003622519,12.8324075063824,3.37248074554915,3.26529450963417,126167588.04651722,281930641.9547013,26611373.27179769,92277027.80698726,2892652.671581421,10061776.317467017,3689885.779395255,2684143.742607273,1491419.177553284,1699345.264903716,1110361.2947416292,591793.0877817358
D6d0S2-F0d09-Vc15-MJ002-K16,2,0.09,15.0,J002,16,41.90392975668,13.6295958743718,24.1397737495368,4.7567293534051,3.8022322019095802,164803186.82259592,340948228.8056527,60315251.48907644,65334775.86068951,4668880.076128194,13910576.069098765,3799552.8380514937,2533120.317409899,1805560.8855754759,1595572.5970350641,1001899.6388787744,758564.5941270405
D6d0S2-F0d09-Vc15-MJ003-K17,2,0.09,15.0,J003,17,47.7413361686693,19.467002286361197,27.829636747968888,4.78699963168992,4.1382770078840085,129268671.63528565,300878537.69041926,23118067.038240645,50580390.84648544,3058644.154623588,11695497.373008002,3184731.296838185,2007413.3719612502,2233960.141888463,1551430.0936123156,1056032.343716514,396885.7771674149
D6d0S2-F0d09-Vc15-MJ004-K17,2,0.09,15.0,J004,17,47.7179146268112,19.4435807445031,31.604621930215398,5.0949808797626295,4.0889485907474,112083169.32344992,303365622.52264404,29317756.83253337,40809824.33337531,3304559.1388291605,11075315.354376668,3095020.9383144155,1967944.4879893498,1645587.9495839663,1320574.296467727,1125418.056001669,594554.7006952333
D6d0S2-F0d09-Vc15-MJ005-K18,2,0.09,15.0,J005,18,41.0689238441689,12.7945899618608,29.693867574738608,4.91140114547899,3.77928854792125,75990292.12745039,299858854.96536875,21448268.14810702,43525535.127715,3320710.0245636567,13120391.864363406,3786967.8474266976,3050978.44193438,2835501.448983616,3698162.9293459137,2105839.93392,1368843.4042392173
D6d0S2-F0d09-Vc15-MJ006-K18,2,0.09,15.0,J006,18,13.8454377363398,0.237257697036025,15.5044746541819,3.4817419369012006,2.748246137941209,83584224.86863509,261827331.80429372,22212045.97531117,36559333.15774008,2882126.020036204,11244978.466188086,3221024.586043398,2417873.0425393092,2010350.290153046,2641192.0542597924,1708809.9273223162,785802.6210207344
