name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-55,55-60,60-65,65-70,70-75,75-80,80-85,85-90,90-95,95-100,100-105,105-110,110-115,115-120,120-125,125-130,130-135,135-140,140-145,145-150,150-155,155-160,160-165,165-170,170-175,175-180,180-185,185-190,190-195,195-200,200-205,205-210,210-215,215-220,220-225,225-230,230-235,235-240,240-245,245-250,250-255,255-260,260-265,265-270,270-275,275-280,280-285,285-290,290-295,295-300,300-305,305-310,310-315,315-320,320-325,325-330,330-335,335-340,340-345,345-350,350-355,355-360,360-365,365-370,370-375,375-380,380-385,385-390,390-395,395-400
D6d0S1-F0d03-Vc30-MJ001-K01,1,0.03,30.0,J001,1,42.6726746799839,14.3983407976758,24.5629221868324,4.468104241955629,3.9112406058108102,285076.88664531364,306526.1186452571,67985171.07331035,7349860.501427316,3403612.3420601143,398565131.10751563,283494108.83723366,4074886.090164654,2159420.573409315,169605810.35028297,490563.4011676014,1245338.8388312957,41099361.07340883,624806.2707508357,459102.135972753,18179939.44204941,840352.1479940091,433912.7170939632,20437703.22584844,738630.5891969048,373649.89340385,48658258.22212618,16489496.881983405,286421.36727746023,131886.7695935508,918502.2814370363,193446.15121781922,282363.9532028826,2552716.177414019,79548.58132837973,127435.71938311355,1302559.5404672332,101670.88032374565,110812.4187245763,6867182.057005802,652760.2035476522,287362.97337070643,891521.0044557055,487560.524495272,510480.65493007,351891.6536997583,1718986.183303074,184104.3936857404,555431.8459194021,707070.7311197097,176398.3771688472,120552.31622775036,592054.2217202089,159808.12069762606,210855.13146999152,185671.122432366,571019.9590409852,180442.22314041766,353214.8543718883,218307.49393568176,557384.0571584457,191150.75155426445,293183.60605302174,147991.83253298342,739313.5237259611,226026.43773760129,262918.6498209055,131805.56514185673,819750.0138768199,173821.34073143007,202721.88670132981,127549.6546722878,625101.0540473838,140894.01975519033,140548.75126809892
D6d0S1-F0d03-Vc30-MJ002-K01,1,0.03,30.0,J002,1,42.6447446135751,14.370410731266901,26.0460457427005,4.8606312566096195,3.8142388553326603,401253.6448624325,432865.9591960164,78662860.25005351,8325180.04063388,3750349.723045668,409041785.7681578,201195436.55640185,4388821.304638656,2087531.7686986416,144847257.18960768,317413.70055137924,962173.1133593316,28347784.67535527,503285.7861353225,337783.3562839298,10475848.90270316,527184.1737892778,396400.80225722585,17535034.260115474,675545.1527788417,291801.5772604045,33325853.63625212,11346324.829856755,255051.09667730625,116965.29098468045,1053360.9291031866,138683.08591036015,326566.80230234354,2124388.0291202455,81279.09564516493,103592.61504869221,1263701.9843321736,88458.54074775334,108568.6959278225,8516097.930911086,787086.4033349499,213325.07043254047,489394.1968065925,348116.60586879833,811714.3031380441,368804.76575357374,1438199.8206612966,119157.14937541356,971763.207495478,651868.756617635,296486.05868021084,77260.78671641911,1120461.2681279462,163784.96019970076,378209.2424006278,146270.17774434554,1581886.0301702563,193469.95382030046,485144.7612006153,130440.83110985706,1423177.9943201442,223954.66417563008,468662.517417851,81390.44256115991,789753.2666576523,191237.46168609482,316879.29985966714,75112.8440516828,574046.5504789436,111416.78797332633,180840.0878715104,74318.12472948378,492292.01802430704,111455.36252380633,116076.28492475998
D6d0S1-F0d03-Vc30-MJ003-K02,1,0.03,30.0,J003,2,42.5188666578585,14.2445327755503,25.1635847866556,4.72763301850611,3.93653245450706,90742.76760793607,127084.73708150585,70074657.43059635,1017516.07835186,395987.339935299,300705271.5933261,162929244.99764478,1202019.2134194423,1672397.7284528657,138951218.86528683,277368.7459649304,806828.9223360177,20808400.36735325,404452.4870590308,299232.5605477086,8931625.399602817,506374.7724585461,319398.50123518344,15513115.055309804,676398.4735335365,298466.13366211945,25923687.91066691,9674091.119903684,285586.36565632984,125312.879393952,1215840.7041946894,136999.95262784578,239490.3607035284,1836552.3477418898,108932.14301312043,111750.06173036387,1207347.3660458224,103310.07858212512,169020.55433940442,9711307.580300026,650926.2613753398,172723.61341239884,407569.39477394713,318622.8348003337,584834.7438286698,404187.5244198619,1220842.6407610215,130705.18813632814,1065537.2224425594,540357.3115597046,352886.15600663534,115120.15452131348,782134.3132506356,177089.2642381169,327077.96541020874,182770.22696318594,1572043.6324818782,226098.3891146929,401576.6469102132,178855.16278615114,1646735.6639916268,224462.38579801013,509000.2785076432,139604.54503162554,982838.8129924136,226479.7252550475,272807.95534348965,126656.45731753431,1540198.6690696925,172876.93368039303,271895.0952965582,98453.03615342383,581759.3965895668,109464.60223828304,200374.96868800934
D6d0S1-F0d03-Vc30-MJ004-K02,1,0.03,30.0,J004,2,45.47155232969961,17.1972184473914,34.054660287988604,5.22233487564496,3.97420710772495,135742.9701872175,179037.1992867363,70307002.38835593,1783584.83634371,1113901.4356147905,345570840.25083435,176403913.44684666,1414410.276259218,1395371.1246617024,148289956.70667225,335207.6312550614,924862.1763786413,27078230.75592764,437665.79581074213,305461.81294747663,10970334.38361624,516960.4165276578,315977.9291737371,15815914.053371772,702978.1641265047,298336.4772055688,28213406.195124503,10647569.568075057,297404.70025293174,100214.31235266381,1437026.6838078606,123944.51215164876,240505.43695248762,2378690.9875637284,85311.94015234138,99230.78888728598,1341092.7337317485,98055.18529464722,132479.28555164445,10971611.03194783,505289.032485152,139725.5440659304,523818.76664462796,346583.1895879744,354783.9587870292,398464.61065890966,1435253.6002314326,120202.79758510241,389043.2112456121,595390.9471875483,285809.5757766264,84730.63184099391,594410.0564447793,130813.24077751645,328457.11901036365,152913.0896853644,604435.2846110985,128371.28115226733,455932.9752432264,138663.05929934426,1377437.9887950516,198765.79237853343,352060.98479162116,110912.72950423027,1147062.1076040876,192853.5800148424,210176.07793226285,94377.91779522486,803133.3109020273,109487.32728127767,153333.02253302073,85799.98976896351,1215696.9279965458,147191.06914278347,126684.53046729974
D6d0S1-F0d03-Vc30-MJ005-K03,1,0.03,30.0,J005,3,40.93006557816079,12.6557316958526,27.246460583296198,4.74536185611085,3.8996471311245298,418414.6616531458,442044.6590694162,70487013.79716502,6256492.742052479,3911817.8068200382,462634747.8040161,201770347.58778983,3386281.7169607724,2729013.0763575532,162414445.44232646,343045.69970412744,1036463.8427523612,29289680.94250622,434524.2402447347,323452.41319490474,11232983.889290556,507157.6755265906,392442.5119856505,18581620.52902553,962245.8751815695,322595.8959096513,28947114.81174149,9447315.383243918,297323.1555397855,176472.080500538,1442012.581451047,142528.00450205954,360061.39264682436,2129498.305403673,114560.2838033798,108323.7226272779,1554910.2202287428,117728.42363407198,150478.11746452143,9301560.758401772,699099.5317074631,231785.28079820648,556692.579989354,365564.59201993357,593784.5102320717,397045.3081094529,1441836.4268029046,146731.2648534496,846397.6642424375,705239.6483937043,226792.9388067777,123416.59845109153,1291076.8611053994,229640.80869656827,257266.5118039056,202663.35053306547,1551405.7229030768,222919.28669740586,374655.4107255885,190712.95694385355,1602742.7797670353,253123.6014099403,316713.7718246345,168929.97228674835,1949084.3536527744,316084.58175976214,227856.9512279349,149757.1625159356,1983711.1673805097,224051.11597511914,204374.08624517472,139047.2160236399,1109604.3259874221,133264.68564603382,181806.44495636434
D6d0S1-F0d03-Vc30-MJ006-K03,1,0.03,30.0,J006,3,40.471959021811294,12.1976251395031,33.729316722282704,4.89987777675259,3.8791090675837694,517380.296851365,659699.9350699421,71690400.60723247,11184222.174869694,12197398.75000692,502005358.0709302,190016159.99158308,5338401.740269893,3252138.712713325,167449438.41174534,362081.763465052,1008892.798341356,28124695.27303161,524738.2276184129,378791.9501442578,10946953.871090077,529590.3471816607,412201.56749408896,16708320.492828544,725279.9124799989,308637.03789871576,25549519.48112555,9525462.655884622,234452.94870233448,166427.0374384963,1646469.8131616788,146996.6161563133,363758.7083126969,2682653.043150361,138128.9615353643,101981.80937293405,1730108.7353288396,115158.8515383124,229212.5313127895,9894966.043656923,694822.8691481962,271668.96582047065,649560.871056685,393940.4102600222,455605.3129619928,508519.8063244429,1606963.300149681,150588.4679186478,1021901.0893175836,741999.9538512537,362135.8363394875,127372.39828705875,1234565.0566812758,191332.2486676316,675323.9291126382,181456.95141562165,660054.8698647493,181135.5590626649,724480.3682177198,196133.41885857718,1034139.0617848772,243470.2680911461,427241.4662035874,154744.34909017006,1713167.442779067,251242.53629747013,494678.9020038782,139656.0119065621,1001365.1418978116,163503.54876724214,437854.13592272456,117836.91137022106,409924.7392355484,148268.75102694097,195111.06596463613
D6d0S1-F0d03-Vc30-MJ007-K04,1,0.03,30.0,J007,4,43.221153572468396,14.946819690160199,27.3566548701692,4.83295911803986,3.92606283714688,159197.2701507044,242284.0391978184,79546875.79499787,4324285.462790293,1322051.3825011821,263917632.893262,235824893.45170888,1546306.9780419478,1597417.6989703332,130719452.12191851,299731.2956034238,830392.4753039746,27732985.12029553,367403.0162020152,282062.66659948503,10503185.849986907,475755.3612847125,271458.29114646645,19398075.118308544,851457.2958157579,335360.36583518534,15690910.375083733,6903558.82853801,260612.80728769558,146370.88197723575,2065506.2169659173,125867.42371594404,269271.4096822219,3234904.9103761287,93074.90318063658,102969.21819380012,2212519.698270894,131455.1090322728,143998.01817396565,13776206.52215464,616113.9180017419,202614.40694854726,537166.3508846132,477154.3283162765,561718.2638165343,532149.1803536008,1904331.686771708,130933.58675217885,898907.7992648092,830929.0971204076,222349.2286724789,93977.36447549336,644287.9045221773,134695.55000887846,156393.85457768838,141938.52104804234,1735927.5984064562,205929.42893002328,376209.0094774775,170425.70139333542,901056.1110617508,166583.1198565902,261845.5787492369,109370.87938377932,916332.6211981385,219647.45590504372,158301.06626060724,87003.5520797432,1639464.692335624,175207.74943043594,198366.50218979482,110246.34099196256,336023.81329744705,73354.51530818372,104964.86395694103
D6d0S1-F0d03-Vc30-MJ008-K04,1,0.03,30.0,J008,4,41.0140034658587,12.739669583550501,25.385757245084896,4.4554970843967805,3.7715576989105295,161144.4932178815,192372.4146192261,71940678.08888829,1986393.39378437,927390.4471782818,280474974.14346135,201976578.2234136,1316189.555890743,1513931.6641864628,112766296.40995964,327273.0282555478,908510.6698623772,24584536.47545277,395473.10239674523,280159.7856679244,10420597.047698094,443420.6865926517,291029.18049453764,17126658.297275282,783902.8105301877,242718.8349302859,15146130.184107602,7739285.182359591,295033.5672929334,167426.63714106972,2103266.6941414247,111089.29343629144,317465.1481645382,3160489.4218019554,78915.79535396898,104648.72165999578,2080376.8070296585,117436.98929008805,94223.79157015203,13478586.6317513,817656.3798319899,172055.72878785126,355097.5468964527,421581.4850322432,827072.1507753263,576027.9780937729,1812065.535922958,118647.81517818866,847512.8683273373,686692.7759095028,104037.7374865382,69892.54836797682,1025837.6374799915,162334.84929994814,96931.80183909842,116313.94615379426,766924.7950103284,150109.07947788472,190457.9285289796,115107.61656930398,872893.0355520158,190394.83948209925,95526.55535357924,70449.55399341472,619212.4264242677,166207.8395162384,73382.89309961526,59833.92346745206,985100.9250704005,152679.47341186192,58086.339770689716,80213.33347533729,782007.9493127953,112258.9795364588,53174.81013531633
D6d0S1-F0d03-Vc30-MJ009-K05,1,0.03,30.0,J009,5,40.834440842880795,12.5601069605726,26.46450318526761,4.4077213343511525,3.739319965652721,386548.12489478,621494.0485246665,75789500.27853155,6953424.6668889625,4455400.262331244,353526671.3316736,228229080.33901703,3199403.9382486762,2406669.552973986,146402944.5844074,300600.9766714622,775891.2758816332,24742181.15777154,404865.28435866494,291732.87713192217,10375047.64804726,546238.1394359121,334446.65270553326,18062012.50950384,889555.1866136981,285330.4290352741,19545055.062639188,10225937.076451756,229323.3764198361,120312.23085233508,1791280.3539267043,129521.52171278256,256590.11459729532,2751191.9567484627,106259.17347438069,92106.15944990693,1824411.0781186759,106617.44167346027,153947.08885087163,11515530.433286073,634403.9585312507,166228.55078097223,479257.5448094796,457070.8619607707,743766.5496779366,498511.77266265673,2022290.81346232,139679.17802867456,554835.4593268071,804793.7493354814,189085.8461266577,115252.9232545808,1462315.1341510918,197258.9699456896,260588.9283354997,179125.24297832194,913688.3855417148,172070.04494691011,358136.37686403765,197085.42585768813,1738718.9879501925,240860.9385333373,270066.5587289927,155606.63824094366,802749.512654423,220512.41063349324,247714.4457261283,128666.78544952422,1586838.5035217698,191424.29307269093,166006.18330490802,120284.26145596035,668973.6262484542,143176.34282615347,138631.75488126505
D6d0S1-F0d03-Vc30-MJ010-K05,1,0.03,30.0,J010,5,41.0172345951987,12.742900712890599,25.354097759478197,4.4183766928899,3.78047095991064,548229.7130821263,625986.9415455455,83222718.0713543,8607205.35212753,9276367.505794212,512493092.7586566,245686405.88951933,4888482.388120897,2468814.7732185223,138982177.70117486,278487.54577041225,871181.7588964707,25704587.56758704,505642.9650811726,326950.5702903103,9700907.70465659,498007.0968311787,333286.7012136725,16310616.263732582,662487.965037954,268485.2949588344,18904903.8650793,11468411.113730226,335295.56917050976,145083.38259489168,1910187.2859451813,126636.45641450788,297788.10047939396,2690778.6843160684,81871.17323501737,87561.73147015227,1997445.2195049908,104985.87672407542,97635.50534566426,11269040.30034878,622192.8489772606,165572.49336838574,461015.5241774981,557593.9319330115,660968.5547834617,537405.9203097853,1623668.2928915282,117505.44472719092,681019.4278767526,831854.8613258195,110927.92791625527,76940.21125039324,886667.3807990138,171249.8233318735,125821.06353724685,144596.3261330327,1187175.4623780015,166538.54046169005,222235.86165249808,166922.61667851926,870449.4116535422,179131.46187145932,163737.12910013658,115861.38194928953,1591730.6846682413,237365.5437946113,141262.5241253339,74716.19783787963,779599.6668536519,177837.87389219017,92637.32711236038,95633.69487973474,922311.9882683586,114152.10079513465,92100.75198052346
