name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-90,90-130,130-170,170-210,210-250,250-290,290-330,330-370,370-400
D6d0S1-F0d03-Vc30-MJ007-K04,1,0.03,30.0,J007,4,43.221153572468396,14.946819690160199,27.3566548701692,4.83295911803986,3.92606283714688,587797512.9105295,172609757.42942384,44254828.234552816,8232489.2817790685,16389552.649601528,5259664.287049581,3811812.2702302085,3535882.0476373117,992142.4596522036
D6d0S1-F0d03-Vc30-MJ008-K04,1,0.03,30.0,J008,4,41.0140034658587,12.739669583550501,25.385757245084896,4.4554970843967805,3.7715576989105295,559542265.1982204,151448791.377222,42076496.59516079,8131628.469207934,16297662.97300026,5218293.141259708,2465530.678424887,2257740.448277971,1237064.0466563222
D6d0S1-F0d03-Vc30-MJ009-K05,1,0.03,30.0,J009,5,40.834440842880795,12.5601069605726,26.46450318526761,4.4077213343511525,3.739319965652721,673857728.9349346,185976921.14098907,50139304.53594226,7029197.758763188,14194476.526523553,5717217.247798721,3983467.84426743,3614729.7768831793,1419291.6008393297
D6d0S1-F0d03-Vc30-MJ010-K05,1,0.03,30.0,J010,5,41.0172345951987,12.742900712890599,25.354097759478197,4.4183766928899,3.78047095991064,866620710.7308452,179105018.60266802,48839186.97390586,7311878.258876108,13893885.27597921,4860121.067795224,3039238.2726733168,3272371.892699046,1488843.199969365
D6d0S1-F0d03-Vc45-MJ001-K01,1,0.03,45.0,J001,1,42.6475766237093,14.3732427414011,24.4666662185016,4.53085753694069,3.8273100265205096,1314876383.0572858,91460894.06529725,97042231.39760992,7432511.496131607,13485688.739853827,5947805.954297374,4220800.69555143,3564862.8824729337,1625116.6444771527
D6d0S1-F0d03-Vc45-MJ002-K01,1,0.03,45.0,J002,1,46.298880340639705,18.02454645833161,25.856006408997306,4.78345035281771,4.08929883253317,1282226373.0109947,75568422.47111925,87698359.83877927,7117792.032936381,13292811.60274374,5806770.240516934,2618337.8369313586,3159418.458186306,1782802.5354612463
D6d0S1-F0d03-Vc45-MJ003-K02,1,0.03,45.0,J003,2,45.2094010461977,16.9350671638896,25.8354230186762,4.68958878531853,4.06105327761124,1232935803.4745464,70467128.78410532,78937796.00236303,6500387.498460465,12174947.984508175,4608873.7955103,3104429.309198489,2978911.825079212,1436651.5710055719
D6d0S1-F0d03-Vc45-MJ004-K02,1,0.03,45.0,J004,2,40.726827138318,12.4524932560099,25.759899746164198,5.044124137276951,3.86531885294881,1241053009.544974,65372501.63262354,74559467.48058166,6871954.151524444,13318399.054754876,5443985.626802644,3026491.2476326264,2871219.333084492,1971622.991199235
D6d0S1-F0d03-Vc45-MJ005-K03,1,0.03,45.0,J005,3,41.5754535575766,13.3011196752684,23.236567558252002,4.64922922401726,3.8587877094201297,1402296543.3774848,73396757.16824412,74633184.58025573,7602248.67937017,14162856.572732875,5952826.632052245,3844169.9948028494,4539930.1278083725,1149067.7404650291
D6d0S1-F0d03-Vc45-MJ006-K03,1,0.03,45.0,J006,3,41.124855171641606,12.850521289333502,28.8551335109334,4.91514448773795,3.89758161867807,1769999897.4434798,86890690.4471125,73054092.62382174,9922764.700628964,22669666.55396965,9774043.92417525,4667445.265511825,3586798.180708615,1322360.4805964257
D6d0S1-F0d03-Vc45-MJ007-K04,1,0.03,45.0,J007,4,44.551887489075,16.2775536067668,26.299550691014105,4.718710174023951,3.8964094941416203,1580449490.5824122,100383362.12891725,75362711.98768267,10629475.265983554,23462997.987893764,8603473.32377501,4166672.977669435,2579502.5861093667,1512431.5180250837
D6d0S1-F0d03-Vc45-MJ008-K04,1,0.03,45.0,J008,4,46.14836719468021,17.874033312372,26.0286511517898,4.910684171798232,3.96694675841956,1356364104.2751606,73145498.49648651,73381686.86145836,11061507.89787071,18671431.72853053,7480229.824511822,6989580.79709705,4672903.20360409,2718931.255304222
D6d0S1-F0d03-Vc45-MJ009-K05,1,0.03,45.0,J009,5,44.997688551365,16.7233546690569,26.8048611083007,4.941099678020518,3.97640233155236,1565402255.9473429,85944701.60115294,70772051.07215889,9302491.742551554,18601539.435596988,6163285.148389143,2673765.705605799,2864817.208968533,907863.3477052908
D6d0S1-F0d03-Vc45-MJ010-K05,1,0.03,45.0,J010,5,45.291551723980206,17.0172178416721,26.2898767891187,4.7407994573167,3.9810504318171502,1624339624.0162015,124555861.97986168,75893208.07718779,13453382.09339746,33851996.04597653,11643998.497488452,4232227.72110132,2965880.373152166,1679940.9879031647
D6d0S1-F0d03-Vc60-MJ001-K01,1,0.03,60.0,J001,1,42.588187970412704,14.3138540881045,23.627520838903603,4.6556905578092005,3.92908144875826,1311625187.710316,174848621.50478047,42022991.14037697,7430299.37055945,10278916.19700071,5788072.816548695,3766169.099289125,2859210.242189537,1232360.5366323171
D6d0S1-F0d03-Vc60-MJ002-K01,1,0.03,60.0,J002,1,43.1635881092278,14.889254226919599,24.495767363653396,4.45675475731078,3.9288402422816002,914570135.7243096,127341360.4350905,44815652.71147891,7117143.863760377,11057090.783711653,5794403.687610825,2845442.603033815,3227564.321588475,1348274.4694508149
D6d0S1-F0d03-Vc60-MJ003-K02,1,0.03,60.0,J003,2,46.5481622924193,18.2738284101111,25.0037926704664,4.64870392318248,4.00502156036967,979496015.8767828,128974556.62463364,44232743.35566142,6898202.779353255,11195827.115585657,4977796.810750019,3703914.663527328,3119423.626414653,1211070.0966898852
D6d0S1-F0d03-Vc60-MJ004-K02,1,0.03,60.0,J004,2,41.4147077354144,13.1403738531063,23.7105222279601,4.34397404000292,3.79396819707232,1048192840.3253603,96910469.8143277,41566228.0582886,5862780.281279078,10311755.413232423,4246897.83522372,3188264.6793544474,2810795.8931636685,1271967.4128050932
D6d0S1-F0d03-Vc60-MJ005-K03,1,0.03,60.0,J005,3,42.858121718320795,14.5837878360127,25.59466933537849,4.7486316973749405,3.85563949814101,1188902009.2447011,124429400.55280969,47260864.00046866,8277792.13723698,12213312.278638264,5548593.531024184,3210093.7738746037,3888508.509478227,1724821.955990047
D6d0S1-F0d03-Vc60-MJ006-K03,1,0.03,60.0,J006,3,38.5074002719611,10.233066389652901,26.4835111479677,4.48913253957949,3.6665068705899397,1586317361.1689384,138027591.9375163,47641009.18930489,8256213.321276488,12894198.766280396,5689230.308167276,3589682.8281651214,3685846.6790206637,1182133.893324191
D6d0S1-F0d03-Vc60-MJ007-K04,1,0.03,60.0,J007,4,42.6396660669338,14.3653321846257,25.7070936260549,4.55711699744285,3.7911016814895295,1253103373.706666,132460683.2785926,49537379.92312954,10257278.711481215,21709174.21374682,10193640.13983912,6881949.583294751,8589983.65098388,2262486.6685923873
D6d0S1-F0d03-Vc60-MJ008-K04,1,0.03,60.0,J008,4,48.1632067027245,19.8888728204164,26.5925155043155,4.95093464365176,4.00159344853167,1528294939.510138,107905526.3998427,42252867.51768134,7894606.185920045,12006208.902617045,4887224.5584062375,3246133.9028505976,3127905.0447516236,1250026.0004888405
D6d0S1-F0d03-Vc60-MJ009-K05,1,0.03,60.0,J009,5,43.09937466826921,14.825040785961098,24.847609058763197,4.41795329438129,3.8958695295094095,1588156581.5320153,187735498.87680104,57607394.25781415,14359197.796326416,39096190.87644632,19436431.090555146,4383300.539746172,3208998.1496789167,1301525.005121107
D6d0S1-F0d03-Vc60-MJ010-K05,1,0.03,60.0,J010,5,46.003649040179006,17.72931515787089,28.4063779950811,5.190916534342518,4.037812929414169,1886983575.6186962,124058824.55166502,45196024.72344829,8635799.890867796,11469771.019170824,5432539.438385995,2857569.6928171767,2302733.79875773,946807.2425646716
D6d0S1-F0d06-Vc15-MJ001-K01,1,0.06,15.0,J001,1,42.8036432501761,14.529309367867901,24.5077962491485,4.6642408593459805,3.99240938208475,92842739.08221172,169303099.07636392,99418049.99283442,6788377.337330403,5784953.996407118,4121897.972633205,4173843.2800541455,2824998.2169297817,1321722.4885153943
D6d0S1-F0d06-Vc15-MJ002-K01,1,0.06,15.0,J002,1,39.9531068546443,11.6787729723361,23.738271676034106,4.5012094228517805,3.67966351849786,75322951.11598274,209505212.80951303,93325861.16070864,6530195.497230353,6300597.1447326,4241680.356731993,2533124.272618509,3981382.970915708,1614118.7025983604
D6d0S1-F0d06-Vc15-MJ003-K02,1,0.06,15.0,J003,2,40.7247461815275,12.4504122992193,23.22902166204,4.34693020134719,3.74030679411937,68797270.87113573,162012575.43522185,71748353.49758413,5892799.044225234,6351174.80593516,3606480.992719874,3245883.565021964,2428291.45203915,1707671.3731660426
D6d0S1-F0d06-Vc15-MJ004-K02,1,0.06,15.0,J004,2,44.1385780321432,15.8642441498351,24.87332543060851,4.91079626878108,3.92807770547296,57806217.5124666,188751320.85623083,61090221.78792745,6361620.3162598675,8105073.507144152,3428930.528308164,3083813.5999082923,4279530.188197785,1176410.8758276752
D6d0S1-F0d06-Vc15-MJ005-K03,1,0.06,15.0,J005,3,42.002226844921,13.7278929626128,26.733501026001395,4.70989770637651,3.79935212733842,193705337.85437492,207180083.8958193,62273014.17522361,6285141.0959691815,8701724.412117325,4439854.2776218895,2498486.594737101,2962017.496127041,1331761.2356617278
D6d0S1-F0d06-Vc15-MJ006-K03,1,0.06,15.0,J006,3,39.7895105566517,11.5151766743436,26.2063637738065,4.53259869841663,3.71293023879029,232584306.09338006,218178984.1910468,64080258.04684977,6290052.215769954,8178301.511115448,4104024.591878658,3392077.6573733664,2859374.7393360096,1359044.328887261
D6d0S1-F0d06-Vc15-MJ007-K04,1,0.06,15.0,J007,4,40.969299760683796,12.6949658783757,26.8049425131843,5.115894678988241,3.8080849137428703,60109326.9673067,191342792.55273184,56254988.32516855,6665268.200787196,9860839.500583883,3241661.309791972,1691758.862578925,1548494.1869735075,545503.1268588424
D6d0S1-F0d06-Vc15-MJ008-K04,1,0.06,15.0,J008,4,42.389068154358505,14.114734272050299,26.452503338044,4.79390617954413,3.8132740164299603,80078549.39133029,178202425.09942067,54886985.11834291,6421232.46289227,8568284.065374633,3689561.491696992,4575021.531742363,5019437.4781188425,1855917.943463655
D6d0S1-F0d06-Vc15-MJ009-K05,1,0.06,15.0,J009,5,44.4478209671,16.1734870847918,27.6665031726832,4.63419066345844,3.9102337301523,238484881.23007545,290369786.1058337,62707940.9726247,6625192.745367668,10869464.048583468,3749160.672155606,3735577.378395562,3980286.593546186,1107768.8534320057
D6d0S1-F0d06-Vc15-MJ010-K05,1,0.06,15.0,J010,5,45.064636051504706,16.790302169196597,27.3012110517194,4.91139155913908,3.94661591739033,407996695.87285954,160361882.2231656,50248204.60852003,5488328.220998246,7244026.306023917,3672382.431916531,2846022.3284183554,3016976.787992463,1580253.7623309656
D6d0S1-F0d06-Vc30-MJ001-K01,1,0.06,30.0,J001,1,42.1050718391714,13.830737956863198,39.814092598832296,4.59495516357162,3.7839208760765,1080070781.2302194,180356878.22261435,47250255.36952957,6677983.065130767,7641816.656983075,4318350.257203429,2930143.146282428,3037855.920829458,1000160.9483795514
D6d0S1-F0d06-Vc30-MJ002-K01,1,0.06,30.0,J002,1,44.0050775208232,15.730743638515,30.085334319734002,5.40571039098325,4.05659158177522,1306462242.3997257,207255676.39679128,67343144.35225491,5616096.446505725,12581443.490566622,4998506.87562549,4547170.410543015,4786564.082532551,2118719.763642284
D6d0S1-F0d06-Vc30-MJ003-K02,1,0.06,30.0,J003,2,40.9536778216593,12.679343939351199,25.41805049713311,4.43634033085588,3.81978927750557,594401059.9905022,168586603.2336783,53521123.99276115,6453094.159386197,13394946.945704067,4056554.854457805,3180414.686771666,2768207.799298224,1419966.2177878881
D6d0S1-F0d06-Vc30-MJ004-K02,1,0.06,30.0,J004,2,43.4006338942512,15.1263000119431,30.984063059261604,5.11690032898896,3.84612759645692,527424626.27022135,163460841.64545083,47766591.79919535,6255022.909955802,12439910.38862617,3912888.9478601483,2715169.8459587446,2449965.9609939912,1126473.9649989768
D6d0S1-F0d06-Vc30-MJ005-K03,1,0.06,30.0,J005,3,42.8030429078295,14.547756036928599,27.322160142592306,4.87848211297954,3.92902548838327,692297696.8936911,261865270.5846833,67506577.10826851,7242248.600403886,14296353.249895412,5670528.718806975,4095160.2255856004,3270587.3438351494,1537654.9728563337
D6d0S1-F0d06-Vc30-MJ006-K03,1,0.06,30.0,J006,3,41.25342605260021,12.979092170292098,26.565791903703605,4.6660109590993475,3.81337336246503,1099584563.2199721,193570887.93806332,53532943.92786026,7461664.884878263,14057687.225001136,4535838.606975874,3379216.411490509,1875260.6096311584,1007577.7423530016
D6d0S1-F0d06-Vc30-MJ007-K04,1,0.06,30.0,J007,4,45.705315293013896,17.4309814107058,28.8544403857258,5.17280929197268,4.08830910617132,599444185.9115205,198745959.09631163,49683192.33968048,7457588.380602499,15805412.591201562,4503509.633153596,2666411.415393841,3971639.41148787,1728497.4962919846
D6d0S1-F0d06-Vc30-MJ008-K04,1,0.06,30.0,J008,4,40.1214556555595,11.847121773251299,25.941155736223998,4.45389899174207,3.728768676859141,810253726.2333437,153874823.87023807,47905673.31860192,7923462.573522455,15209728.42243736,5303002.437836432,4138338.3308591004,1915297.021786866,652791.5947965928
D6d0S1-F0d06-Vc30-MJ009-K05,1,0.06,30.0,J009,5,43.457499448406296,15.183165566098099,25.6442527018158,4.747420546614519,3.8865158136772595,1163096248.2016573,180698647.57754427,50731146.46872602,7852380.892858229,13849933.802944493,4991646.6463567065,2281738.555308006,1598414.3103842896,1215022.6322940772
D6d0S1-F0d06-Vc30-MJ010-K05,1,0.06,30.0,J010,5,46.2683882511722,17.994054368864,27.253604966830697,5.22559742187522,4.04876688727687,1049999753.9230297,151279570.6306617,48457585.52536439,6838261.649470543,12802652.184471155,4616775.292734523,3449024.4471671213,3497677.837114681,1742388.8749968722
D6d0S1-F0d06-Vc45-MJ001-K01,1,0.06,45.0,J001,1,44.6285207139735,16.354186831665302,41.7790307899311,5.34254623946894,3.8872234551221503,2146347948.8760195,87663580.28323542,107536381.49934846,6931230.6581771765,13446470.755704165,5679956.173265497,3011868.24798191,2565219.2088009883,1344590.0031710817
D6d0S1-F0d06-Vc45-MJ002-K01,1,0.06,45.0,J002,1,42.202024205656,13.927690323348,36.7248058481616,4.95573919410198,3.79346041928342,1291530596.8745894,77120126.6755788,98401494.90011051,6582848.438547692,13768656.77017075,5137994.297457946,4388201.503785712,4007957.8550035283,1414548.5316170787
D6d0S1-F0d06-Vc45-MJ003-K02,1,0.06,45.0,J003,2,42.3292726186479,14.0549387363398,25.125178798087106,4.58679823936146,3.8605457653049395,1254516200.6412108,82592529.14409167,98815448.94745736,8436884.206640892,14784426.800256347,6594706.973613952,5024983.147342796,4759812.138840486,1920454.7034033963
D6d0S1-F0d06-Vc45-MJ004-K02,1,0.06,45.0,J004,2,41.2854656993178,13.011131817009597,33.3755433633986,4.6012153796357,3.8799086632538895,1190607829.5713096,59117593.26578695,58382184.15195511,7092791.288219749,13981210.971089667,5011785.061094804,3948030.885516685,3690584.053078575,1425827.3844931654
D6d0S1-F0d06-Vc45-MJ005-K03,1,0.06,45.0,J005,3,39.4537092093238,11.206161959929199,26.8695919432047,4.702077184799768,3.80255726623954,1494131379.119055,87048815.87885232,90923187.93675256,10295814.06723517,22100808.147957254,10458294.00368239,5053611.117953573,4346795.265440329,1853991.7937276529
D6d0S1-F0d06-Vc45-MJ006-K03,1,0.06,45.0,J006,3,38.1770012586316,9.90266737632344,25.009205882761,4.55735709972152,3.6547652292841,1604077723.3487465,70286113.55702846,72823439.65261306,8848047.495409647,16595492.202396553,6669831.316518717,2958845.4099145667,3184259.0051460317,1028480.8483114631
D6d0S1-F0d06-Vc45-MJ007-K04,1,0.06,45.0,J007,4,46.729693986642,18.4553601043339,27.2573863736124,4.88695235551003,3.99838619256716,1391809222.8179884,93600580.48320608,77270404.484137,12086409.79776558,28077518.20381927,14215966.252007773,4705891.00858058,3759510.164260045,1249600.802135207
D6d0S1-F0d06-Vc45-MJ008-K04,1,0.06,45.0,J008,4,44.4606679582776,16.1863340759695,28.9671059452473,5.15754745967628,4.01843515435353,1369228233.9448106,78333816.73738553,74552961.97642128,8970530.676125648,20522416.32546696,7689612.910265192,2575088.62242891,2769761.4568435173,2014342.627808111
D6d0S1-F0d06-Vc45-MJ009-K05,1,0.06,45.0,J009,5,42.2388861094496,13.966292123522699,24.983612100199398,4.664124905805831,3.8379619556332796,1487768714.7122722,110315393.25736175,83071599.2582305,11443458.35859949,20104499.30369361,8101471.2262041615,4211612.484616205,3481472.046976524,1292743.3099933232
D6d0S1-F0d06-Vc45-MJ010-K05,1,0.06,45.0,J010,5,44.4700038532849,16.1956699709767,25.786601524999103,4.87264227867331,3.99895330369448,1824963819.6373208,76973751.10704659,69637675.52902015,8494101.537727306,18542966.103344686,6342104.026377916,3173255.488881895,2767004.4270130685,1782743.4613818976
D6d0S1-F0d06-Vc60-MJ001-K01,1,0.06,60.0,J001,1,42.561921288431705,14.2875874061235,34.2370037958283,4.814661226236058,3.8358882911358303,1077459928.6931813,141956022.49840042,47846094.49433775,6394778.70438106,9617175.975276263,5019810.779289082,3266262.0529591665,2906158.921595708,1046702.865640936
D6d0S1-F0d06-Vc60-MJ002-K01,1,0.06,60.0,J002,1,42.4309510101562,14.156617127848001,26.9235125807399,4.85205589338611,3.88207714939396,868404654.8656504,99879672.58310482,44234684.66354198,5477990.38251318,9370336.12910303,4586060.528965905,3005801.8275401667,3541076.191537186,1160031.0186178344
D6d0S1-F0d06-Vc60-MJ003-K02,1,0.06,60.0,J003,2,43.950281029703,15.6759471473949,24.4799392517743,4.65741898992333,3.93078924538978,892698775.1132178,108974109.34853244,45851378.42392626,6267300.41741833,10164245.260407615,4817307.988013695,3890422.5993168983,3704530.861498789,2090244.109188196
D6d0S1-F0d06-Vc60-MJ004-K02,1,0.06,60.0,J004,2,44.06590235332981,15.7915684710217,31.498296562467605,4.90814657954288,3.9422346909573998,1001266684.9000204,106221077.03084728,42736233.403644,6869338.806666062,10541673.6200157,4749678.69512515,4251537.777690288,3635753.97926124,1307334.4129339498
D6d0S1-F0d06-Vc60-MJ005-K03,1,0.06,60.0,J005,3,43.7136691019343,15.4393352196262,29.0438074907225,4.99393060103626,3.97390328599542,1028608242.1973274,109766359.22797067,42857771.15328139,7332566.144420751,12151348.530999307,5340307.043521896,4202137.249491546,3559239.6608304614,1229611.3183803826
D6d0S1-F0d06-Vc60-MJ006-K03,1,0.06,60.0,J006,3,39.6330678340312,11.3587339517231,24.232584959619004,4.58866726948653,3.67275249781134,1082334578.1960404,91285233.21504904,41749634.35286864,6386096.068931061,10141129.131318444,5062011.432875848,3214079.025369041,2551680.5393207595,1962377.5312249046
D6d0S1-F0d06-Vc60-MJ007-K04,1,0.06,60.0,J007,4,42.4171363527007,14.1428024703925,25.6266497973496,4.62765538656941,3.83316761149921,1192399066.1112332,81216583.51826438,37803295.23445448,6852354.982029323,9776911.088292647,3946823.328280362,2550776.6700474657,2197331.082129604,902028.1255118104
D6d0S1-F0d06-Vc60-MJ008-K04,1,0.06,60.0,J008,4,42.794758685489,14.5204248031809,27.5190188301158,4.81660756074398,3.8488794480265702,1281381209.6895149,80070398.63155958,37744400.46237712,7570204.149997285,10686802.124388536,4057081.076603192,3376214.8810556317,3591507.1931913267,925347.8711906341
D6d0S1-F0d06-Vc60-MJ009-K05,1,0.06,60.0,J009,5,42.938445527179105,14.664111644870903,26.0944492659269,4.9897322954786,3.99035884591577,1205045726.7686892,183708843.99226657,75628583.63158153,24243167.08949675,41096073.98605067,25223354.86765144,5324333.634224744,3785563.728014872,1783285.261531519
D6d0S1-F0d06-Vc60-MJ010-K05,1,0.06,60.0,J010,5,40.0758330594025,11.8014991770943,24.0249314937043,4.25365988527062,3.73708375718325,1098574853.1812263,104443300.0230902,40621800.82965371,7826462.55803307,10743195.14077354,5075380.4386794735,2780473.418469444,3111468.146592537,1438520.3032506583
D6d0S1-F0d09-Vc15-MJ002-K01,1,0.09,15.0,J002,1,44.3403398434663,16.0660059611582,37.9220117425862,5.12367604443311,3.94390644484873,115699999.78027496,188677138.83660212,103792613.72439004,5259324.084301942,5364436.695387881,3746664.174655295,3283355.1893423162,2723936.759656059,1011809.8519337141
D6d0S1-F0d09-Vc15-MJ003-K02,1,0.09,15.0,J003,2,45.237814299966004,16.963480417657898,26.360586663399506,5.036760922869719,4.07055975940806,64710373.65854612,158730632.55503398,73373899.85193358,5418519.388888305,5834512.635841702,3401398.9835614595,3131717.0739778937,2329324.74059584,1001064.6058659969
D6d0S1-F0d09-Vc15-MJ004-K02,1,0.09,15.0,J004,2,43.055790505139,14.781456622830904,33.2960340063166,5.04830272741745,3.8465893730792797,53212949.04379722,161092024.303157,54506946.99965958,5585928.385273135,7501024.168763517,3842513.831573748,3019661.5100537394,3390976.130751857,1046972.4810693662
D6d0S1-F0d09-Vc15-MJ005-K03,1,0.09,15.0,J005,3,42.9363657115517,14.6620318292436,30.9225781195518,4.81303952011496,3.89494142987993,86674872.72849956,239591311.1358172,70809458.03362344,6301335.409297828,7358078.334077593,3725273.171610632,2070087.029556364,2190636.360000606,978597.7099383624
D6d0S1-F0d09-Vc15-MJ006-K03,1,0.09,15.0,J006,3,41.3341153135493,13.0597814312412,27.435421631704887,4.72217988658675,3.85307518853175,434474969.5149157,173483248.2208482,55828434.34204454,5647672.1810848825,6637194.8739346,3981034.4118429883,3925720.520644608,4133711.018537403,1951203.755491841
D6d0S1-F0d09-Vc15-MJ007-K04,1,0.09,15.0,J007,4,42.67162050588829,14.3972866235801,26.469372735167397,4.4548782262547,3.8302858848434402,147216529.86634654,191029051.1459728,52289951.56846282,5924966.95064956,7603992.876104099,3178916.0324096107,3996695.326795082,2965301.705589548,1758422.7546704689
D6d0S1-F0d09-Vc15-MJ008-K04,1,0.09,15.0,J008,4,42.1477632198259,13.8734293375177,27.699837550650397,4.87141916202959,3.9021017390717296,131085578.75902551,121502342.79397991,46454833.79390077,5700352.156420486,7462925.514684301,4327041.303007867,2880296.3050447777,1716881.0457844462,1149565.992181841
D6d0S1-F0d09-Vc15-MJ009-K05,1,0.09,15.0,J009,5,43.268978573933204,14.994644691624998,27.4814184715982,4.92730152986967,3.93290202776231,163842383.44453356,208849270.734864,58269051.78110772,6254192.476375182,7629936.929526855,3318959.1867798595,2653325.989828863,3023232.424241666,1275481.7432295096
D6d0S1-F0d09-Vc15-MJ010-K05,1,0.09,15.0,J010,5,43.3154751603631,15.041141278055001,26.102425578677,4.6083994352622,3.95061135413348,380069912.25190175,152638930.77294824,49643502.78712549,7496116.540296437,7786284.212752341,4283919.481237811,3769562.0589584745,2847773.765630036,879795.1208050528
