name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-65,65-80,80-95,95-110,110-125,125-140,140-155,155-170,170-185,185-200,200-215,215-230,230-245,245-260,260-275,275-290,290-305,305-320,320-335,335-350,350-365,365-380,380-395
D6d0S3-F0d03-Vc30-MJ002-K06,3,0.03,30.0,J002,6,40.4569495132061,12.182615630897999,22.636037721721,4.271130657003891,3.68895479241256,9411492.860993134,5822208.916168235,3689011.643467284,4476816.34403813,3594428.275938368,3977814.205640952,3814471.60093031,3532756.7310107136,4559281.39786847,13460474.663678782,6637379.680716791,5826337.170101725,6703521.634656102,3287327.780017523,4772417.212567445,4112666.236861378,5961653.864104384,3216776.9226460806,6186394.038152847,10623352.690832114,13363927.836948888,14787922.989151815,13144105.255826235
D6d0S3-F0d03-Vc30-MJ003-K07,3,0.03,30.0,J003,7,43.6072980150767,15.3329641327685,24.8319890711472,4.47394242964374,3.9378557791688698,8566769.289047489,7010997.297358376,5620483.140817926,2772783.0523283505,3111503.2338649067,3019738.17993728,3969510.192098762,3684594.076289992,5086781.490342887,8748451.238391692,14173873.301642265,5340237.5453862,7464291.385524778,4647850.17502139,6460803.080430898,5399836.20007609,7456772.669986286,4480660.422341391,10881988.227673627,10135754.151790593,14132854.557872845,19139714.37995073,22018112.46613813
D6d0S3-F0d03-Vc30-MJ004-K07,3,0.03,30.0,J004,7,43.54067677867349,15.266342896365302,28.322812258654103,4.7382559152149,3.7800652502278704,4161528.47031948,5248534.385340851,5126763.244266887,6488087.24865132,4646241.655870598,4621620.760844987,5263678.673887945,5521067.815138835,4545613.154471071,13999497.878179282,10325220.291090474,6780910.0888560135,3905820.292585071,4073327.272607844,5542383.553877524,3488446.223773608,2452403.872213465,4930280.445906559,6077664.9138421025,9521257.4128994,13111420.92348,14344617.629795864,15385466.753974594
D6d0S3-F0d03-Vc30-MJ005-K08,3,0.03,30.0,J005,8,48.2728287183314,19.998494836023198,33.2293292633911,4.98014612993496,4.1129045983063,12600726.496411266,6205275.159510909,4400031.143215432,4130638.335822138,2664834.6509288508,3785878.236770777,5888199.067058634,4698927.536450254,3740686.2673466527,6895735.844158895,6875964.67819831,3766213.55439884,5971447.638821246,5709197.398009663,5745796.6583681675,5209223.394623589,3890898.4536595596,4253823.385297573,9759462.584292987,6646871.894497905,8580668.322790418,14041927.29036297,16284577.55412004
D6d0S3-F0d03-Vc30-MJ006-K08,3,0.03,30.0,J006,8,47.4379531807397,19.1636192984315,26.893416547491004,4.89280154844666,4.08523819030932,8288787.415222263,7522488.326241874,4397392.058941918,4517499.465435321,4173029.609876949,2371640.5335458308,5221556.134274687,4735664.9083951255,3399803.0360716814,7105732.49620938,8631517.548237367,4908093.311431693,4656526.0559978,3049066.040392898,3796550.687862482,3783142.2574510076,3817174.362302192,4025542.316034157,5702932.157693916,7653646.144641339,7049919.537259038,7433394.9724741075,15871705.097585533
D6d0S3-F0d03-Vc30-MJ007-K09,3,0.03,30.0,J007,9,41.977380690025704,13.7030468077176,26.440670777251807,4.72361606791737,3.95292659406895,6539556.716069547,8129546.010160328,7994483.9220829215,4635711.264452822,6424231.743014703,4978998.1109876335,5491225.925450911,4184476.7364321277,5063426.196426678,8573501.244360691,11678144.086318655,4901956.426229153,8238670.533729997,5496518.2598095145,4955106.073315055,6838990.746914567,8603710.272241037,5097062.75383656,8144925.805090535,8531953.167156633,5697657.905844723,16965141.110869717,15477025.203525735
D6d0S3-F0d03-Vc30-MJ008-K09,3,0.03,30.0,J008,9,40.7090934118973,12.4347595295891,25.960238719306503,4.764687944871531,3.8414952086053997,13519751.689979002,3669791.909932197,6054193.084056732,4080839.071031865,5084610.021853841,4869932.903389345,4295922.007549961,7022124.820747986,4155025.476760597,11137420.572521463,5578833.218286473,4458346.397868975,3449561.9708032296,5128045.65339095,2019787.4139330972,4825108.047539393,5492167.331675589,3911584.9807170383,5641173.068090589,4842607.149048343,8175226.997185145,10372357.375347707,5539976.045842437
D6d0S3-F0d03-Vc30-MJ009-K10,3,0.03,30.0,J009,10,44.320971682837886,16.046637800529698,26.1601020026086,4.76814282949384,3.9778547126871495,8227373.835389826,6127074.45804651,5713680.621326143,4579123.371374203,3686292.8222287763,3512448.181028238,4493478.132656454,6406667.6352905175,3999699.061569669,8121345.00089399,6482350.0847727,5238898.344473744,5949680.8490582425,3605668.213355842,3924012.9093100238,5155690.070583255,3714800.003669874,5345339.420989178,7474120.5237294575,7082215.676142239,15032508.752450008,18666262.59288944,21769321.571276084
D6d0S3-F0d03-Vc30-MJ010-K10,3,0.03,30.0,J010,10,50.1835686376297,21.909234755321602,26.0075485619948,5.33735393103579,4.27896196022901,4449240.4013022315,4798566.173195218,3598901.600491725,3493701.9877252937,3141936.400415316,2768323.933868648,3699520.00366796,4729141.36375374,6554440.244886942,7146648.513968274,6306870.037373697,4705929.432083352,7733100.518645901,4753721.2310161535,5070326.273057977,2340559.83390867,2431869.514609635,5320286.291240809,10855231.589772047,9662948.11452405,8455948.551178979,14278889.301281178,11554183.622006455
D6d0S3-F0d03-Vc45-MJ001-K06,3,0.03,45.0,J001,6,45.874355756801215,17.600021874493102,20.844754531017198,4.5648123768075495,3.98960995375162,12853300.217811422,5431042.8718349235,5804785.19396491,6495472.479223923,5436657.547496512,6108370.361406812,2550436.256587011,3943017.047335633,4219751.832212531,5281618.405306718,8267588.405321215,9086857.298034364,9532637.161144815,7755588.592532969,5775812.279100353,3182905.0272047212,6572972.527151924,10277475.144621668,13250390.533937102,13251100.074315386,32941591.38569869,49589660.05196161,41425796.78695995
D6d0S3-F0d03-Vc45-MJ002-K06,3,0.03,45.0,J002,6,44.004041095591,15.7297072132829,24.6250287360013,4.72917696994709,3.93126083099505,16774148.448495235,8617016.635255892,7962323.60992493,6760973.683598422,6385647.649408809,4671631.856483087,3257941.5632119137,5488623.3682140345,3743137.8343517208,5435307.046524373,5889430.63571719,7451858.225871729,7633509.648895434,9363902.465972653,6306421.3418119075,5879021.045961022,11473891.35514632,14366686.553966304,26602584.41790841,28614021.72328823,28528822.107888743,45426913.6746997,54494767.99494121
D6d0S3-F0d03-Vc45-MJ003-K07,3,0.03,45.0,J003,7,41.433672275287,13.164015415520401,19.432341384847106,4.3290326336465,3.85050873896358,9579580.659839047,5984142.247785219,5351269.338508835,6250984.115183462,5251038.201846266,4967706.290777809,3564048.3890169836,4541494.8790855715,3566056.330752138,10110513.86932795,4870114.904092486,5343858.187946341,5200568.2388152685,6818101.846041801,3764128.055473003,6544070.029165942,7357539.614625352,7168707.964848642,10138671.829150664,8070540.292976988,32044201.32462308,40301765.0699693,29148604.38002008
D6d0S3-F0d03-Vc45-MJ004-K07,3,0.03,45.0,J004,7,47.1865708334965,18.912236951188397,30.7849181270323,4.71284357110128,4.00050650047527,10073916.70876434,4129007.384701674,7039227.998156761,6236347.38342548,3414330.777619797,5137432.141604088,3554191.2094932282,4334956.457007219,5176412.157409752,7392296.275695172,5580378.317661123,5218308.882295898,3921065.621150488,6243626.717501942,4368915.175406042,5457370.624173725,6242710.979113188,10508288.797881432,18037525.842879068,14887857.515703347,24128104.50338152,29123089.34657637,33748092.20753643
D6d0S3-F0d03-Vc45-MJ005-K08,3,0.03,45.0,J005,8,51.95981153874251,23.685477656434397,26.4074719902025,4.7152418383868095,4.19330611281055,8853980.791554125,5093295.9755296735,8425109.807491664,9637108.031347407,5750094.49153442,8391433.090476975,10509842.747388622,6281288.095830187,8402215.767275034,5731529.130553244,6647013.513757748,7154558.591454776,5855545.580890765,7196012.249881919,7382238.599914633,8908106.37699541,6977106.447094592,9659573.379136693,22501823.39507193,17819378.67723653,18566731.840674054,28307488.92221376,18629572.178441014
D6d0S3-F0d03-Vc45-MJ006-K08,3,0.03,45.0,J006,8,48.168443051973114,19.89410916966489,27.4346184948627,5.371464331089599,4.08888854757787,7032227.60421223,4933939.828957424,7672936.52821253,8189333.803802019,5162227.3057959685,3510943.0583054437,4063914.739853938,3464856.613191859,4490958.733224964,4791582.69189072,5695917.921868858,5866327.480603779,4131618.973776634,4863856.4041195465,5179846.90831389,7124958.460718063,9496479.950026367,15710228.694391642,13342874.862001998,13417936.817473298,25521506.027584802,22183646.506306887,24525170.000490345
D6d0S3-F0d03-Vc45-MJ007-K09,3,0.03,45.0,J007,9,41.128044461798,12.853710579489901,28.323168011556398,4.95886226493607,3.8202796289105803,7349404.345770068,4683630.867021312,5662625.40535613,4512680.647481025,5245956.554092826,4721048.607835806,4160685.728237511,2590596.0037116483,3092062.086956933,8199933.555792756,3919109.229200277,2493174.3442287813,5936245.871512231,4146711.3022960117,4938768.5466147205,5461880.0931744585,7939800.897795184,7343787.1828196775,13190316.462763453,7986959.980459151,35680447.64091777,32826936.05319,29112622.88461389
D6d0S3-F0d03-Vc45-MJ008-K09,3,0.03,45.0,J008,9,40.7266134603161,12.4522795780079,27.646070108219,4.6907211331470995,3.87505482095806,10738358.27041212,7109791.028621063,7163066.585142243,4636759.000768067,4574216.355345312,3137879.749271929,5310551.244284556,5760051.9430539375,2937282.619879508,6845158.304321396,5448022.215490262,4543423.093537014,7956307.219645165,4144752.7184106032,4229399.618981526,6034749.188898237,6265289.06584346,7753361.496078279,11104758.0421935,15602432.38980146,28305382.832312576,26722830.33306735,54564715.60721348
D6d0S3-F0d03-Vc45-MJ009-K10,3,0.03,45.0,J009,10,46.828790448717896,18.5544565664098,25.9499427094649,4.799401514751709,4.1262376262612,12586391.46875517,6686834.060985347,6343222.257427301,5155811.403319024,2597780.7508303667,4648725.743066192,4958004.660482199,3517241.706528912,3151415.734291712,6138929.3322634725,11450443.588928645,4845580.648893434,6053898.906647097,4195179.3216902185,5801034.862035872,5515456.501403599,9215920.071376352,7683455.353555183,13642680.620500822,11883104.596305175,23249626.32663017,48761326.40829177,37102273.13369201
D6d0S3-F0d03-Vc45-MJ010-K10,3,0.03,45.0,J010,10,46.446358021987294,18.1720241396792,25.1196445644512,4.49762787486715,4.01537807414703,10000964.666003983,6036550.454747811,5878615.048449346,4289670.815165866,4383364.661098155,3211324.1204878367,3400019.6132915365,3653039.565182164,3846128.487059358,4856015.691506874,6153820.409236441,7028693.832423305,6320095.272629407,8419329.198936367,4223834.914411169,6301781.442026813,4997151.523922664,10509665.71111664,9118310.460032906,11699389.384842206,16035831.714934524,22749076.143156435,47434681.82076848
D6d0S3-F0d03-Vc60-MJ001-K06,3,0.03,60.0,J001,6,43.20444563974201,14.9301117574339,24.183409032645503,4.4873119715463,3.9130690633116,11589619.628448112,6852064.301638053,6665417.361500387,3949643.196915898,5566068.624261596,5133890.103800451,5304647.213390487,6643749.893934743,6236865.567885461,7427519.711220963,7343148.450294658,7990087.352906751,7322774.242728565,10165765.364938283,18866513.860754725,11996962.997345528,20335084.270646226,19389714.699826367,32927927.75245912,47482827.782592,28000675.61613529,85533413.65430892,66685046.50045761
D6d0S3-F0d03-Vc60-MJ002-K06,3,0.03,60.0,J002,6,43.9087338790792,15.634399996771,23.563870757845397,4.761251186597232,3.99142315386761,13929422.019039873,5875790.34068042,3953138.699548487,5335181.511365416,6459460.149090506,3348702.7182283318,4697777.8925074665,3585870.8505621506,3909069.800289632,3258398.998862271,3430621.224100158,6927944.616046023,3680477.939020034,7425310.761766157,7531527.400928172,17711201.151634414,9518749.384340508,24970431.26154522,26844903.3310296,30099029.80711116,20478895.81560409,70217454.59402421,60893353.04339692
D6d0S3-F0d03-Vc60-MJ003-K07,3,0.03,60.0,J003,7,48.038846174494296,19.764512292186197,25.791740718285304,4.80941547096578,4.16934736303402,6351784.816412493,3802922.425104674,7645112.408025538,2831716.961976148,7608356.396228152,4595416.693669352,3357762.481545506,4716505.664178725,3785361.602336055,3926948.1177522438,4248310.666727998,5151656.556750167,6469517.450463397,6365884.246530246,9148280.077520074,12316969.423487792,13765921.021711854,37875215.34462291,32787454.01037543,77008637.67836033,39050208.34161833,55528160.12411509,41906294.55233245
D6d0S3-F0d03-Vc60-MJ004-K07,3,0.03,60.0,J004,7,49.4930312589611,21.218697376652997,30.9403148549935,4.86082707439315,4.13498539783056,9286645.777471028,7148948.036850386,6021925.183245863,5028011.120511692,9421790.323827354,2448896.9851170257,5108912.910475157,3424310.3315006895,3883759.567919422,4132331.163634243,5347174.455868183,7351566.98630486,7651459.978907515,3877327.185342436,4726041.8798955185,16471034.759108242,9196246.062796108,20389676.8336372,26549148.01206488,31659889.49923263,34411733.13880095,58452801.23058567,67979964.73628896
D6d0S3-F0d03-Vc60-MJ005-K08,3,0.03,60.0,J005,8,48.655081490601,20.3807476082929,21.999899015849,4.81593873138016,4.12233937112806,11966108.876180716,4399503.797778069,6883641.9564523725,3997620.9667852274,5312219.272581342,4251212.445042014,5169411.785902968,5044555.883512502,5208487.667581116,3990630.231897,4434661.599306976,4554329.721051443,9988547.569499912,6055892.045129101,10099727.683298593,12949788.33005478,9377849.615014903,20168429.326912336,48575613.55562474,44025155.04084843,57840188.63015541,82061805.03816785,70660034.11093833
D6d0S3-F0d03-Vc60-MJ006-K08,3,0.03,60.0,J006,8,47.7951579917791,19.52082410947089,23.4521205393685,4.51514978905572,4.1185532833425595,13601338.472072672,4607395.452006053,7405684.095655109,4836247.459480066,9150926.415767137,4672930.786655596,3615833.515383535,5543432.557368585,2781991.8673655707,3592270.77691055,5741706.429637533,6713015.0614228565,8756074.105803084,6693790.756232076,19083258.234706305,18741530.63542073,10885875.293118056,24901997.42409347,34716804.43140192,33364612.990968604,65143591.83717544,114706710.00826,91641615.05466305
D6d0S3-F0d03-Vc60-MJ007-K09,3,0.03,60.0,J007,9,46.7274398402594,18.4531059579512,29.696390375349196,4.71139248604485,4.07645291991812,9527821.474412283,5036402.876324181,4988061.686384934,6355868.699784036,7819173.0889791325,4830180.160438152,3588950.185027277,7147257.359970239,4245259.964344719,4293465.065117149,6069954.595321281,4958902.444410019,11713112.520020187,5671405.610974602,35224299.99816409,19297288.53667944,5112619.474182903,21891812.34442132,42560210.29190164,48022046.89920038,42836670.8253584,44818711.3231247,60913303.57379028
D6d0S3-F0d03-Vc60-MJ008-K09,3,0.03,60.0,J008,9,42.3447434401005,14.0754906524712,28.3795949815422,4.94704740071167,3.96903003530577,6868330.626465924,8730288.597207403,6732500.424603449,3504144.376379088,8647966.731167123,6308274.505672239,3687998.8909550114,3677265.662053563,5980436.514019468,3485234.4161536964,4734619.3472591005,4475309.268585527,7904598.33170438,5605723.275124741,5581498.843308666,17902515.453976557,6109438.444343463,31110499.16972339,53678698.04359473,37272070.84868076,33008185.204765435,67062011.25888576,59563283.14954744
D6d0S3-F0d03-Vc60-MJ009-K10,3,0.03,60.0,J009,10,48.0524862104097,19.7781523281016,25.7699611195573,4.70202112467893,4.07868644163346,5244220.5182533385,10807515.392071564,6329801.084626608,4535035.079100919,6437687.962223552,5368349.179745361,7449848.771204125,9550661.575552275,4485331.0026442865,5632281.472684978,6201536.687677207,5687648.913777337,6589060.913325123,6754449.802291005,10722057.58448393,15022918.230433062,35005232.72419891,53462372.850358,20229312.82093051,23519593.708880465,34724393.26423141,91665472.549346,86797989.82936788
D6d0S3-F0d03-Vc60-MJ010-K10,3,0.03,60.0,J010,10,47.1762807658431,18.901946883535,25.5480076894594,5.061351649273,4.07679158493966,8710757.060505627,8733869.737211,6161941.16084149,6464315.715476054,9576426.104925714,5568005.9220245145,5584058.658063727,6775392.977426599,6862064.019701907,4826683.9653060315,5251174.513598002,6759304.502302996,7273994.744722012,6797267.619339642,6934725.818450659,11147444.28004232,21811479.124789346,38213207.35699937,56111951.33573233,46189831.66890013,89488187.68262415,99220190.93084352,66505224.08055138
D6d0S3-F0d06-Vc15-MJ001-K06,3,0.06,15.0,J001,6,42.3752072047381,14.1008733224299,26.3121675689499,4.47629145343522,3.8619505429321896,10220569.35815491,5715668.218623681,5073539.616823976,4367273.967230451,3157383.7415151773,4089163.731520602,4369000.055105204,4992297.947051449,5011912.766880715,6179445.837710999,8303983.07371323,6368382.068226358,3251141.8486675895,5223395.772655507,4898962.23488467,2568824.32813416,2319111.9769813344,3327025.2300791075,4226644.876560045,4006351.1175411684,5526919.114027893,8615148.653490346,3017038.1977998167
D6d0S3-F0d06-Vc15-MJ002-K06,3,0.06,15.0,J002,6,44.06780733867751,15.795902300748502,23.7102908758997,4.961649788070639,4.09936440664993,12359465.17990678,3706416.61241731,3713121.2553260736,1525791.5777739182,2862329.088479185,3840450.7126655183,2448759.811115716,4256236.888873943,4364925.707078387,7156726.360404015,12563678.344404746,3308831.8420739663,7173162.578611279,6408269.001067222,4434511.476374599,4051683.031685435,4326408.319935202,3447539.186265273,2360244.6400706647,3687653.030466745,2318148.613046381,2868194.6932393275,5634433.326366678
D6d0S3-F0d06-Vc15-MJ003-K07,3,0.06,15.0,J003,7,45.1562254782518,16.8818915959437,18.598660611763002,4.72625165127286,3.94081969119761,4669717.5839488,4868952.782742166,4092836.6401849,3335651.0695560616,3495557.760641818,3153373.8458487308,4544859.407566591,4238007.616758813,4623330.665581474,7871718.220350034,9601076.632387305,6587513.29953214,3936540.060343406,3367075.941077972,3055796.246743652,3155102.2211087826,2909574.583448038,4709655.659650939,3797810.144111221,2468241.064306058,4042008.80624767,8231019.100798247,2447500.516701669
D6d0S3-F0d06-Vc15-MJ004-K07,3,0.06,15.0,J004,7,46.641545769436796,18.3672118871286,37.5194676594161,5.4516303542973,4.1171863654342005,5398713.52669547,3811558.9223350524,3389921.923408047,2387724.779399336,3500430.762101383,2423437.6219826704,3302694.705994392,2111338.9639772912,2429977.685988185,3133421.5310485577,4726807.347007178,4434851.938613455,4021569.498438697,2227207.4341234043,2883557.334170098,4017988.9634183454,2330874.0814133915,1412192.0482515069,1835658.366336387,2072813.8902520882,3192199.696617485,4185592.5970430304,3928478.6516264207
D6d0S3-F0d06-Vc15-MJ005-K08,3,0.06,15.0,J005,8,47.216038599594896,18.941704717286697,29.479944290481896,5.05972759159872,4.1259754776565485,6759671.640089889,2982293.8844247623,3251833.714276458,3188005.18336151,3644411.3177371738,2671551.539891506,3570530.6271142513,2833565.6270463043,5118509.393829504,7222816.430380694,12440633.891927024,4485166.318092559,6221699.486628598,6005252.163803715,3237485.8210231173,4189161.6258678488,4944986.779999713,4801288.539495379,3232004.5066866814,4262627.0493235,7272711.174723422,7425532.40557527,4878091.2273838585
D6d0S3-F0d06-Vc15-MJ006-K08,3,0.06,15.0,J006,8,48.281260266501896,20.0069263841938,28.5418847133148,4.70731493667239,4.12681742422221,14630989.5469707,3776227.673941682,4731675.5278226985,4400851.1690444015,2988647.7921727393,5281356.387729235,4827215.632284119,7269319.315309673,4518954.025528066,12286354.556250704,16045950.86757529,5691263.092117542,6608419.4277327685,6456047.018015041,4548876.860932808,3012199.8872533287,3617653.4498188817,4681581.211764813,4726456.652147363,4796511.1909077335,4379097.354327465,6177217.686768318,4547983.035029063
D6d0S3-F0d06-Vc15-MJ007-K09,3,0.06,15.0,J007,9,41.97152793331721,13.697194051009,27.4599191879715,4.583940850745611,3.9288851997029104,8981601.459494114,6149646.262903242,9233186.997294033,5271717.804069483,4741433.859660754,5834003.212526485,5756940.800049364,8377149.805385739,7599090.533805758,34455925.72511495,22132572.956386186,6471478.111161794,7492978.54739589,4632512.206782215,5489693.9311584635,4520532.702357172,5050697.628998238,3558831.897653391,4244147.24427662,5274723.978413078,3411416.257277133,10645982.000446893,6840635.235454074
D6d0S3-F0d06-Vc15-MJ008-K09,3,0.06,15.0,J008,9,42.157525684085705,13.9163505981764,25.7481416029505,4.64609880674844,3.9623806130452697,15433386.95462839,9601466.028719887,3156239.6352785337,3443267.0136862188,3246516.6179250027,5833556.5981976725,3197938.046911732,7765035.84278208,4724548.68609344,23254503.54771065,11499128.091999246,6544605.3495545965,4854334.181139375,4228980.663104984,4239165.624672035,4291520.354939535,4740579.660296569,2689224.917187024,4125671.9914749437,6198714.994936849,3038125.2983630258,5450067.794177402,7997447.327951928
D6d0S3-F0d06-Vc15-MJ009-K10,3,0.06,15.0,J009,10,47.0388350180247,18.7645011357166,25.8486613956864,4.844389007359291,4.07436144131142,11166688.190707713,5180898.726224672,6559989.2335644225,3486936.562617036,3701066.261895557,5723504.046322826,3140636.186580299,3486765.886266903,6086336.964284592,18040773.013540033,10136588.866940912,5715995.352583665,5091702.356470715,3250503.9925841377,5202956.083731997,2647161.3494330826,4821968.58591186,3160097.267120204,3592982.439424035,5168265.588428815,4268226.4961522985,4782599.765929949,3775053.758805801
D6d0S3-F0d06-Vc15-MJ010-K10,3,0.06,15.0,J010,10,43.47658740981221,15.202253527504,24.0974373465315,4.1669811220687984,3.79397750479283,10764243.692501783,6441681.679172993,3182372.1531195026,3978069.4946778463,3809185.948346632,4222200.362766199,3428150.7070309287,5352997.869448076,5003767.326452706,11802489.512508444,12134337.545704655,4595095.780411918,9452105.201565737,2839401.847385163,2994669.2413286706,3266093.335230492,3314033.8223636895,3726802.8913974524,4329807.289738401,3904128.336360751,4361008.91371167,3253380.508501565,4819106.061728612
D6d0S3-F0d06-Vc30-MJ001-K06,3,0.06,30.0,J001,6,45.96500092359071,17.6906670412826,24.9049008097705,4.63559002736017,3.9983272487664903,17376281.65962916,7907759.283131816,7991812.772272566,4411404.304601834,7139709.884486267,2961572.9921402764,8133552.88210099,7480836.757260893,7460132.162938665,6648473.626154453,22828753.5264025,9511417.835675433,8942509.354977997,4866063.2646092605,5307090.697113952,6106314.0604105685,5526189.084296752,9846652.018328805,6536017.643666453,9196549.479376502,10714539.426730357,15754943.995332127,12587380.041218812
D6d0S3-F0d06-Vc30-MJ002-K06,3,0.06,30.0,J002,6,46.073728394446704,17.7993945121386,26.338135759314397,4.66434560645928,3.98650026305756,18259119.93606827,4663611.225658389,5496422.825170098,5879904.620991668,7384532.922852795,5138016.305848233,6991604.004617128,5890725.17534733,5926938.792453925,8879037.397792736,9146609.640874524,4678892.623304209,9449684.374408977,4103612.7538134917,4739302.48390683,2062737.5740353668,3412480.7796067907,3821822.5921418257,10450352.916014673,13457179.386196762,6234654.221259704,10252524.807302224,7686809.520986413
D6d0S3-F0d06-Vc30-MJ003-K07,3,0.06,30.0,J003,7,43.14648860264671,14.8721547203385,25.822330288246608,4.70062271622511,3.9187452518613695,7628974.5186686525,6720351.523539255,6023437.5868643,6058369.954551129,4455016.5222122315,4206033.253024519,5323599.431810792,5294958.5654881615,6232462.108993545,4649798.545384427,9769600.2592104,8875337.791585427,8897576.361121599,4889472.973646585,3706931.857466845,2534609.225726804,4469402.022205877,3896194.760595201,5913158.4190671025,5724492.564810278,15307285.844707565,10106625.00409944,13455740.766903242
D6d0S3-F0d06-Vc30-MJ004-K07,3,0.06,30.0,J004,7,44.147791204904095,15.873457322595902,31.2465674152309,5.12513407880499,3.91851733391668,14058905.923621373,7231044.75762214,4735356.816389193,5150774.752030741,3458327.1785324733,4197462.537467801,3585312.454135368,4586937.739878564,7944419.121081215,5906879.16847905,14067661.13235737,8763662.290035067,5681154.703511893,6255715.6654293975,6050979.938931995,3795211.971185375,6094034.805784975,8113819.078867718,8404785.301880032,11295383.777820172,6202093.901501322,15055362.106884167,11789692.319467478
D6d0S3-F0d06-Vc30-MJ005-K08,3,0.06,30.0,J005,8,48.0906028929293,19.8162690106212,23.4216218573759,4.6484260710692,4.03535426852443,9610465.511921316,7631802.709850519,5253217.436851962,7417406.736511658,4324930.25808446,3653427.6406433005,4808200.147992978,4569184.6166296415,5368006.740142453,9383751.469387267,12617389.952864453,5282386.413326427,5864862.525137053,4728439.50692026,5100941.9070728095,2259796.5551825603,4345103.2057491625,3004590.2160548763,6872956.809953174,6921565.101023138,5646423.985181044,22974808.44621354,8726574.140282748
D6d0S3-F0d06-Vc30-MJ006-K08,3,0.06,30.0,J006,8,45.560684840197,17.2863509578888,27.787052575226607,4.90504740941634,3.9562303993787302,7901453.63369773,6767790.9899139535,4907614.767940422,5370208.161177997,3240014.4380505187,5123710.7908355715,5256328.426196471,6124901.891006191,6928946.717553945,7917198.688010224,7680548.87988765,7299374.1474289475,10272995.406043043,5348421.442206982,3855970.8247292833,5872117.340150578,7648375.475994208,7460342.405103642,7516063.556241502,6861617.991347168,8317879.783661728,12650071.031834485,17151048.149102207
D6d0S3-F0d06-Vc30-MJ007-K09,3,0.06,30.0,J007,9,41.5332940759711,13.258960193663,26.8938796017034,4.75293826148827,3.81707279843117,19532234.762657125,8130971.683008757,3086095.4677625163,6317793.5335880015,5343846.533915997,7318347.114412397,3752580.8618595167,7839657.590786374,8601776.729729503,12686799.149808984,14110411.668650934,6715941.765381318,8127833.328083643,5715782.420981676,7949303.478160943,4878242.648730962,6678608.783128,5779169.16022414,6353177.428527063,12145390.82431036,11153182.728171222,16906528.57032163,12462391.535521368
D6d0S3-F0d06-Vc30-MJ008-K09,3,0.06,30.0,J008,9,42.7015943265096,14.4272604442014,25.298496378480397,4.51130599427345,3.9352329362540095,6216876.666889659,5468018.175933803,6095083.952787908,4838625.170238477,4870336.581959828,4189049.3639801512,6856754.632285438,6199079.428605144,6495029.144442021,10182778.200011456,8235650.730986979,4705634.263682205,6437286.342977715,5980798.098129112,6946331.366481269,5423828.1726531815,4890465.652434899,8708887.837575875,8662470.508206364,14068635.245158926,16826742.469919033,20240216.99062076,10882113.029618442
D6d0S3-F0d06-Vc30-MJ009-K10,3,0.06,30.0,J009,10,42.8379787691083,14.563644886800196,26.3855592126901,4.73553268419386,3.9662685520368797,15061708.923770338,6143188.149301873,2982835.711331538,6417643.464806769,5806298.066590018,5658460.3071492575,6453530.381279529,4581597.0982697485,4452032.67904197,14803302.368018296,10773486.450942213,4285231.941380744,5614311.288023688,5625183.259394009,4769656.584441337,4459849.513818841,3747503.4098579036,4231094.705277352,6033455.718401131,7229816.580933833,8147110.155749331,8998709.935570456,11889852.6888271
D6d0S3-F0d06-Vc30-MJ010-K10,3,0.06,30.0,J010,10,47.6669689088235,19.392635026515396,27.1049438427145,4.71458274822301,4.16442973953715,10905917.233424997,5109314.136426625,6539454.174554514,4848758.366022197,5128054.130223024,5004476.187791193,5582552.664168485,7089668.029855095,5152445.325389657,12248431.518398516,12501207.355022147,9489539.756321162,6731754.323581775,6181149.002354851,4260117.277823805,4488571.127767337,7505991.03307014,11277370.431818245,6317683.649198776,9374139.140868347,13317239.135355178,14583131.813853528,10071569.871023752
D6d0S3-F0d06-Vc45-MJ001-K06,3,0.06,45.0,J001,6,44.9777463947659,16.7034125124578,22.5795947514494,4.56069437687751,4.033513537756472,8590394.292726215,8060012.301699171,10353543.501523407,6163399.143594232,5925353.8684782535,4753256.37558384,6099023.516507547,5810285.196052588,7613762.243655946,7031632.001696997,7894369.123852682,7338705.390329104,7079946.970940257,7508265.587555433,4167309.28613218,8524120.204061983,7562380.232318168,17102160.090739224,12664346.215327716,23879418.705561634,27506088.84174415,26973456.92503868,21869003.125643045
D6d0S3-F0d06-Vc45-MJ002-K06,3,0.06,45.0,J002,6,43.9421853711687,15.6678514888605,22.0642025043782,4.444794439327112,3.86572086547279,10168194.601183038,7474752.194350787,5572621.10843166,11435200.510781955,5700238.444530672,7009065.761289715,5666759.669799398,4943047.996210453,5914723.487339179,9048765.416902097,7026876.910748658,5596656.2100853175,7274711.338518849,8683019.007034358,4294845.723819845,4971545.782971948,9733923.681005893,10636407.904884214,28075614.95567613,9364386.30916179,14825558.038455686,18687739.331198666,18655213.56316686
