name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-70,70-90,90-110,110-130,130-150,150-170,170-190,190-210,210-230,230-250,250-270,270-290,290-310,310-330,330-350,350-370,370-390
D6d0S1-F0d12-Vc15-MJ002-K01,1,0.12,15.0,J002,1,46.44875949290979,18.1744256106017,54.2616017373738,5.61442724970399,4.08667972723136,11315403.251827233,7418707.345018903,5332852.19385312,6509520.8982551275,7807852.164249209,5805413.935204221,8272179.786322633,11388083.471040733,9716998.296961134,5516753.95274705,7303914.493962469,6822306.606265934,3973341.9674733896,7014113.4891924765,8750840.756737012,9345216.690772165,6022222.246660853
D6d0S1-F0d12-Vc15-MJ003-K02,1,0.12,15.0,J003,2,44.432347982179,16.1580140998708,48.7888434289583,5.2819283594002,3.78310839041593,10701793.02652566,9313368.19641016,5491648.61848803,5990098.2461508475,4529701.764822934,6967661.487827662,6349315.503004887,12854769.217468955,9133691.238103207,6968296.052960717,6207101.00814213,4944016.067033628,5331032.938262398,9061437.819485227,9617637.069324873,6467134.145353644,11261133.302842453
D6d0S1-F0d12-Vc15-MJ004-K02,1,0.12,15.0,J004,2,45.2188937932042,16.9445599108961,31.5268810623239,5.15044921557587,3.9407883551601,7518891.494435322,6648913.845477621,6216061.414125491,5769990.317538729,6477480.291246982,6097257.818150847,4413382.19761219,19084685.682371754,8059284.6243608035,5885860.557746283,6982838.847470247,8131308.49732265,4870037.63366596,6011537.756983186,12603224.06559416,7497485.489932283,10814678.08823933
D6d0S1-F0d12-Vc15-MJ005-K03,1,0.12,15.0,J005,3,40.4004575575575,12.1261236752494,26.678511702022906,4.5046572789353085,3.7439337733226,16452083.68403374,6508130.411430388,7762730.977135526,9076379.8881542,7778247.246806935,8208530.926445615,8091050.772733278,15492779.314624395,9774017.81386849,8842203.280583713,7081814.267192338,4388284.16926924,6890954.884541903,7123304.239416863,6564875.633028451,8640157.368507393,11324896.252589947
D6d0S1-F0d12-Vc15-MJ006-K03,1,0.12,15.0,J006,3,43.621951260166206,15.3476173778581,27.802371686090805,5.0801768443146305,3.9078615058935897,21321349.566441763,10232903.912948303,10374255.331877343,11997926.58500772,12955885.137435645,8560741.001528317,12226604.258418106,31497308.027173307,15940247.967562895,12976547.612845644,13670253.309603086,13830305.606672175,21319962.28692969,17499613.226961028,13740130.035440044,12202396.242897447,14642646.465230945
D6d0S1-F0d12-Vc15-MJ007-K04,1,0.12,15.0,J007,4,47.108779991574295,18.834446109266104,35.1732401730161,5.57078279455006,4.04144529542112,13397191.210135048,7897737.952916589,5533696.992718394,10156955.125420753,8444445.26649973,11412623.88589768,9431772.176616708,43495138.72387798,8276947.4639634425,5459875.946488582,5705179.333972299,8405877.713254966,5878322.740217337,4319216.749442572,5223455.921525783,11968103.338331733,6463642.521171653
D6d0S1-F0d12-Vc15-MJ008-K04,1,0.12,15.0,J008,4,48.459679445405996,20.1853455630978,29.4902874868815,5.28367105015852,4.18206296739531,11634185.7536996,5692913.8438068,6494707.462029402,6471842.220565134,6367722.065014416,6157935.760926902,4717315.11050072,33709630.68187832,9693423.473732362,8997194.153361754,5484199.4687054185,5553487.100856858,7495648.184453316,3945593.761006295,6069662.541385598,9720303.709859813,9592475.830982372
D6d0S1-F0d12-Vc15-MJ009-K05,1,0.12,15.0,J009,5,44.1793616977814,15.905027815473304,26.5199860796895,4.65220408608167,3.90975049133502,21416668.8883776,10248374.190619584,14846223.158112556,9281611.561463222,14657033.998000314,16657865.536573585,11103867.884122612,40661130.31529659,17873422.981457654,12939742.286307145,10470347.008991733,10148541.457870197,9857393.423009077,12036573.772400688,14580122.800405335,14318697.761928413,17589737.570349034
D6d0S1-F0d12-Vc15-MJ010-K05,1,0.12,15.0,J010,5,46.9566493631289,18.682315480820698,27.638230650317198,4.9134236945522005,4.05689693360105,16136946.781695556,14315358.799030092,13416677.769389614,12198413.614552828,20185415.246878296,13966340.928102847,20243757.40171056,36443596.77687617,13322507.824368052,11194885.201529883,11899223.752509452,10813819.610603828,15237859.020917073,11236862.163218597,12348286.866947407,13234550.41320799,12666921.672129555
D6d0S1-F0d12-Vc30-MJ001-K01,1,0.12,30.0,J001,1,42.491828991081704,14.217495108773502,25.1870154095746,5.03306232190172,3.8923143809078895,11242260.012880778,5681377.020271903,10163022.818194967,6260117.569446581,8035939.960033967,8533128.530530099,8104603.841581708,21512060.18216909,9101752.849703167,8624572.8865699,8479994.900230583,5821571.525453369,10208062.4571353,13145880.125518475,11013169.947333887,21442079.56299406,14209816.695769962
D6d0S1-F0d12-Vc30-MJ002-K01,1,0.12,30.0,J002,1,44.1958911501873,15.9215572678792,51.19088179514971,5.15592090909801,3.9172297594638996,9370519.897815606,9775120.586833507,5959390.170933153,11053476.034830522,9595445.48290968,7279423.923690912,6295723.566558536,13003967.03306642,11173386.140434684,8780606.274230706,6541149.794720522,8725958.430306682,9837702.015602732,10930847.984770274,12161447.577844113,20993807.59970384,16576521.729462896
D6d0S1-F0d12-Vc30-MJ003-K02,1,0.12,30.0,J003,2,46.5501912363679,18.2758573540597,27.3924516101014,5.080263986998959,4.0440291205491,8143900.40134641,5717536.083111063,5988449.751298725,8139164.939982642,6975384.989660115,9281622.82103147,8820944.735852882,6893817.790630712,7043266.742325293,7071137.460963431,5577071.7115919655,8202247.87804791,6678348.176241656,7381748.354935678,9676210.127247373,23266943.13879681,12975416.592509285
D6d0S1-F0d12-Vc30-MJ004-K02,1,0.12,30.0,J004,2,42.788654692698,14.5143208103898,28.3774007239403,4.8288926489560895,3.91992938784581,10005263.137713028,9504472.594032038,5136064.5783052,4634438.060055833,3040265.5593474675,6435949.029033363,4638674.281475187,3733683.544374352,7918257.319970958,5725388.401734647,3989024.3638734436,5575941.8509387225,6013199.876465582,9338650.55339394,14718138.157596406,12315136.509387715,12299548.961164273
D6d0S1-F0d12-Vc30-MJ005-K03,1,0.12,30.0,J005,3,44.21110587008929,15.936771987781201,27.770957707104202,4.97711657391407,4.00053141720087,14899181.143489445,6604431.535455079,7164161.516638253,9288345.799996572,6060192.3745802725,5864325.113917025,8978011.071846996,13806242.26634635,7877741.9352737265,7976696.304952762,6699186.6090158,6543405.471892913,8754786.19377601,13971034.008965176,5866505.733318227,20809694.48095692,9280367.048018685
D6d0S1-F0d12-Vc30-MJ006-K03,1,0.12,30.0,J006,3,38.8099657970213,10.5356319147132,26.8614107049087,4.63231511380123,3.68763347490376,7715522.8582708975,6993812.097338571,6988216.129294743,4967411.4960242985,8654364.699836584,4810841.499117177,12138310.7314718,19109559.57209404,4792486.33975336,7704810.6263391925,6656160.758598659,10640083.568003293,9585889.82455599,10996149.053191092,10478204.874794647,29774523.38359537,15694791.667349055
D6d0S1-F0d12-Vc30-MJ007-K04,1,0.12,30.0,J007,4,44.865455427796796,16.591121545488697,27.9669550647543,5.0370718015672,3.9469471001206,9988028.15150666,4651768.843761909,6337557.279387102,6749295.5348832235,6249300.633629751,6308216.369784903,7364517.066891007,9961509.665679444,7343989.396916413,9607915.159626346,5461675.140904663,4525124.778368026,5643068.475619121,4266568.637271184,8469512.063779835,10425863.698806243,7389659.824514261
D6d0S1-F0d12-Vc30-MJ008-K04,1,0.12,30.0,J008,4,42.5363592959939,14.262025413685805,28.6751633344671,5.12645647606077,3.97367190999594,22275497.86872354,11948346.13790126,8467941.586540865,8832612.657411305,12832219.081561765,10043215.659941586,9702021.398590397,12262132.662118133,14448847.084219102,9046811.216880344,8058359.981553534,14148253.83894588,8284370.392003714,9575931.452272097,17041452.1445746,21660227.09998261,16942595.519802675
D6d0S1-F0d12-Vc30-MJ009-K05,1,0.12,30.0,J009,5,43.9310077129199,15.656673830611801,27.0209384145626,4.89821452024566,3.9598061508522004,20463434.907348525,8466195.262677984,9770633.83662261,11472192.438170128,5092523.273829553,5744234.853236637,10180320.12268404,21449811.248480365,7628986.481055361,9082361.190682584,8620592.177078322,6504870.574135255,6388072.682816719,6682433.211854503,14366649.753858678,13369388.983925492,15913020.168710675
D6d0S1-F0d12-Vc30-MJ010-K05,1,0.12,30.0,J010,5,44.4167758702419,16.1424419879338,27.2094259937014,4.9824358991739,4.05276427926095,21492234.663976554,10908725.46576911,12859776.75253133,10720533.643126192,13708246.97506462,14516346.144352818,12245388.812482554,20150065.94496816,14177486.440619078,9887457.145051403,13309233.24892993,12517493.72134518,11450050.603628548,16098578.56875601,13312915.243741736,24863237.6504437,27255004.56842491
D6d0S1-F0d12-Vc45-MJ001-K01,1,0.12,45.0,J001,1,41.9829599670829,13.708626084774801,25.703925580238103,4.69144604496858,3.82271878405986,23448698.32940667,15660859.630650274,16443422.457725782,17586935.843711406,21186462.8300877,25271165.83257289,14317509.986018993,26653489.67070897,20913965.956590444,10982519.862571146,13439991.049242975,15851124.84599146,13735663.884965984,23306613.61500671,25687950.31107454,36103368.75872185,38414586.34165562
D6d0S1-F0d12-Vc45-MJ002-K01,1,0.12,45.0,J002,1,46.885550425866,18.611216543557802,29.571478199501602,5.02993538317246,4.096457628675701,13625536.64360603,12450847.88552853,15671982.407104675,18255367.12494826,17509893.82357293,15878759.657419454,16413373.956537012,18973544.879676804,21550321.648013607,17797355.20568512,17414339.749007482,23739990.40009815,38675140.436106384,43130261.56088658,35056050.777676776,58636394.00262953,94772973.6340835
D6d0S1-F0d12-Vc45-MJ003-K02,1,0.12,45.0,J003,2,44.2175755746372,15.9432416923291,25.450797309139105,5.04187848654931,3.93063716746026,12769725.987825468,7087597.919887898,8544245.8737651,9403427.954426317,8043931.767810736,8868692.920734659,5351686.909304092,13796693.198149065,14948711.61609438,8388489.525347136,12930869.21963508,7488955.56400019,22065043.36274751,21927109.763688527,19566472.22619774,28287690.50893892,42957366.20667687
D6d0S1-F0d12-Vc45-MJ004-K02,1,0.12,45.0,J004,2,46.825865940348386,18.5515320580403,28.4053303468058,5.00493694417887,4.093875567174,12958183.951204725,7505593.736533723,9714890.388573313,6557660.0770165175,6364661.008352532,6729799.42461641,3420968.983518202,6200265.189932978,8093992.707450277,6740664.922850735,8472915.401148139,7311429.793188624,21941451.14694896,16168235.400841985,10740798.445485216,28329128.075078074,25262021.81686931
D6d0S1-F0d12-Vc45-MJ005-K03,1,0.12,45.0,J005,3,44.6273439952613,16.3530101129532,28.3102553612091,5.0386296324280995,4.040899562799741,15865776.056087358,10470367.512459015,18206637.795552693,11012457.137114543,12578273.652769482,12151591.028849995,9079044.924116362,20223910.20599243,11920278.853016805,9211766.424992908,12313526.90855557,9847410.228996037,19330014.080308955,23117584.45357367,25209120.90872361,36700085.05087233,43644389.05159058
D6d0S1-F0d12-Vc45-MJ006-K03,1,0.12,45.0,J006,3,40.8215832027967,12.5472493204886,25.523007312190103,4.771809997917741,3.81154052580995,9010829.87571339,14683831.722075138,14612754.957156256,17153668.39496371,12967546.37030385,15724755.335680716,18521272.05306424,17575856.847768415,20903437.805622574,19856198.124050893,18886658.55568236,15079107.562985325,16124691.67846139,39982580.41182899,30358791.87367611,42924632.29489496,52204335.6894985
D6d0S1-F0d12-Vc45-MJ007-K04,1,0.12,45.0,J007,4,45.2397023385503,16.9653684562422,29.132135941873198,5.04852602630731,4.11544098102457,21037286.82414982,10603286.704404876,16999626.357763167,9138623.710416164,12001040.067200413,8794088.669080501,8352447.209243133,11002271.667655999,9598291.49475178,11343390.227381753,9757471.01706606,8432110.445344377,25744545.13818485,39013476.06779119,34461585.70984691,22546043.480802145,32471392.22428596
D6d0S1-F0d12-Vc45-MJ008-K04,1,0.12,45.0,J008,4,45.555791455463286,17.281457573155198,28.8980766338843,5.027575351484249,4.0632194884310495,17502832.69411624,14475112.500773424,23599321.58830569,8571239.23325217,11113164.266594492,14443142.024917385,20460112.23673889,14782797.813075865,20904084.483228706,32249117.71682986,18942555.20682889,21946012.72033487,28166835.0789145,34407195.359379165,39332277.99612297,97625639.57768229,99529572.18327616
D6d0S1-F0d12-Vc45-MJ009-K05,1,0.12,45.0,J009,5,42.6381334747733,14.3637995924651,26.0961893713275,4.988938088836919,3.918200520316161,18420840.863260087,8605908.643497566,12609826.398990804,16168676.641404973,11602684.343713176,10951658.191629186,13496776.164104162,15916669.349090768,16402486.856124738,12828394.38791639,18963560.71828143,14614946.563072633,28309484.28767388,33776887.57200587,35240449.98506031,55356118.48143183,86106875.6054679
D6d0S1-F0d12-Vc45-MJ010-K05,1,0.12,45.0,J010,5,44.5207799806039,16.246446098295802,25.823682290093497,4.84900539934536,4.03691507935363,18113106.318713527,16263010.008948894,14861302.09870354,13129726.877452495,15936886.620829795,8993734.037052754,19173484.807220254,11441722.716177808,14237373.185283085,21238783.946991056,17105282.654231925,11579911.595630778,40554900.04976473,39344133.62281642,48289310.24976812,65813215.00822198,70024268.42540918
D6d0S1-F0d12-Vc60-MJ001-K01,1,0.12,60.0,J001,1,45.0866565072132,16.8123226249051,26.37738767034,4.73552698808343,4.02305971998169,11985136.223456312,7217335.0474553015,8018464.663235356,10584008.589578597,8632142.262665821,9106940.20146091,6992877.707565849,9690634.00963837,8262321.819392122,10821869.035321847,19799361.30696708,40375508.33182369,54388133.95235841,41466960.685927495,37492315.62484786,53918543.27055775,80009152.7922102
D6d0S1-F0d12-Vc60-MJ002-K01,1,0.12,60.0,J002,1,45.8465976006679,17.5722637183597,27.324936635960803,5.3891561194169295,4.06519659336468,11187042.5799516,13155812.58661118,6151952.159046716,13311886.733293667,8762494.333870674,7460259.1211359585,5602106.490732644,11216405.79226556,12073418.201840395,6139184.526767443,23514172.77341301,33152625.22222917,42226969.81211212,76473773.35042329,43489067.52144157,50438197.94583403,118360591.24538054
D6d0S1-F0d12-Vc60-MJ003-K02,1,0.12,60.0,J003,2,46.0137246772052,17.739390794897,27.601283389039,4.97881558097592,4.02692778714392,7306592.652647798,6701596.330575952,7830364.987086689,14524240.604470056,7429317.878596943,7772079.698254901,7962366.944180625,7727470.663679263,8520129.573843023,12042679.23629131,14243960.81946513,19589878.57169852,26218944.26104314,28243256.587827925,37971652.41931411,76611744.63373119,48927742.53437181
D6d0S1-F0d12-Vc60-MJ004-K02,1,0.12,60.0,J004,2,47.1136667586971,18.839332876389,31.1928269252645,5.45882364220523,4.1318605350329,15440822.110395305,11683255.083754852,7635674.149281503,17519987.593436506,17029588.177697726,17123429.420480553,6932596.040055472,9840717.074604472,13067686.603358913,15647221.644366022,44962816.40721957,35232169.779453866,95987500.86311027,52193716.68562613,32578600.98425519,48473672.00325415,65657794.95680483
D6d0S1-F0d12-Vc60-MJ005-K03,1,0.12,60.0,J005,3,41.938843440926,13.6645095586179,28.5047967147688,4.843757704308089,3.9019350589459996,9743777.569189308,7268397.551421847,9965623.87948969,10666766.30913974,5790158.851408837,7991334.98110233,9752932.886122482,9582130.615693036,11597773.508994935,19587761.603348136,31639987.90173695,60666248.89968482,62267628.28766827,70651001.237987,36420935.43597123,106400877.72642829,101162570.86012588
D6d0S1-F0d12-Vc60-MJ006-K03,1,0.12,60.0,J006,3,41.4813224977971,13.206988615489,27.728232516160997,4.92054998531949,3.8511825205422596,10450888.17910336,8073174.215226215,5954494.706141719,7198866.264320037,5382168.123671024,7057018.6484907735,4874470.994151563,9528203.260907374,9827290.21609886,15062750.855888652,33830126.92950903,22351921.35562438,113410471.08832672,52365386.79006325,29314115.06465004,80903673.32431568,103861202.78470096
D6d0S1-F0d12-Vc60-MJ007-K04,1,0.12,60.0,J007,4,48.5167048921405,20.2423710098323,28.407664936128306,5.11857734529178,4.06700531381885,29213396.26339213,12615572.669061055,10138370.624452028,20366783.05174389,13246679.565907428,16287783.36534268,12268554.400299685,15743077.070289027,14606798.962780915,25950658.21248231,21201984.72346393,20256440.254605506,67766926.87923734,33657404.44583099,29228046.46260441,91367415.6576446,65113047.04802346
D6d0S1-F0d12-Vc60-MJ008-K04,1,0.12,60.0,J008,4,44.461304567832784,16.1869706855246,27.619989368569797,4.82809985029161,3.97678180571774,12565383.672582814,11773835.762674754,7993001.259205376,18105634.60373784,6458464.96453495,6934037.152501614,6847462.713169555,14709071.397916958,13708588.281263707,16876621.556043994,24905473.35596369,16566160.869835475,53280632.02263716,51517712.80813546,34793869.73220978,91503128.35117105,99016915.4556562
D6d0S1-F0d12-Vc60-MJ009-K05,1,0.12,60.0,J009,5,46.455518215267,18.1811843329588,27.339730464137002,5.11117902000674,4.1262267243887205,18269359.598153505,16201392.710593795,13220666.129277974,17854907.235615674,11590600.629384534,15971167.205030425,7255053.849221454,10901661.984997338,14952982.11324507,9694887.173088858,37797987.91838151,18501021.229220398,52671049.00665698,40685569.36661578,58917320.61922357,147555380.90127346,106014143.68316998
D6d0S1-F0d12-Vc60-MJ010-K05,1,0.12,60.0,J010,5,45.1341746257371,16.8598407434289,29.0446123346806,5.1328338056502005,4.15710136645461,13392678.135948885,9323262.170624083,7394561.17679839,14880626.092981916,10276714.55522728,10250405.314242672,8618187.072695246,5656503.332352601,8371244.840339772,16732099.822575646,31845404.67225823,64561512.18292832,221668906.3394237,62238313.37555076,35890054.80214852,77020875.99898669,81949432.25668372
D6d0S2-F0d03-Vc15-MJ001-K16,2,0.03,15.0,J001,16,39.9175937314557,11.643259849147599,38.6000120278214,4.6612537265975895,3.7699369483617002,5995427.5575563675,5919643.069801555,4793011.049175923,4224878.493002697,3634369.154250954,7581686.519725198,8448148.889650451,11510828.472204901,4567455.233205774,3655446.9840801037,5185877.680158536,6085755.055592904,3082898.672957365,4893553.205290202,8546948.806035232,4699838.489367181,7844679.86746524
D6d0S2-F0d03-Vc15-MJ002-K16,2,0.03,15.0,J002,16,38.9751844469339,10.700850564625801,37.52108598944879,4.46733934507438,3.75023019429624,7212703.998548295,6070514.428961728,4576375.180398534,4557265.58469329,8478216.86512409,7893287.73449343,6902426.307910795,27583842.48228029,6874587.301740381,7998325.86256627,6364206.45217018,6002999.1412115935,5080608.496084327,6172706.015846891,5141711.035127673,11657180.539349684,17694068.6431009
D6d0S2-F0d03-Vc15-MJ003-K17,2,0.03,15.0,J003,17,47.001462982847606,18.7271291005395,50.08081506469321,6.07688136675313,4.1661137195494,13135887.876507178,4859761.188521695,4136141.0387001946,4781428.850300692,5085070.002745873,6692801.562916969,5027145.00701312,12761098.302618662,6902179.851854904,7556576.162347702,5955392.625744848,6743944.471712307,5635566.284113227,10015203.898863863,10189822.845270872,10523880.98912954,15453871.5896974
D6d0S2-F0d03-Vc15-MJ004-K17,2,0.03,15.0,J004,17,47.2089909389457,18.9346570566376,32.2299447213972,5.46788083590506,4.2456270478566,19284511.73603863,7435625.47018069,9044492.538266672,4239389.970135759,6629348.153057751,6949681.363777087,9265887.28510798,30736864.916229144,9396218.42128809,5811887.964014728,7063551.593683978,5771313.850843168,3918688.597972484,7314701.738198204,6043520.442932677,9828107.29291428,11091911.610081404
D6d0S2-F0d03-Vc15-MJ005-K18,2,0.03,15.0,J005,18,38.31587052013961,10.0415366378315,24.574463242563,4.25149736179317,3.67489601380088,13392338.69417657,7038039.747841566,5341700.248167121,6509712.585153688,5398427.154833577,4832436.346634183,11102381.75132678,28496806.663482424,7420259.776034901,8396636.058519501,5509695.5672078505,4586368.1183622135,5655934.67618241,6203057.2501428425,6930249.371781525,6083756.343892586,12043453.851321734
D6d0S2-F0d03-Vc15-MJ006-K18,2,0.03,15.0,J006,18,38.270352022419296,9.996018140111179,25.0246001048029,4.39493230160491,3.6774712688280697,9540355.34472702,6045022.268971343,5787462.925244025,6248576.526773063,5546684.388467664,6455424.633894619,7667417.4999399,14179104.824289612,9552598.37557366,5673240.7447242215,5569761.5421445435,4280740.906075287,5390404.730969803,9645039.130463043,11008310.922566095,14921938.247394726,12908867.662994942
D6d0S2-F0d03-Vc15-MJ007-K19,2,0.03,15.0,J007,19,42.3408813974102,14.0665475151021,27.403273304042106,4.87053262489526,3.90787449359232,15377991.176269632,6179787.661754867,4473067.874087906,8135758.557011248,7506578.1807549875,7735793.8008007575,6371091.582714426,22814164.315287896,9032520.938418306,6735080.578799512,6416466.115014455,6813815.99210699,6372502.881415192,9031374.129232563,8643077.667665673,7618795.05788636,17599601.572113194
D6d0S2-F0d03-Vc15-MJ008-K19,2,0.03,15.0,J008,19,40.837017180579295,12.562683298271198,27.6125818854953,4.39001548474589,3.86929613524497,10232397.986681016,5554475.26007822,5213816.591807111,6106649.476200001,6982412.152994285,5113353.049383252,8585618.577024743,19427796.673674285,14275243.226564992,8736978.868524337,4798825.358211337,4572908.127354915,4139054.700622588,10275671.910834307,5744061.982396953,12178265.57513431,7358764.656682768
D6d0S2-F0d03-Vc15-MJ009-K20,2,0.03,15.0,J009,20,42.3934822428718,14.1191483605637,26.4619260561426,4.76204350018999,3.94651245296763,9367590.67485845,6483687.42908397,5623406.997798797,7124182.139130225,6988710.904820072,9424284.140876584,10277435.638963684,45014498.35481856,13132453.82087516,7616302.497041373,7053403.850092975,6117420.604937681,5868262.967681307,8602153.557330482,10930258.49936669,8643738.958752697,14134115.138913432
D6d0S2-F0d03-Vc15-MJ010-K20,2,0.03,15.0,J010,20,41.8663518781354,13.592017995827199,28.9042273309899,4.87839598251534,3.86291830636002,10062990.680797188,7286826.646030283,7835516.368875854,4573304.2764285235,5936420.651240517,5334446.125663831,6721527.274245635,22580441.40500224,6228577.152517331,8770695.923363809,3346404.411869306,3817660.150072771,5490255.537801689,7205551.39092925,5962402.820601082,6561563.957992253,14489101.440353606
D6d0S2-F0d03-Vc30-MJ001-K16,2,0.03,30.0,J001,16,39.1743868095773,10.900052927269199,24.294536837449304,4.5860670413712805,3.7557265981567998,21313575.133584715,12968220.104189135,8800064.61109842,6692206.579605512,7436535.090003028,6124635.5007580025,10969533.9850796,16635786.347521445,11434386.453358475,7929175.377537074,8698820.039416378,10460797.98884982,14097985.526834328,15999013.5082531,25603535.91989357,40852849.35993896,44759760.77824541
D6d0S2-F0d03-Vc30-MJ002-K16,2,0.03,30.0,J002,16,39.061257023448896,10.786923141140802,23.9490198213453,4.78016439339203,3.6728499213181203,8894614.300305815,6978705.17374555,7218809.699987325,5542087.62544728,3775828.099594598,6936778.931920765,4515376.425214053,16985723.022744175,9142740.5030027,5810949.630703596,6902558.8232275285,7180550.218835807,5165098.9893695135,15533726.299358878,17732225.895840522,12243111.340932427,23987520.17645905
D6d0S2-F0d03-Vc30-MJ003-K17,2,0.03,30.0,J003,17,43.930310825791295,15.6559769434832,46.9184144367149,5.23219446521237,4.01115986620662,12303611.843854893,5520932.3557490315,9327416.548153564,10065006.488004778,9306815.8776056,5531258.347675571,8264533.326886865,13527707.41983999,9218624.549118448,11268432.592432307,6114465.320111765,7206004.47498449,6949917.661117166,11808161.781826245,23602191.04368723,34960282.20892445,25161196.57902501
D6d0S2-F0d03-Vc30-MJ004-K17,2,0.03,30.0,J004,17,46.5375230002343,18.26318911792611,25.8814320735077,4.78010520367203,4.06318898054956,12685341.494295385,5744708.21761344,7088794.839706353,7699273.974467701,4902686.742624648,5273403.148673536,6692648.958967563,12194335.52428243,5484750.292017976,11243119.273996597,8307743.847803262,9400828.438135898,11833538.337731885,12941756.911724238,13244478.073792635,26484599.185453244,82335637.65444556
D6d0S2-F0d03-Vc30-MJ005-K18,2,0.03,30.0,J005,18,41.498326757733004,13.2239928754249,26.0411765471839,4.53555241805305,3.84227461864546,14535918.583696892,5318503.1521552885,7178241.119881669,3537796.6552228886,5299869.651436828,5290605.46949165,7952663.561712241,12291511.938134562,8307532.692447517,7330584.4159865985,7935614.548366296,5083615.476031325,7442798.654564774,11516017.80685382,21047717.972538806,31603344.417456605,43534096.09673255
D6d0S2-F0d03-Vc30-MJ006-K18,2,0.03,30.0,J006,18,43.3399005917136,15.0655667094055,31.0256826398986,4.7283422356538605,3.88231552554563,12846998.187178893,5780786.437704878,5819646.832686063,8717143.916663162,4943642.155553107,6758946.326067463,6430654.436473685,12684497.552543927,8488462.780727332,9864977.613013564,8217503.455386813,7590388.907220257,12226660.359254785,11031383.41540168,14392126.153957933,24280670.491732765,42100172.38016477
D6d0S2-F0d03-Vc30-MJ007-K19,2,0.03,30.0,J007,19,39.9945327335989,11.720198851290801,25.902434868849202,4.53247637705066,3.83751104896416,10773132.13544254,6903422.419295361,7105353.58245643,7335143.536291287,4933692.985041146,4771179.62516512,7736379.4395126365,7745857.2751576025,10722929.330963178,6476143.488701616,4380259.5361818345,6916734.557171904,10301664.431345224,18111689.444578167,17518287.910683066,32352940.62976886,32221629.15786899
D6d0S2-F0d03-Vc30-MJ008-K19,2,0.03,30.0,J008,19,41.5454236821288,13.271089799820599,26.985227022635,4.78274836486671,3.78844628427853,12653648.628802756,11081911.19521944,8254889.161421495,8561404.510429153,10411049.920792142,6381109.267855182,7747007.249790274,18819062.85664392,13907705.078048633,9469736.844325183,3591131.836214202,6909724.045738081,7304468.6876238575,12574749.114201002,20438698.783311144,24333894.58370713,26915801.94484019
D6d0S2-F0d03-Vc30-MJ009-K20,2,0.03,30.0,J009,20,38.911616197609995,10.637282315301801,25.013487451635104,5.0898823558640585,3.7276624591510896,21940699.731595986,7311702.210074537,4836635.773526051,5395331.687265795,7485169.813407654,5646913.097500925,6874698.4835380325,22835866.39193565,13938833.857757395,8068725.87573122,5154676.732638647,6352853.834644164,11804757.77872066,16200091.602449086,24529288.72811186,17337173.734261014,25205153.37729438
D6d0S2-F0d03-Vc30-MJ010-K20,2,0.03,30.0,J010,20,43.23882712419821,14.964493241889999,24.9814199234807,4.523319380834179,3.8942940592629998,15665554.046815652,6898258.915105129,6933582.555305006,5672288.6870004665,6942743.813939549,7955719.408676128,6263975.0451001525,11269273.426329618,9176720.361569166,6611959.831183151,6036644.064883612,8630995.101516893,10485373.471409313,10385932.566734904,12402935.699727427,25646747.04078567,36049115.60123465
D6d0S2-F0d03-Vc45-MJ001-K16,2,0.03,45.0,J001,16,38.7165971373289,10.4422632550207,40.237909928807504,4.49363117138008,3.76845774339556,11271582.353096345,7627521.103664861,10771730.716912804,12484646.383896232,6475167.225399484,9848506.609212223,6094018.468917051,12124333.866349535,6992682.720448838,10184470.517617114,11997577.849978356,11995991.526805256,17418202.93093561,30745402.931031834,45613494.16897634,56935930.58231557,55215975.24366414
D6d0S2-F0d03-Vc45-MJ002-K16,2,0.03,45.0,J002,16,40.42273518362021,12.148401301312001,36.456694559267795,4.49047802992021,3.7688469978692094,7169207.113042228,6304193.8920863485,12078071.774041025,6673112.897633469,5288541.735796321,7881384.877861878,6145182.0956577975,5577041.444204138,9161931.310779996,6104610.0465945015,7424132.412533685,9712226.111604301,18968860.68908884,20891129.588856164,27387829.470735,66834842.44681631,77151914.5090586
D6d0S2-F0d03-Vc45-MJ003-K17,2,0.03,45.0,J003,17,46.803232602610905,18.5288987203027,48.1920483449481,5.11687358195913,4.06865085413431,8854042.81838643,4182384.3402743363,8368144.862781622,4850245.2002580315,6808135.430718907,4885579.123405054,4997881.772713575,7283586.852064608,7927655.6343670525,5502724.080703796,8204162.617893483,7707079.301034038,8567328.529792245,24420304.82042479,17883418.999255527,28695085.439641144,84943247.76947242
D6d0S2-F0d03-Vc45-MJ004-K17,2,0.03,45.0,J004,17,45.8904603751266,17.6161264928184,31.092658932374892,5.2052200391739,4.03465158660101,16337162.679180374,9101767.012067825,10050380.741513226,5360601.816602258,6844029.75936084,6138822.029945096,6147006.154273313,7894620.335337662,8512518.833647836,7169035.3074798435,8732814.609417273,9967044.503163401,20374701.834989786,39907741.02214134,28386234.806799296,63090377.20768488,72546718.59643683
D6d0S2-F0d03-Vc45-MJ005-K18,2,0.03,45.0,J005,18,41.2020028894101,12.927669007101901,26.0522739034663,4.45495621091347,3.8186119808003394,11440878.573916962,9806175.916348213,17401669.428408816,10755092.189358523,4491859.990261778,4591893.849814375,6021779.860199087,9400516.31248624,9212120.270586174,9023602.705812488,12039132.552855495,12016594.380117185,15334412.25356599,29549165.867255706,38977564.60182569,83025442.42690487,113065348.64403464
