name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-80,80-110,110-140,140-170,170-200,200-230,230-260,260-290,290-320,320-350,350-380,380-400
D6d0S2-F0d12-Vc45-MJ006-K18,2,0.12,45.0,J006,18,42.74051939034371,14.4661855080355,30.56513016564569,4.969696569446,3.89536189999752,37318704.5622342,28474380.14260156,28017370.86853118,33307065.251642816,28888390.749251965,53180794.0702353,57140341.19092913,41670447.11607691,59549218.87390514,139140705.29436234,145473903.6253458,138013995.00911883
D6d0S2-F0d12-Vc45-MJ007-K19,2,0.12,45.0,J007,19,43.73407673926721,15.4597428569591,27.524328570233003,5.1573606606392906,3.9752961297397102,61365782.11025788,37350549.34950782,32338137.38172269,33666693.3946932,48484116.31285849,59245173.24169878,34941624.9045287,21122719.99767386,42847542.74469901,106682457.53087956,149212888.55254298,71909689.62455733
D6d0S2-F0d12-Vc45-MJ008-K19,2,0.12,45.0,J008,19,39.3703120527339,11.095978170425699,26.0399423296952,4.59702088576685,3.79532719749466,30470967.13682674,30181773.555641785,42611271.86870468,50469699.66480103,53173700.4394711,62668959.56035318,58487620.25774071,36235080.95113433,65787805.50223072,67033128.52031824,156026302.30088985,130943239.33838478
D6d0S2-F0d12-Vc45-MJ009-K20,2,0.12,45.0,J009,20,38.0091635165223,9.734829634214153,24.507552038103103,4.4933373997942505,3.64732126122867,37359174.80171306,31572472.980324,39270381.23146904,38020643.26772373,44148055.74233875,56746202.22760584,35374790.5912012,33969473.512583345,55495079.06190013,80466042.89365818,199804749.28509805,143463367.0773873
D6d0S2-F0d12-Vc45-MJ010-K20,2,0.12,45.0,J010,20,41.1996717517615,12.9253378694534,27.3956795321033,4.74698892828179,3.91104178037304,41937514.45121,24154982.074808463,17372882.602078553,20993174.19037092,27034170.98886926,34741706.37347947,23409565.76782927,26540353.41738637,55765425.68777703,77647771.93978639,126301204.41596672,99959868.51940066
D6d0S2-F0d12-Vc60-MJ001-K16,2,0.12,60.0,J001,16,42.4294628544304,14.1551289721222,24.7233783921839,4.859313064826299,3.90938789660663,29905646.83164263,29322682.34145876,40576314.99568838,19763477.12896079,31577430.71825001,25081632.89509961,42727427.54186878,99464479.20226195,105794194.4709779,78836782.81832959,120548883.41604942,76655983.75463906
D6d0S2-F0d12-Vc60-MJ002-K16,2,0.12,60.0,J002,16,40.7083583095545,12.434024427246401,21.083604061088398,4.83248501434695,3.76039156529146,39249203.58354195,28255152.02587947,39418161.252984814,24824498.073216684,32568973.92683561,27226457.11306608,34863911.398140505,76144693.36187615,144550281.54889664,245044029.34960043,466057779.51075685,211831162.5894405
D6d0S2-F0d12-Vc60-MJ003-K17,2,0.12,60.0,J003,17,49.835794501985795,21.5614606196776,23.8514168698298,5.03441468553352,4.057622000555799,40648499.262851335,22326808.549833108,19764467.14855253,15339812.531769048,20607205.27025336,16650827.18168708,24643304.47497604,82948402.00367813,151202458.76111326,89919878.1340586,251214520.856029,74357949.68740743
D6d0S2-F0d12-Vc60-MJ004-K17,2,0.12,60.0,J004,17,48.23267823088121,19.9583443485731,29.1491188028226,5.18688098188571,4.17061160037942,27646064.94402107,22112114.4008483,23647609.09708545,21314275.535851564,15135345.58628112,24315705.41768605,26276171.83078487,67744191.41052881,72896595.29864123,87857371.37291509,237099612.29498,135715153.97824654
D6d0S2-F0d12-Vc60-MJ005-K18,2,0.12,60.0,J005,18,39.632347890343,11.358014008034804,27.24642873579949,4.67194099476578,3.7453137131251095,18263833.760249026,21814592.00637209,24983812.032169994,15477815.75585353,17435771.5532306,31462311.18830593,26529519.504117515,51640533.18354587,85511696.19509129,102190735.705259,179336245.09596154,65333502.35285791
D6d0S2-F0d12-Vc60-MJ006-K18,2,0.12,60.0,J006,18,43.1550479649163,14.880714082608199,28.770019671652303,5.0659418067083495,4.00378887687576,39424164.604520775,34932344.98706095,48021446.54618578,28566271.02596813,38469337.74460427,46724626.84611082,27198157.29406914,60453562.36260334,88639304.9058855,85771538.65746808,226323101.52444223,79206478.06600232
D6d0S2-F0d12-Vc60-MJ007-K19,2,0.12,60.0,J007,19,40.6081553676701,12.333821485362,25.6050884293084,4.78203699194776,3.77295396296906,37436412.03406989,30755392.261517346,24102314.588329203,19315661.10906245,20211799.356875554,26463381.76629436,31663123.095302004,123779879.00823344,190505894.83869505,151512004.97389385,216672741.8631397,96980961.598938
D6d0S2-F0d12-Vc60-MJ008-K19,2,0.12,60.0,J008,19,43.252467477938296,14.9781335956301,26.632405803102106,4.93846168130583,3.9900546002694304,42008287.04208483,30429820.24167445,54300248.19796024,26212685.72166257,20894565.080659773,32508108.983111266,45032133.83714015,79960264.554928,82969298.42996287,98262793.39574508,245399540.21129173,155595293.33498156
D6d0S2-F0d12-Vc60-MJ009-K20,2,0.12,60.0,J009,20,39.1241676903068,10.8498338079987,26.1272308060581,4.43615753583082,3.70765516900621,30252716.56682033,23206273.39748988,24207861.757760674,17347243.01061758,21173569.82745352,32915978.81278741,25237341.477652155,68519599.52637415,90766223.34616846,53656382.78304084,172934214.68931425,103958858.55886751
D6d0S2-F0d12-Vc60-MJ010-K20,2,0.12,60.0,J010,20,43.2704769166491,14.996143034340902,28.6894035810776,5.01052270298557,3.97327137399835,35362758.45231193,27994226.70666228,31536612.71839054,23076915.27290225,29735354.05358799,27631761.367884103,22129440.14443029,52866725.71017815,117195772.19292895,98315149.64527091,209558380.77963752,85989944.75073768
D6d0S3-F0d03-Vc15-MJ001-K06,3,0.03,15.0,J001,6,40.5555703291337,12.281236446825499,22.6552423845405,4.548458038382599,3.76832277708471,37767338.35199849,16626347.29616722,25936255.737353954,22830445.80088874,50039279.16542239,54410190.09537397,24499237.39525149,14203081.101288155,15171680.25877647,14643264.653455745,24926406.68383158,22815988.99117596
D6d0S3-F0d03-Vc15-MJ002-K06,3,0.03,15.0,J002,6,41.881782436670896,13.6074485543628,23.0307830489492,4.5816942287178,3.81969205009156,34299220.37108855,19294408.39681197,14095816.917866653,15228310.222326927,29405052.164862394,30795129.59962764,17690140.64077995,10460378.538485287,13797796.464180484,16772833.444252687,15015442.46028665,18613197.08632252
D6d0S3-F0d03-Vc15-MJ003-K07,3,0.03,15.0,J003,7,41.506782609241206,13.232448726933,25.008582524156605,4.44891366258934,3.8493825020548,27816058.36751733,11188325.43805094,8384793.095514958,19490226.052329708,27036181.12227122,28812717.211698923,15810765.69576496,13039319.666890435,8987880.19776986,9049933.10706794,10780607.009903817,8175793.146184599
D6d0S3-F0d03-Vc15-MJ004-K07,3,0.03,15.0,J004,7,41.4330641919516,13.1587303096435,31.465452296303397,4.66763739779454,3.83692815992779,18512045.099087346,18475750.35999332,13733974.872215554,16943126.946515966,32194589.05170005,34040877.21023045,17628550.303292982,9972074.15905956,12062493.93511244,16116240.662495814,33705966.99911077,17507787.007403616
D6d0S3-F0d03-Vc15-MJ005-K08,3,0.03,15.0,J005,8,45.036252777287395,16.7619188949793,25.6028724406637,4.76812784168889,4.04856364760341,15784819.066558925,21468805.384096947,10531454.22876049,11015059.49019928,35467438.57518734,31288596.27192765,17024939.734013796,13176045.068367716,14845743.084011542,12145526.792747894,30726770.541682564,43685099.272045396
D6d0S3-F0d03-Vc15-MJ006-K08,3,0.03,15.0,J006,8,46.44722799681421,18.1728941145061,23.9158026046811,4.559532112717821,3.96667557060184,15890035.34023401,19516088.34238475,18995256.217246592,17419186.670030084,35330258.65005961,24360997.27127716,22612149.58318713,10920794.584559407,16307479.843287747,17218362.528797485,26568952.640673865,20263879.515856
D6d0S3-F0d03-Vc15-MJ007-K09,3,0.03,15.0,J007,9,41.1455358979932,12.8734284268766,27.4755822861128,4.90116487129676,3.8522112228997702,32229694.0633132,15926938.344869126,14446893.45187905,17120491.597810425,35046677.74198832,25812405.07109648,14401855.148420176,13032395.644556696,14033674.30293763,21089850.943233866,20754391.003126584,37801929.38356605
D6d0S3-F0d03-Vc15-MJ008-K09,3,0.03,15.0,J008,9,44.3286108227833,16.054276940475198,26.286344326839103,4.8924167091116795,4.04099463514938,20516798.826651044,14760200.022645062,17386358.44842212,11902786.268288018,22223105.481942784,25900903.372588675,16681862.947963998,12567448.865944207,16349254.740087684,17443431.52254012,19803541.18617684,28566519.69713621
D6d0S3-F0d03-Vc15-MJ009-K10,3,0.03,15.0,J009,10,44.761052740044406,16.486718857736303,23.870638256356106,4.52208569273762,3.95643744287125,31116534.64573416,22782147.95984725,13586674.144149706,18019840.873820305,29683942.72585723,45430514.63730414,19076269.97982092,12494162.689890536,12840936.218089875,10023415.311479472,24359851.23278893,8695443.537120512
D6d0S3-F0d03-Vc15-MJ010-K10,3,0.03,15.0,J010,10,45.5479315784225,17.2735976961143,27.4891478823906,4.69955340845541,3.94763888789464,21267978.90114655,10859865.953952268,12426337.557166627,14357280.436554253,32325344.28533488,37755901.43102805,16842313.27812449,11479432.859668994,12314609.348740345,10697981.063970637,16115110.51672532,11077147.487437984
D6d0S3-F0d03-Vc30-MJ001-K06,3,0.03,30.0,J001,6,41.475386925006795,13.201053042698698,22.6932755768336,4.59718595967167,3.82511411809763,13841026.297928818,22198908.960381426,19745737.66600925,18546084.806989267,29622434.22612277,27238528.145254795,20735748.397486426,12780119.90062916,20021230.94787076,31435293.913681466,38069336.09123935,23924487.599763684
D6d0S3-F0d03-Vc30-MJ002-K06,3,0.03,30.0,J002,6,40.4569495132061,12.182615630897999,22.636037721721,4.271130657003891,3.68895479241256,28291692.190467626,16328424.26773654,15065340.658651466,14321296.918836335,35089128.642251216,24434227.88341892,19026904.77380274,17501712.8230273,17916335.540500894,32917544.68563727,54066377.63268495,64525274.85066147
D6d0S3-F0d03-Vc30-MJ003-K07,3,0.03,30.0,J003,7,43.6072980150767,15.3329641327685,24.8319890711472,4.47394242964374,3.9378557791688698,30852165.99023829,16737531.838629466,12087875.472654736,15174822.190563805,27058566.86732566,38833871.330648415,22404532.387617745,23331312.29210059,23262361.53334241,38322106.75853291,64495616.89266563,59792944.26339684
D6d0S3-F0d03-Vc30-MJ004-K07,3,0.03,30.0,J004,7,43.54067677867349,15.266342896365302,28.322812258654103,4.7382559152149,3.7800652502278704,18779008.756705973,22808785.54768491,18355003.770898152,21446837.00433593,36590086.94119411,34089371.65520477,15542459.859526247,17221335.710327633,13891596.17262169,29135737.963636864,54507472.01567226,35777116.18112817
D6d0S3-F0d03-Vc30-MJ005-K08,3,0.03,30.0,J005,8,48.2728287183314,19.998494836023198,33.2293292633911,4.98014612993496,4.1129045983063,37529163.60287613,16971111.35735083,12897491.564300753,20960751.61142876,21233551.77084324,20927323.99602624,23047347.58503761,21540125.10789209,15951172.194057114,30348122.542247426,44736820.21509364,49600872.97202952
D6d0S3-F0d03-Vc30-MJ006-K08,3,0.03,30.0,J006,8,47.4379531807397,19.1636192984315,26.893416547491004,4.89280154844666,4.08523819030932,31220116.28299989,17587699.704492822,12683499.82064888,19848273.547928456,21007090.214814488,26817207.02563367,15160593.94855849,14063900.425549027,15483468.356643002,24645506.85982978,27792328.51056372,25718549.177175816
D6d0S3-F0d03-Vc30-MJ007-K09,3,0.03,30.0,J007,9,41.977380690025704,13.7030468077176,26.440670777251807,4.72361606791737,3.95292659406895,28775693.644185275,24325476.35844263,21383877.490216494,18905390.666508604,26512246.09202237,32456355.56835761,25802414.20053685,23265320.49723366,26545402.19012446,33128202.44068207,43418646.0536484,59664282.16306256
D6d0S3-F0d03-Vc30-MJ008-K09,3,0.03,30.0,J008,9,40.7090934118973,12.4347595295891,25.960238719306503,4.764687944871531,3.8414952086053997,33917800.25987135,19558547.288942777,19739067.72173527,22172692.60563676,29941358.611745555,19732042.182873733,16629916.788389353,13571719.267236188,18495391.13310005,20744958.74237032,32772530.02689248,12988441.364941008
D6d0S3-F0d03-Vc30-MJ009-K10,3,0.03,30.0,J009,10,44.320971682837886,16.046637800529698,26.1601020026086,4.76814282949384,3.9778547126871495,27232932.84556701,20530875.76563174,14028559.934284145,20968725.377503127,24051188.86405833,22865470.23889387,18970251.153426714,17177666.94520761,17815019.09090294,28505309.22122701,63367390.02227572,46249949.85652738
D6d0S3-F0d03-Vc30-MJ010-K10,3,0.03,30.0,J010,10,50.1835686376297,21.909234755321602,26.0075485619948,5.33735393103579,4.27896196022901,17756886.60444823,14140529.259307887,11530516.276324762,16453910.0404058,25823313.18152893,21574176.71038328,24282764.32030357,14760439.123071987,15361056.921274988,38121907.13421168,44704256.80578681,27201467.620288786
D6d0S3-F0d03-Vc45-MJ001-K06,3,0.03,45.0,J001,6,45.874355756801215,17.600021874493102,20.844754531017198,4.5648123768075495,3.98960995375162,36396506.24723575,23829069.07459736,22262619.59435964,12762040.215909986,17614091.224991076,34532620.90336851,33371290.231923684,16872153.642143976,33337753.61173918,52023284.86527382,153071637.47871488,170241260.03635675
D6d0S3-F0d03-Vc45-MJ002-K06,3,0.03,45.0,J002,6,44.004041095591,15.7297072132829,24.6250287360013,4.72917696994709,3.93126083099505,49833160.64574951,27629958.978402305,21471605.195022106,17270923.801591337,17864201.56275647,24076360.72827585,33311621.69969857,23762962.08652189,49515249.34135458,108466773.90822202,146970197.19585565,98584237.23053011
D6d0S3-F0d03-Vc45-MJ003-K07,3,0.03,45.0,J003,7,41.433672275287,13.164015415520401,19.432341384847106,4.3290326336465,3.85050873896358,31120951.2426118,21666303.058378134,19762333.59334918,15686224.403145585,26588073.41457892,20409392.6442333,23882045.05617269,19845597.47210693,27877419.024427,36189464.722488135,129582514.18069164,54890579.71212307
D6d0S3-F0d03-Vc45-MJ004-K07,3,0.03,45.0,J004,7,47.1865708334965,18.912236951188397,30.7849181270323,4.71284357110128,4.00050650047527,28257472.14404384,23450059.88937584,16764530.333216788,15230371.393524054,24894551.085674986,21444018.61440656,20300608.046067383,18842296.05929352,33260127.89933865,63980157.30969959,101106309.34450053,69140550.06474787
D6d0S3-F0d03-Vc45-MJ005-K08,3,0.03,45.0,J005,8,51.95981153874251,23.685477656434397,26.4074719902025,4.7152418383868095,4.19330611281055,27845771.370104626,32926569.84244976,27856254.84947587,31530676.20899844,27236633.47575049,26304733.664699577,25740542.17748306,31828594.002669524,33055008.62451491,79949047.26257472,93094331.35969064,38757177.84014202
D6d0S3-F0d03-Vc45-MJ006-K08,3,0.03,45.0,J006,8,48.168443051973114,19.89410916966489,27.4346184948627,5.371464331089599,4.08888854757787,23613547.303498536,25571044.56811104,16983064.87880838,14192674.857913867,18487431.879848026,22268482.756427385,17920570.831994765,22488649.229907047,50279394.79250841,53052219.00533127,93608038.49313831,50363103.90370789
D6d0S3-F0d03-Vc45-MJ007-K09,3,0.03,45.0,J007,9,41.128044461798,12.853710579489901,28.323168011556398,4.95886226493607,3.8202796289105803,23696504.32151173,18048896.725840345,19283636.369882576,13465817.044358572,22222262.600647964,12607405.05269435,19933057.402258,19005532.83116539,30341143.715762604,40103828.87634731,135978430.75664708,65509624.53408878
D6d0S3-F0d03-Vc45-MJ008-K09,3,0.03,45.0,J008,9,40.7266134603161,12.4522795780079,27.646070108219,4.6907211331470995,3.87505482095806,34488551.180768885,21908744.749255072,14837897.52116245,21882529.64990599,18530030.901874363,19914442.233242925,23700711.495545704,20298437.736193586,27470526.19912599,52587432.55776974,108449398.46463974,95205606.12114732
D6d0S3-F0d03-Vc45-MJ009-K10,3,0.03,45.0,J009,10,46.828790448717896,18.5544565664098,25.9499427094649,4.799401514751709,4.1262376262612,36630327.24630821,20454050.078697253,14039491.822870888,16049287.224784205,18293050.63887809,29878524.21764987,20411502.556618184,21005470.09212336,31406095.01262276,49649996.68622829,137770778.08517313,73908372.04833038
D6d0S3-F0d03-Vc45-MJ010-K10,3,0.03,45.0,J010,10,46.446358021987294,18.1720241396792,25.1196445644512,4.49762787486715,4.01537807414703,32024610.30905956,17969529.089260794,15189189.86560703,13568583.83424848,17343867.921469353,25572831.7633914,29038523.22767113,19984020.816325385,31006860.57141896,41025420.06455237,74361535.35748462,89252794.06668779
D6d0S3-F0d03-Vc60-MJ001-K06,3,0.03,60.0,J001,6,43.20444563974201,14.9301117574339,24.183409032645503,4.4873119715463,3.9130690633116,36294757.57684382,21180535.12576726,21000266.93675189,23578290.942040537,26021671.533816844,30081957.48939729,30921708.94936672,58953452.67271595,77511744.53262521,156039900.09157568,220429032.60992464,116605860.50367495
D6d0S3-F0d03-Vc60-MJ002-K06,3,0.03,60.0,J002,6,43.9087338790792,15.634399996771,23.563870757845397,4.761251186597232,3.99142315386761,34860757.35684284,17750891.08721298,19394040.14077641,15990997.126723282,14124076.414246567,19502521.394682776,21082348.482164327,50276466.86294804,62016951.64706429,108350730.51738302,176273373.026197,105892403.40598013
D6d0S3-F0d03-Vc60-MJ003-K07,3,0.03,60.0,J003,7,48.038846174494296,19.764512292186197,25.791740718285304,4.80941547096578,4.16934736303402,19549909.72740169,20150411.60592787,23815917.98226531,15850169.56217445,14537382.078375027,17746353.87396429,25145057.76930933,41889852.3746999,91881175.95852172,213973323.7881965,188220537.15674305,122588357.80736174
D6d0S3-F0d03-Vc60-MJ004-K07,3,0.03,60.0,J004,7,49.4930312589611,21.218697376652997,30.9403148549935,4.86082707439315,4.13498539783056,31107881.50832817,21370314.08692999,23085383.50361999,16986375.384056162,15967994.977859227,24761991.44417565,22853826.86999272,42344492.55727264,56693830.34506017,113378112.56408828,177454430.845499,147487530.96410936
D6d0S3-F0d03-Vc60-MJ005-K08,3,0.03,60.0,J005,8,48.655081490601,20.3807476082929,21.999899015849,4.81593873138016,4.12233937112806,31962740.135681644,19439411.58323165,18894020.084282145,18841688.23442198,18347847.19077473,16837816.490697704,29913451.78162595,44725043.22263185,54799097.53138485,184233152.2234776,246784068.77231425,148473318.5216034
D6d0S3-F0d03-Vc60-MJ006-K08,3,0.03,60.0,J006,8,47.7951579917791,19.52082410947089,23.4521205393685,4.51514978905572,4.1185532833425595,34555519.570319474,24397033.18015464,26925396.57404936,17290949.342820633,12043608.73859433,24658770.99151297,29410156.92745777,72130465.36973628,66369966.48769815,136143169.11205614,353413576.91134685,165434781.9868425
D6d0S3-F0d03-Vc60-MJ007-K09,3,0.03,60.0,J007,9,46.7274398402594,18.4531059579512,29.696390375349196,4.71139248604485,4.07645291991812,28556786.063086797,21757669.823499005,24299867.24063019,21193441.281153087,16727587.930936554,21969059.80339871,34445687.11834206,109006241.05996662,52526697.22505788,181083086.83091283,163008908.5408715,114906374.87326992
D6d0S3-F0d03-Vc60-MJ008-K09,3,0.03,60.0,J008,9,42.3447434401005,14.0754906524712,28.3795949815422,4.94704740071167,3.96903003530577,26370841.05510747,20335907.23083388,29032509.153159045,14588242.673831744,17818817.418558236,16678227.894341545,26886727.45046561,46798944.07725707,73034123.35288204,179020746.0083083,195247960.87635905,95766061.59900254
D6d0S3-F0d03-Vc60-MJ009-K10,3,0.03,60.0,J009,10,48.0524862104097,19.7781523281016,25.7699611195573,4.70202112467893,4.07868644163346,31208586.48073383,20778825.09839402,23514442.09072977,33388106.413116626,20099490.209700465,23463049.48488242,26272915.47408296,51073577.13584603,132652504.07507116,87055296.37389229,247235434.97047472,185973168.88680664
D6d0S3-F0d03-Vc60-MJ010-K10,3,0.03,60.0,J010,10,47.1762807658431,18.901946883535,25.5480076894594,5.061351649273,4.07679158493966,34477329.21954657,23694569.466604624,28947612.28592981,24550776.773423195,22218111.062430814,23418821.44469581,27531213.847293563,35933098.040243104,113945103.38973448,204471824.11670268,370675024.49316776,151037183.3860232
D6d0S3-F0d06-Vc15-MJ001-K06,3,0.06,15.0,J001,6,42.3752072047381,14.1008733224299,26.3121675689499,4.47629145343522,3.8619505429321896,29803770.094660804,17285614.323858388,13357390.320076188,17558942.036443762,21674093.42278436,28850286.082281314,16182353.742683105,14777417.882937755,11274567.997589836,16320505.19886898,28032074.49704106,34448320.52007268
D6d0S3-F0d06-Vc15-MJ002-K06,3,0.06,15.0,J002,6,44.06780733867751,15.795902300748502,23.7102908758997,4.961649788070639,4.09936440664993,30015491.26045917,9744687.216858352,13220847.24937328,13362500.337073205,22928474.47565892,31706071.90806276,26976794.72046987,15922838.250377312,15063353.220194668,11375578.841835625,10207712.135427656,13631394.015913945
D6d0S3-F0d06-Vc15-MJ003-K07,3,0.06,15.0,J003,7,45.1562254782518,16.8818915959437,18.598660611763002,4.72625165127286,3.94081969119761,18312390.792693414,14653047.77033647,13228860.011484385,16886164.47238545,24376621.00235531,32173433.34057004,14514812.369253192,12249932.414076818,14518450.799400976,12309098.966299355,24535001.30747487,18735286.599434964
D6d0S3-F0d06-Vc15-MJ004-K07,3,0.06,15.0,J004,7,46.641545769436796,18.3672118871286,37.5194676594161,5.4516303542973,4.1171863654342005,17935065.22009548,11344837.734116875,11284289.120786754,10661545.53334123,11021165.267246537,18310221.0161571,12447264.385762986,13771234.494795345,7000651.47442749,7571069.19997656,14337863.910876378,8591690.552634304
D6d0S3-F0d06-Vc15-MJ005-K08,3,0.06,15.0,J005,8,47.216038599594896,18.941704717286697,29.479944290481896,5.05972759159872,4.1259754776565485,19392904.38818562,12630158.924293607,12478712.564259335,12748105.358649906,24258149.64546497,33348208.746410634,23707324.42754985,14175501.778769916,18355539.969540324,14947283.884993507,29266275.25264185,31460464.01279523
D6d0S3-F0d06-Vc15-MJ006-K08,3,0.06,15.0,J006,8,48.281260266501896,20.0069263841938,28.5418847133148,4.70731493667239,4.12681742422221,36499985.87300094,17230976.65928359,16271859.441449365,22890660.69281061,33174814.47548252,43135230.84058647,24241322.516445536,15108930.764999673,16567177.779681696,18819906.651629847,21021412.324792337,14123007.926872505
D6d0S3-F0d06-Vc15-MJ007-K09,3,0.06,15.0,J007,9,41.97152793331721,13.697194051009,27.4599191879715,4.583940850745611,3.9288851997029104,27950306.252549004,25572460.486917444,19596434.273639016,27270280.04496091,83502997.60947794,56475709.61855886,22001575.936174653,19775377.18240812,17187474.90564306,17770662.986589827,27505242.980194397,16891294.86906787
D6d0S3-F0d06-Vc15-MJ008-K09,3,0.06,15.0,J008,9,42.157525684085705,13.9163505981764,25.7481416029505,4.64609880674844,3.9623806130452697,46738992.52089424,12426312.786937814,16421249.483578118,20925669.099389654,55562649.53965031,35033780.8578771,18157043.55096137,16415686.595416518,14065163.313723827,19794511.39916031,16827032.763999693,22206044.8656368
D6d0S3-F0d06-Vc15-MJ009-K10,3,0.06,15.0,J009,10,47.0388350180247,18.7645011357166,25.8486613956864,4.844389007359291,4.07436144131142,32166499.31603644,19771338.65226392,18302691.750841364,12839972.094734313,47903224.07179641,29584344.24124277,15762868.483149786,15669308.123407615,15346044.80034377,17275251.54946862,18041833.599756893,10217776.19893181
D6d0S3-F0d06-Vc15-MJ010-K10,3,0.06,15.0,J010,10,43.47658740981221,15.202253527504,24.0974373465315,4.1669811220687984,3.79397750479283,33684426.58483486,13609674.941695612,15727190.797048753,17048930.280325133,32253988.22166351,33393076.9737963,24105857.83312744,12112071.588333094,13295765.334265795,14938079.85391011,15148531.40110558,14601276.325799907
D6d0S3-F0d06-Vc30-MJ001-K06,3,0.06,30.0,J001,6,45.96500092359071,17.6906670412826,24.9049008097705,4.63559002736017,3.9983272487664903,48845260.33200811,24801019.16871795,20059925.716123976,30404064.21591535,27526418.546932057,62892288.05214901,27522987.77485381,22739458.633777305,30607337.374959644,30462598.79248009,51657576.26474872,23996325.22276071
D6d0S3-F0d06-Vc30-MJ002-K06,3,0.06,30.0,J002,6,46.073728394446704,17.7993945121386,26.338135759314397,4.66434560645928,3.98650026305756,45376058.69962999,21474593.487228602,25007876.16866104,25609381.769250195,29306102.97542417,27646820.03419634,26823258.00405756,13569457.571651952,14246728.508285126,37638700.58497751,32806973.34151095,23124998.96950973
D6d0S3-F0d06-Vc30-MJ003-K07,3,0.06,30.0,J003,7,43.14648860264671,14.8721547203385,25.822330288246608,4.70062271622511,3.9187452518613695,28292390.60156355,23143830.727674656,16864575.214482408,21172614.381463,21489016.714563906,36052543.90734317,25718951.52947365,11343525.793096945,16622928.700815765,22223657.210089788,48397099.29093133,44895403.35864525
D6d0S3-F0d06-Vc30-MJ004-K07,3,0.06,30.0,J004,7,44.147791204904095,15.873457322595902,31.2465674152309,5.12513407880499,3.91851733391668,42335783.09890724,19035997.90519792,15310054.572179,16283176.927519327,27553260.27850836,45025011.36648937,23069327.93310944,18822978.837162275,28038357.06615596,37520143.63330206,42021526.091109104,25134283.04372332
D6d0S3-F0d06-Vc30-MJ005-K08,3,0.06,30.0,J005,8,48.0906028929293,19.8162690106212,23.4216218573759,4.6484260710692,4.03535426852443,29882110.78268249,24982476.575051546,15650299.692305924,17967225.9885922,28682759.34178738,34891203.47515792,20538872.50704125,14277101.389550392,14426351.71645807,25915179.908595964,55748088.38453271,41178016.18901875
D6d0S3-F0d06-Vc30-MJ006-K08,3,0.06,30.0,J006,8,45.560684840197,17.2863509578888,27.787052575226607,4.90504740941634,3.9562303993787302,28586799.65398745,19458697.841890413,16463004.846281575,22309563.67124176,29259280.88630569,28695255.065051977,31060935.71200463,19331295.622743294,29203917.583082315,28401176.18780682,39951269.55044352,59782227.50811563
D6d0S3-F0d06-Vc30-MJ007-K09,3,0.06,30.0,J007,9,41.5332940759711,13.258960193663,26.8938796017034,4.75293826148827,3.81707279843117,51200945.86483929,18659652.62984437,25173719.4223901,23098814.32675299,41622293.73557225,41025996.84921062,27307109.058698986,24744067.29785844,21641535.24600017,36529967.437343545,52664932.68240101,34193552.63747521
D6d0S3-F0d06-Vc30-MJ008-K09,3,0.06,30.0,J008,9,42.7015943265096,14.4272604442014,25.298496378480397,4.51130599427345,3.9352329362540095,22508604.707418874,21601106.68306191,17811743.63186306,24080753.93099076,32763086.83944381,25701917.18831457,24073866.46222715,24136514.95132865,26948806.977614883,38678687.81795815,68538324.95091507,31845769.587181546
D6d0S3-F0d06-Vc30-MJ009-K10,3,0.06,30.0,J009,10,42.8379787691083,14.563644886800196,26.3855592126901,4.73553268419386,3.9662685520368797,40659934.86931163,18504012.502459634,22447612.07468727,22032698.58104011,38494901.561435536,29442004.72255722,20800244.50411469,17207220.51251362,15412941.33537124,25355286.98554251,34076220.35730261,28178040.68018818
D6d0S3-F0d06-Vc30-MJ010-K10,3,0.06,30.0,J010,10,47.6669689088235,19.392635026515396,27.1049438427145,4.71458274822301,4.16442973953715,31869154.6793607,21707452.03474945,19512846.006075896,23429494.434589226,34291776.11415932,43158267.2687633,25173112.997821506,17494413.79636874,35430069.9803204,29496894.50643888,54132629.20845657,39295724.53252581
D6d0S3-F0d06-Vc45-MJ001-K06,3,0.06,45.0,J001,6,44.9777463947659,16.7034125124578,22.5795947514494,4.56069437687751,4.033513537756472,29097973.68688251,32420436.956953235,21135802.461746067,23025779.33231687,28940061.19595105,28783608.31159645,28494922.023682736,24790996.95275295,47798137.56027798,68892990.47032528,107175394.88960174,72429701.82727
D6d0S3-F0d06-Vc45-MJ002-K06,3,0.06,45.0,J002,6,43.9421853711687,15.6678514888605,22.0642025043782,4.444794439327112,3.86572086547279,33314707.678872656,29337699.712724905,25289991.31816161,21175015.11128305,28881776.88600752,25161144.58129144,30333955.809010994,17114598.72048594,39827204.13823837,74568659.22639298,66472320.938090295,33492163.83214182
D6d0S3-F0d06-Vc45-MJ003-K07,3,0.06,45.0,J003,7,46.6556259610048,18.3812920786967,20.665585992977604,4.57704214769627,3.96241084479649,37661501.42480334,22594006.766773194,15110321.41087669,17474206.28443176,23439859.25790067,21291608.07070376,19002345.9091142,18524723.75306307,32283601.72585988,36012336.73482292,121683961.53250907,53307960.58284449
D6d0S3-F0d06-Vc45-MJ004-K07,3,0.06,45.0,J004,7,44.670009600760295,16.3956757184522,29.321491952895798,5.187244491566731,4.0048385787497205,39220733.80105096,27875534.13227426,21240684.702434413,27406043.96104604,26843971.0355351,27013197.35690601,35236787.62198839,33247887.193396617,36333642.9851036,61971947.98857665,90697690.02641831,59981041.488395706
