name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-60,60-70,70-80,80-90,90-100,100-110,110-120,120-130,130-140,140-150,150-160,160-170,170-180,180-190,190-200,200-210,210-220,220-230,230-240,240-250,250-260,260-270,270-280,280-290,290-300,300-310,310-320,320-330,330-340,340-350,350-360,360-370,370-380,380-390,390-400
D6d0S1-F0d06-Vc60-MJ007-K04,1,0.06,60.0,J007,4,42.4171363527007,14.1428024703925,25.6266497973496,4.62765538656941,3.83316761149921,3072882.719453128,3909788.6002354776,3879707.543234343,4225187.13672128,2099127.0967150773,1375701.202175239,6232128.193306007,6774921.092772752,2154370.5927946055,2316536.230878484,3587512.0764180333,2842548.1723248926,3035135.8513744264,1852598.3715443453,2563380.1512174183,3106465.993351739,2227287.50031188,2723810.244531468,2200093.844388384,4272466.713365375,1939339.1507438016,11118172.691676458,4507854.692299468,16079999.92743329,2350926.0843504947,43745737.17543805,13751359.226271607,15437043.078645773,8157888.34330711,7825094.658084591,22682396.61336082,28677226.32370609,46848705.63940546,30285631.497132186,57193969.39436493
D6d0S1-F0d06-Vc60-MJ008-K04,1,0.06,60.0,J008,4,42.794758685489,14.5204248031809,27.5190188301158,4.81660756074398,3.8488794480265702,3739927.526354237,1829164.1606037426,2069657.397196675,2994499.6851045983,2839984.59887467,2173049.208492101,5037163.17201078,4721600.621231198,2581701.8056167844,1912920.681173516,2907225.863430825,2962465.759452416,1511898.2365396088,3438269.0250286707,3215699.936250345,3495005.1048443527,2332060.6465873625,3095471.8988004457,2929569.2297921483,6995355.525543535,2351994.211382633,12207221.40565547,3057982.1018093093,16149403.731315132,5257716.411313798,53383001.15898805,34714998.317375064,5603327.891109956,10088378.876668388,13185578.11745274,7137258.250778142,15527772.630484913,33292764.63762591,19232206.427370995,33240233.302058324
D6d0S1-F0d06-Vc60-MJ009-K05,1,0.06,60.0,J009,5,42.938445527179105,14.664111644870903,26.0944492659269,4.9897322954786,3.99035884591577,1991683.4019068887,1926089.3508581016,921572.9477820158,1962478.8564526069,1725892.997529594,910102.6128180305,3806513.8198072216,4889712.6944522215,2295026.818978604,1927466.779185993,1463083.1183765312,1263632.597787014,1433333.2160863576,1632260.0693132854,2084886.8651039144,2258467.9496753304,2033331.4912016608,2744175.859600621,2337231.032532561,3820131.213400328,2922764.1441105236,10850058.955441322,2344168.535831144,21174251.458032306,3349344.1367038093,18929100.210243244,9867324.971502816,14566283.774404446,10659776.867991388,6857513.267189745,25271343.615723096,67155728.79002923,32428882.15994821,52575907.80763334,56412894.56526277
D6d0S1-F0d06-Vc60-MJ010-K05,1,0.06,60.0,J010,5,40.0758330594025,11.8014991770943,24.0249314937043,4.25365988527062,3.73708375718325,2273086.8546269136,3941747.5662401137,2978825.4006025763,1652393.2774801059,1001196.11139857,1642401.027170279,3511733.6410643333,3255073.7326530907,1128780.1157686852,1656836.9397907257,1733963.0025563675,1079100.3168144086,1994812.4252773558,3075216.9651264884,1582885.76018983,2431232.9872345002,3426923.4115814664,3971061.3331291033,3459014.411159683,7539315.4334461875,2596830.442447342,3456233.931878216,2128671.5199625557,20384566.546129186,6176836.981971151,30810695.42408955,13458667.765524644,6359634.381695813,6889855.578655701,9086867.965614099,10698944.95716767,13361422.520541376,9061573.905232476,20258259.854278147,30508111.98454509
D6d0S1-F0d09-Vc15-MJ002-K01,1,0.09,15.0,J002,1,44.3403398434663,16.0660059611582,37.9220117425862,5.12367604443311,3.94390644484873,3584397.295529999,923454.9576245841,957547.5500643259,2258399.3965394427,2108058.276813216,2141854.8665765813,1123814.0064526198,703551.5452940979,1662415.8617117072,551136.7809396309,1710285.8852431912,1790535.49636097,3340868.2213162626,1331578.0830034094,5637500.799682522,8492819.374458477,2201086.7755743926,2173579.314151271,2393093.7338159126,1622366.6006156628,1903192.114078977,1647424.7297421268,1978807.9252664482,2158627.133371289,1954860.8635082191,1196203.5254999537,860698.3736334976,1437311.8497128391,1877794.5162386359,1689302.9368353784,2488432.3664984964,3080788.1477529537,1882966.120663452,1914386.1645162925,4584075.995219053
D6d0S1-F0d09-Vc15-MJ003-K02,1,0.09,15.0,J003,2,45.237814299966004,16.963480417657898,26.360586663399506,5.036760922869719,4.07055975940806,4446863.899930979,4728946.536804707,1775301.323583077,2216680.432300606,2337168.89675458,1785936.859775165,830384.8150160171,1198432.7372928306,1997818.178460697,2236568.936740296,1532458.7890243009,2664439.516717299,2983071.8008252825,1835283.824000737,7250893.135133468,12651261.89406783,2366575.0468220944,3132368.8267025263,2407499.391467928,1859910.7423087656,2918810.518247202,2109979.172667263,1267871.326644047,1072617.9953347037,1138396.8612581484,2454209.964052529,1739442.2971052919,1063055.4706246874,2038702.947876616,1322160.803424422,1657519.2541974094,1317221.7496940896,2463286.0743910703,1198048.866274014,6903821.007685512
D6d0S1-F0d09-Vc15-MJ004-K02,1,0.09,15.0,J004,2,43.055790505139,14.781456622830904,33.2960340063166,5.04830272741745,3.8465893730792797,2836406.8617434367,2014119.7831613752,2278785.163015434,2130411.4932801668,2073749.1574668232,1552979.0470759058,1248471.6211353336,893767.9573843506,2668301.0002937545,1834865.1436974944,1906686.050635399,2969271.130501198,1244115.3955605964,2059800.9975111359,4297285.538728853,2386579.131678304,1840410.9970559373,1674999.9708059798,1689626.8739917662,1147914.3218371642,2472352.5171043845,1457763.192389063,992449.2465521864,1556039.9274619003,1243827.523057228,1147737.1857618543,1163241.3406715998,1507147.2960889982,1353378.1468977022,1929316.015893589,2438228.446739748,2306984.0868529687,1410117.3751843022,2209455.266430037,5622085.468782747
D6d0S1-F0d09-Vc15-MJ005-K03,1,0.09,15.0,J005,3,42.9363657115517,14.6620318292436,30.9225781195518,4.81303952011496,3.89494142987993,4011902.3133859327,6420239.137804334,1769738.6031829587,3155836.8451634813,1688586.4393446827,1262524.247377149,1154724.3043561152,2230656.5616337904,3213240.7757063424,1791108.0414717388,1760019.4488400617,2056405.6836965939,1889533.594288216,1024237.9717519092,6330860.692950303,9219970.7689526,2250854.4872795898,3489180.689102139,2776017.2522559073,1669297.7057753825,1353763.4673963892,1256687.8333485865,2199292.0438705673,1999666.050972969,1501357.1736377957,1030717.094118022,469495.4809815286,1177095.50201899,1580652.2723602531,976531.6166670041,2902009.798893392,3212102.2640130613,2824527.7207164844,1688055.1362360332,4681757.170746934
D6d0S1-F0d09-Vc15-MJ006-K03,1,0.09,15.0,J006,3,41.3341153135493,13.0597814312412,27.435421631704887,4.72217988658675,3.85307518853175,3599013.8990185573,4428664.300292142,1853604.4225797863,2740330.8709187345,2262478.865400866,1564838.6313682194,1858431.8005158547,1555016.172943092,2041158.4808028918,1986329.8237877963,1828014.7398986616,2055702.4877798972,3191253.2667865856,2413941.411134994,4443750.918711019,10961545.402431307,2925994.8580342256,3214024.894664132,2718644.0890149525,2048391.8064900816,2533560.997455489,1933357.841733021,1944693.8947026904,2244901.5105015067,2301102.791475289,1567623.9775066604,2464099.1650442183,2295505.293856511,1939507.9257122856,2722916.8022812987,3220844.758550073,3242920.734509808,2506091.0850297255,1315783.7988419915,3439148.605518496
D6d0S1-F0d09-Vc15-MJ007-K04,1,0.09,15.0,J007,4,42.67162050588829,14.3972866235801,26.469372735167397,4.4548782262547,3.8302858848434402,4931636.018593046,3347622.781580479,2235225.121517093,2594804.923031073,2642790.5645952164,1275465.528253838,852915.1174770361,739815.1103209689,1894997.5777437345,1394244.8886434543,1235043.8340268142,1591120.3962189397,1805656.4582596882,1665129.7437275941,9828669.277690226,5569319.161758557,1662940.4363986496,2212232.328539906,2328770.5275790426,2222594.580590193,3284301.087394477,1405945.4067271936,791822.4092859383,2522557.804990416,1999223.55029965,769248.1564821025,1336944.1040024941,1432905.8715653918,2166461.659556066,1375451.792455705,1689716.4033783297,3139550.186373905,1946316.392110785,1808749.36036578,7645007.824909489
D6d0S1-F0d09-Vc15-MJ008-K04,1,0.09,15.0,J008,4,42.1477632198259,13.8734293375177,27.699837550650397,4.87141916202959,3.9021017390717296,4484990.346725496,5747496.14356326,2867207.262490124,2274205.369625354,2621852.0357462126,1400174.160149302,1613258.56530859,2359421.0766188623,1629860.4875978925,1956643.4936882025,2066414.9333555992,4392816.853844943,1702978.134691335,1019887.7070421444,10613495.261933263,4434180.12014852,3025554.2874771124,3300547.9197891154,2501089.034093367,813791.2529345716,1961807.836868325,2623282.434202117,2170028.854975606,2175460.9059125357,1400981.667955105,1470924.7025606385,2200796.277102168,1853623.6715685024,5357392.574565568,1970009.9213164886,1967287.3532330287,4392877.736574343,3660126.859764071,2237685.1685697567,9584317.471508283
D6d0S1-F0d09-Vc15-MJ009-K05,1,0.09,15.0,J009,5,43.268978573933204,14.994644691624998,27.4814184715982,4.92730152986967,3.93290202776231,2928614.335685058,3667920.40846984,2877992.3754182067,3205061.7577555617,2231064.7382608717,1846093.3656554928,2027905.2639552585,1550364.3759999848,1909217.2384015927,1984357.0789242187,1595090.1139231531,2521390.975711124,5426954.4028144535,2332494.93822068,7536482.939357586,11644199.557552872,2082323.3920917925,2565637.322590813,3978178.9909286858,2186983.4243797767,2790207.545167963,2504021.244596996,2543121.363720552,2487995.2506872416,1563947.877382042,1864265.84429257,1826820.0853243687,1278355.6451135587,3065838.6724845045,2849526.08936117,2279092.9231825443,2769681.1425761767,2517588.891878535,2558771.5587750957,8934770.087829094
D6d0S1-F0d09-Vc15-MJ010-K05,1,0.09,15.0,J010,5,43.3154751603631,15.041141278055001,26.102425578677,4.6083994352622,3.95061135413348,4690422.48548194,8123535.940709937,3202884.198478328,1913946.5478658515,2425346.1156564816,2645136.5186147504,2530542.3175717047,1285292.3781166705,2472353.387067985,2579089.622564724,1099102.8182611878,1424678.1906882024,3299915.2631979045,2494309.6334924176,5664112.037253456,2513881.341286335,976426.0424924459,3147282.762410236,2909594.6522200806,3937956.876718265,1679349.0025709819,2779300.928368899,1119445.0497019994,1512013.7601168854,1133355.5701845349,3029154.4932860127,2676264.1083427067,1398810.067997749,2284825.865091681,1251396.971255049,1627466.513806286,1422755.7434885688,3768223.032585514,2107250.9696938167,5576906.3694958985
D6d0S1-F0d09-Vc15-MJ001-K01,1,0.09,15.0,J001,1,46.187471766136106,17.913137883828,44.5493018954401,5.23730904809429,4.09552997608437,3061681.5686248844,6611627.806068385,1369618.1580980322,2324131.159191619,1860626.28355954,1600194.5834013703,2416387.583629029,1831911.1433116444,1019879.8110218454,1312140.6166745094,1059014.0348607865,2102447.93483962,2264278.9081651717,1264645.23270278,4132009.4588282164,7449863.021609029,3530172.2013905845,1880572.0526310173,2541340.188496935,1589575.9659477768,1366625.833238026,1683897.7689737137,1098378.7793683815,2229035.503697824,2147262.6377957673,1278466.035772589,2167852.377740866,2273759.906908778,2219775.150763401,3931829.6044931537,4303237.74504347,2446967.982874309,1776936.3474180878,2645263.4505362767,4056472.8530344563
D6d0S1-F0d09-Vc30-MJ001-K01,1,0.09,30.0,J001,1,44.7688989636479,16.4945650813397,23.7884417081921,4.87937948315108,4.09155842926472,7096651.413729431,3862169.774010637,2570040.0743140825,2797036.74811128,2133178.544017143,1508084.43147912,2328654.6179832118,2306382.388538477,2515503.028044181,998231.5354366676,2040069.6314081203,3803153.344262375,1426998.517823121,2674671.423548656,4427253.364065727,5412804.218886372,4297789.686554861,2754106.905890005,1510148.4615392787,1544869.3556739562,4327073.947614155,3321381.123583633,1226866.4440103618,1305751.2694427008,2858578.7747474117,3227204.8714408074,1703993.1868078494,4382190.297999999,2869012.548197244,4130295.201838697,4164288.9545165123,3277340.889896094,4741762.260563657,6159486.705578711,8872266.133093914
D6d0S1-F0d09-Vc30-MJ002-K01,1,0.09,30.0,J002,1,42.2932144236634,14.0188805413552,23.013514208216602,5.00849588129866,3.78261244149766,4115679.249848255,5014214.8616666505,2314879.803219804,1836779.938114479,1183208.6782196893,1591440.983148577,3013419.369377284,1560412.170184962,1905645.669304663,2574933.7502589454,1821638.1469965426,2201899.6583336215,1997684.308782412,1240891.1944552911,2726584.026852995,2706549.3732140046,3012493.2700731982,2414876.1551068253,1543483.201778443,2111254.3636257104,2012097.2384662759,1556461.3482546727,2634934.6976884142,2995735.5858116467,2134113.7636119453,4685981.941153442,2967152.2667604336,2395086.752383781,2418353.3510134798,4263229.517035982,2509376.8210350717,2543381.8426642893,6937333.948206834,3476302.6875953837,5868196.256258319
D6d0S1-F0d09-Vc30-MJ003-K02,1,0.09,30.0,J003,2,48.255469296902504,19.9811354145943,47.887484383967504,5.51166466109257,3.93004320731875,3833587.9993717805,1791790.4131819347,1259680.729506428,2102878.248307581,1242525.2766943444,2746544.94029349,2549240.065908073,1507491.9227356452,1855757.4324774817,1927462.1397049315,1519766.5963219015,2297295.6078323247,2382451.122248552,2851185.4269991857,7006055.055783972,3865734.347611167,2113359.003725539,2056361.9821991576,1509755.5122548488,1260596.8937226546,948373.7154831084,816588.0877435356,2179292.869740497,1365307.587335973,2298596.22862221,2979187.14804814,3135176.8679744205,4199160.153173825,2494497.3814711655,2142944.845152916,4760962.052006689,3285973.5039774138,5106801.819399738,6167051.91968163,5350941.614524797
D6d0S1-F0d09-Vc30-MJ004-K02,1,0.09,30.0,J004,2,43.101076282728215,14.8267424004201,33.2720940780787,4.97201932956382,3.9228126460907595,6114458.614443177,3222479.652617608,1597573.463868849,2483917.58936398,1266885.240068771,2795811.050118038,1352195.5231131352,2530086.931891735,2250717.9963945267,1680576.5765259324,2559608.47324136,2153632.8561978103,2840660.4279359668,1114619.5706552807,4885573.933242846,4365389.941926831,2757447.0808109003,3213926.953551992,1675880.0376280108,1738391.331801746,2298501.29900483,2224163.516082886,1822220.647599056,2124351.078690629,1062036.1085056465,3339287.6711275717,2625599.6342983274,2696462.2021650267,4273169.615312143,3422816.8067019363,5282030.324106209,7238880.825982767,5640676.106478727,4414486.539769479,11014161.40780566
D6d0S1-F0d09-Vc30-MJ005-K03,1,0.09,30.0,J005,3,42.3041393123692,14.0298054300611,29.1079611758156,4.649789246613009,3.89205107770006,2924617.038268747,3808905.4682179806,3162582.3796560275,1947423.0419254592,949623.5176959746,2222920.3506527343,2185970.3085647,1667084.6379015998,2666080.7593793846,903596.4841977651,1431777.4626967437,2712834.4764541257,2115661.0674604187,2567675.890739222,4000257.1151117994,4651230.940534018,1640914.1117979246,3520123.949172478,1795454.9889016128,2398359.909146843,2211093.1928090267,2485690.524696858,2690506.1127938842,2691355.5871570767,2213402.002487884,1914816.8687772544,3140448.3722758763,1697399.7195846469,2814812.914438,4259007.2116915835,3781363.248613829,3893141.1903603673,3652474.442526243,5086711.123859705,17005740.054421306
D6d0S1-F0d09-Vc30-MJ006-K03,1,0.09,30.0,J006,3,42.7087552643541,14.434421382046,28.568587660229,5.3325583494688304,4.01054787385489,2423041.9141910933,6052050.6366556985,1866291.7717076812,2370455.619190148,2237984.41770648,2791338.163703953,2958010.521931713,3529290.27301867,2319584.36922473,3766619.359170592,4574313.190047173,3501745.6286447695,3615695.423839703,3894982.091557998,4270302.600222535,4465001.486891236,2700328.622734421,3996956.2556748125,2288165.017133994,3296536.413788362,3379426.454620345,2075243.1649107118,3096643.1857894086,3156790.8647963507,6154591.270772053,4379124.494619712,5761914.3306349935,4536600.996761473,2893697.1808747086,4313336.25815972,6674360.743038443,6445429.344288775,9698525.614268942,13308857.940636482,17452637.546980828
D6d0S1-F0d09-Vc30-MJ007-K04,1,0.09,30.0,J007,4,45.4930546077384,17.218720725430302,28.1009718688019,4.88590045908486,4.02208870632768,4182299.312694037,4817507.1582263885,1495853.795060194,2342977.9847502564,3374121.56787986,1361523.5335115236,2034516.47642556,1678795.4029972197,1786951.2056415796,1271025.5195080014,1859855.162227598,1984423.2234135286,2138914.83847612,1701728.8238978018,7763995.843208286,3949575.679746242,981279.9490476304,3943294.380032433,2839795.058076458,2290021.173294602,3497817.1335725463,1831928.0765676226,1710117.61169682,1462586.5715633878,2267176.840332287,1993229.7090723976,2527849.9520304683,2191870.531759305,6509060.825509098,4668436.794980047,5590546.626595448,5678037.941499941,5951690.654132318,2308554.971792534,8174647.2930699475
D6d0S1-F0d09-Vc30-MJ008-K04,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5137263.711353563,3330844.9541516374,2718048.616775771,1930061.6484336983,3321584.399328665,3635157.2534650913,2441879.0340344207,3707603.692479428,3095243.2815780826,2272351.01421763,1777848.7931800669,3040611.065880749,3091724.7795191607,2487979.3117136103,2666737.083723856,4497242.923635208,3337846.018643666,1727771.1630070773,3242118.6715586074,3278857.6163287014,1714790.5868130515,1116901.1136169108,2170468.9513123776,2307059.645698887,3284641.0732136425,2762930.4610769,3556808.1612246567,3423719.9382603406,4594013.549603033,2368742.2667232314,2722187.0192992664,8016573.879048487,5401587.9300454715,3132170.533709098,14601248.70958571
D6d0S1-F0d09-Vc30-MJ009-K05,1,0.09,30.0,J009,5,42.0852627970824,13.810928914774301,26.57731163957601,4.83158354803228,3.88616748882097,3376636.125100816,4628971.206470882,2459546.160061696,2664863.611117791,3294379.2468903167,3515362.8270746423,1947244.1448777698,2081342.3847640012,2432816.3999745063,2709568.557776878,2528866.961061079,2031161.365223401,3110451.928058768,1618302.601048256,2655239.5405952414,2586579.1447881823,2655709.0483943443,4462669.163866038,3915609.980344725,1080783.3363861055,2175861.1368461014,2702612.1882095872,1609922.3607073715,2314607.215366016,3188605.755804697,3251308.908588916,2362231.7279117014,6690937.98760163,7619724.608433512,7131904.633867561,9960435.065612653,8670465.98599207,3620478.418996532,7963332.402845134,23487072.70059619
D6d0S1-F0d09-Vc30-MJ010-K05,1,0.09,30.0,J010,5,40.9676446287755,12.693310746467304,25.561856226721506,4.57074049573246,3.75262675595553,2941779.244722132,5710061.220263624,2170820.0927341287,2582033.4075191002,2359467.5882918173,4806661.683149569,4282791.116012632,2519084.6650816742,4275958.590242633,7251182.723778115,2758120.5380483903,2641439.041952996,2190110.9495998383,2447745.9189950083,8025498.723791885,6083513.833659569,3134762.64362706,3519217.8780101687,2164078.692517807,2860669.510767877,4213679.073809127,3166439.079529182,2136327.5053105317,3413783.8130202405,2245602.406287479,2454644.309472709,3778584.011265485,8075138.210672452,4904176.377220777,2018313.9995001287,4801298.554277514,8970309.689267566,6286952.7095836075,7734117.572091716,25557235.03431404
D6d0S1-F0d09-Vc45-MJ001-K01,1,0.09,45.0,J001,1,42.2140082807149,13.939674398406696,36.1911489651765,5.0006628160726905,3.86666709484182,4422178.098174613,3638818.163049955,2502523.713967673,5841703.1622265475,5601427.5931817535,3011158.8078685463,2362091.8974269917,3782092.9474498536,1709020.66683057,3207426.7549193213,3151768.740882025,1855316.8179174224,3115269.769684582,2383862.529739717,3636412.6629568418,5294248.76113685,4103758.967115652,4529251.949217211,2403769.9482013867,3658755.62839445,3434515.608090962,2989082.632962999,3278471.3790534944,3110837.7237350917,3816224.439856783,4447877.762691308,3140689.4221716244,10974167.166650217,4478943.339916897,5899767.60170541,6074452.256174978,6698492.573324838,7663330.937286372,7875185.508803655,19921000.143863656
D6d0S1-F0d09-Vc45-MJ002-K01,1,0.09,45.0,J002,1,42.76723932564,14.492905443331802,36.1789001771684,4.83954186389302,3.8688778371287995,3893881.6404825184,2940653.1195881893,1869231.713593781,1612930.842416363,4401530.9213381065,3223803.909666527,1965223.662301416,2643291.891097399,2153521.4243181027,2193794.077378587,2906325.069580133,1449377.3605568858,1015657.8580256044,1905087.3134246203,3017295.1235542074,2452870.3345462256,2534720.1448771157,4837149.704090538,1732108.3739248582,3262369.5065409183,2332652.523237229,2465163.045897267,2734686.7482243096,2449448.09379304,3049057.099406715,6638395.074782938,4627138.843680663,4366895.633672587,3726525.521668642,7735629.02684545,13652729.805451902,17940785.68685246,7705723.499735733,3062304.9451666577,16489352.86244016
D6d0S1-F0d09-Vc45-MJ003-K02,1,0.09,45.0,J003,2,44.923480637934105,16.649146755626,25.347730250925498,4.986887205419951,3.9785721244965897,6734153.798944588,6597137.799018797,1358043.3077114336,1509218.823762364,4129824.7624908458,1870853.07951928,3134703.625288537,3023797.6616163244,2373900.3795183552,1795068.9744678119,2110815.322847357,2144941.226381571,2854933.2207622137,2256101.0032883743,2726553.219857916,4076829.297209985,3566646.81031793,2737087.874004304,2638592.986532113,1747573.202527218,2230713.309556856,2267686.9511327674,2587622.708951276,3439054.846920323,1851940.495570004,8312582.40392882,5347800.681312119,8698082.147528585,1973717.0866643854,6062589.8905618675,8600820.455544138,5187391.060550315,8616552.1989455,4399513.720110815,15680719.83150194
D6d0S1-F0d09-Vc45-MJ004-K02,1,0.09,45.0,J004,2,45.4653052506276,17.1909713683194,34.2406090641646,5.19106913989419,3.97562886840859,3224493.715254544,2278744.039005272,2469705.8908635173,1597521.9661138237,5275292.825098852,2227454.8170213145,1957353.104946573,1919621.5767831737,2127324.5746476348,2430924.6926160026,1839711.1469381948,1502886.6652189775,3485891.63916025,1624062.2169612856,1220612.2713086251,2621835.61542179,2649523.7327257944,4035257.7765650083,2545866.9101715884,2820244.9024366774,1318672.3367930332,1140304.302549487,2635511.50254791,2477720.318309533,2059658.081216908,6060399.646445203,2559632.946248103,5543639.580713402,1606620.0198324488,5345789.861471866,14119805.254503885,5108563.674839217,9462328.865923617,4831029.166972059,11507785.394543106
D6d0S1-F0d09-Vc45-MJ005-K03,1,0.09,45.0,J005,3,43.565259313363704,15.2909254310556,27.969100842929997,4.82593437595318,3.98242006385491,4214465.231516012,5084630.284118056,2036887.9349720243,2046913.8515512948,4270279.985555612,1483310.2159981234,1386856.3403690143,1814476.6284196428,1076208.1824352737,1055629.7007608651,1735429.3940651412,1336166.369145581,2325705.0119225425,1286933.0955321242,2536755.3834741204,2715941.5363467946,1846040.30614374,2345421.333049861,1244622.3054136375,2553309.628026257,1797552.3499654068,1193709.4985341209,1734843.1850891104,1053071.4563288689,2168114.843721724,3463221.613201452,4021732.23307613,8351574.262969363,3108395.8048981307,3706994.621943162,7237492.061696386,4193563.10119622,8023301.969430517,3328787.599742885,20004870.64836055
D6d0S1-F0d09-Vc45-MJ006-K03,1,0.09,45.0,J006,3,39.1294201627838,10.856932666612899,26.44229006414,4.550398764837951,3.73087391432222,2995504.628764832,3099873.890002103,760495.2292501427,2023025.4914755991,3235974.12191372,806568.0513080279,2568267.408795208,1489979.795449305,1228812.084857025,1669777.4043917141,2265795.5523948646,1648341.3623178015,1440315.7981631001,630627.4051369436,1478034.0689004138,2728779.0936333262,3155975.253062123,2337927.361210448,1741452.243739002,1549170.111761585,2125434.694948344,1083540.8102466513,2040198.8855697003,1646881.1736258785,1434214.2307756762,3502396.039889093,3774330.51368344,6610689.54753089,2940594.220521839,6623215.60163358,3662987.5452659596,5757361.533213507,6550173.261922145,2751380.7758832583,14815443.950856607
D6d0S1-F0d09-Vc45-MJ007-K04,1,0.09,45.0,J007,4,45.34706316185039,17.0727292795423,27.776656263147398,4.97377219349155,3.9767863744731895,4212678.569277398,3651585.827174347,1765898.5265146452,2440979.9501037863,7421597.898831385,1937165.3813534896,1434325.9341871724,1079430.366598937,1537479.8006049516,2519226.4025496827,2480385.7467044364,1137799.0218404306,3054682.541293086,1557343.5341462104,1880409.946025623,3745685.195767135,1188315.6358567835,3619881.8415574436,3040264.53352002,1912680.9517175641,1386127.1598664122,2750545.4926333646,2996298.3876320794,2279638.407176685,2943990.754892723,7516598.5252490975,4791890.62112799,5766846.110584321,3669045.7254323605,2258842.2169776615,6320816.985857186,16163511.540735114,7342646.837143943,9912887.134796076,12927799.56110712
D6d0S1-F0d09-Vc45-MJ008-K04,1,0.09,45.0,J008,4,46.2167014774654,17.9423675951573,27.047568946427607,4.773203602038589,3.99075359537149,3114331.81375544,2353278.499717118,4313001.413173978,3450309.5326721217,3968088.2826733314,2401868.207607727,1361711.7498421215,1913332.2916284825,2269260.966906141,1674781.9131795357,2204525.0001447555,2668095.6973970085,1672295.9977036389,1050115.8228327609,2781339.811237126,3507987.205263639,1877654.4170216918,3211213.5874897456,3220225.228138553,5094776.12267855,3147960.3744874746,2365647.3236458977,1454360.5011263636,3734320.0860266336,3187122.7530566817,10370146.775583478,3924446.994541172,2733036.491145493,1899096.5336431325,3281510.279716205,9105556.078786237,5691452.0378693575,11153494.990801554,6057770.39537369,15088759.839273134
D6d0S1-F0d09-Vc45-MJ009-K05,1,0.09,45.0,J009,5,45.4802336044939,17.2058997221858,34.9523949271628,4.992645982327018,4.07213075077965,5900343.482437791,3249015.4946683613,1800915.0373775363,2633620.8685462642,4944609.929303956,1984993.718906918,2877248.4585705707,2921491.8984683296,4242882.475569565,4304382.512515575,2966949.9620166533,3121731.3099198136,1734407.839426414,1586880.2636168988,6457622.451434703,6384736.437718643,2030932.30498325,3644234.5398363587,1896511.1048530687,2391875.8945909613,5630208.88114382,4418545.520825825,2721496.724458919,2437288.969890601,4463609.867186968,7473143.038872188,7494952.186501428,5899597.981946438,5347965.14945237,14135746.496032575,15696277.21844956,11805234.334142873,15073860.413325062,9611169.197850477,11161096.085023137
D6d0S1-F0d09-Vc45-MJ010-K05,1,0.09,45.0,J010,5,44.979185430612105,16.704851548304,28.2887699419221,5.0361721613654025,3.95074626357948,3954063.874399507,4941420.555105036,2598639.173106796,2370156.758160162,4865865.361935259,1645881.6766436768,3375559.485654998,2507947.2592326915,2038458.0064251816,1905058.9203243072,2474892.1557432767,3313861.5529888673,1231295.7534282529,1990312.6869635463,4653715.510589713,2480524.510117745,3022087.380472715,2527931.611060457,4183046.5597641207,5284476.234340259,3615327.402045597,2679152.0327637168,3620447.6765978206,3919940.660595761,5332993.645894247,4744742.2809407655,7511323.299976105,11734710.904220592,6160209.6062645465,12645129.673933836,14343582.094312035,11478018.096155955,11339351.621100916,6860664.549605117,20743182.052498266
D6d0S1-F0d09-Vc60-MJ001-K01,1,0.09,60.0,J001,1,42.349255013541395,14.074921131233197,24.6461526250921,4.84936878680665,3.93908163524798,5473399.056939215,3471691.8805575883,1642012.0533387111,4086436.055400522,6478317.216201638,3870631.842706565,5460177.85995375,4828130.781603136,2029543.952931371,4027443.339567577,5775932.677653872,2597307.0805442007,2566844.2477055467,9561945.51236819,13422538.709276324,5325375.363817303,4164815.9311365993,6350798.794076006,2644638.15474354,8354358.487796425,6075957.1803794885,10351405.248331787,4812496.818887084,20190186.598717388,11393040.892809633,35390828.56163759,13028097.17911113,31095854.13308949,23940216.03307124,46012415.83079515,39319200.56167857,32888785.372139864,47463046.16272124,33398682.04565417,52402827.03690311
D6d0S1-F0d09-Vc60-MJ002-K01,1,0.09,60.0,J002,1,46.203183612588795,17.9288497302807,43.1211345082754,5.370598645652372,3.9951817576832998,4298063.462345663,2945361.809000114,3726782.3178635817,4621129.958122664,4933738.132789329,1846611.1589939212,3975555.138753025,4076575.85755924,4333464.104526403,4279190.408513513,6002228.887662094,3496496.396103986,3082215.6371556213,5049521.846456544,6847490.968849561,5237932.741236613,4522830.685930066,6773280.384518865,3783157.1879958413,7701896.956749981,7100834.786826908,3831057.0280615855,6239124.1766603775,10763425.534067756,4077830.0051151896,12767797.78201883,14673937.136500342,23343739.600880634,20646891.05441285,9402254.518256197,9490559.874671916,58993338.18887607,26048648.28346505,30018789.591567986,26962772.017037004
