name,S,posmak,brzina_rezanja,uzorak,komad,fill,split,opseg,maxd,avgd,50-90,90-130,130-170,170-210,210-250,250-290,290-330,330-370,370-400
D6d0S2-F0d12-Vc60-MJ005-K18,2,0.12,60.0,J005,18,39.632347890343,11.358014008034804,27.24642873579949,4.67194099476578,3.7453137131251095,32791625.053831626,40683114.76354056,25646124.58575241,34783892.38351823,55420481.83047323,76315007.40920311,166391671.60979134,276880590.1877831,156633305.13491645
D6d0S2-F0d12-Vc60-MJ006-K18,2,0.12,60.0,J006,18,43.1550479649163,14.880714082608199,28.770019671652303,5.0659418067083495,4.00378887687576,60654667.15433446,70473138.97692876,56431421.25042296,70914353.52673085,60320681.87646446,92706508.60175699,158318111.59380516,276734531.96957666,190793715.4257924
D6d0S2-F0d12-Vc60-MJ007-K19,2,0.12,60.0,J007,19,40.6081553676701,12.333821485362,25.6050884293084,4.78203699194776,3.77295396296906,60724655.86775654,49402559.73839978,34864069.93770644,39472447.65541768,47451788.53395475,175928496.73864722,310715589.06248146,280766574.2880229,258719660.87881568
D6d0S2-F0d12-Vc60-MJ008-K19,2,0.12,60.0,J008,19,43.252467477938296,14.9781335956301,26.632405803102106,4.93846168130583,3.9900546002694304,68277083.0454742,78290574.56911059,51231266.43835145,41010771.473753996,73898965.56320256,122162217.69526656,178103310.7768188,311791496.63910764,315951286.5141415
D6d0S2-F0d12-Vc60-MJ009-K20,2,0.12,60.0,J009,20,39.1241676903068,10.8498338079987,26.1272308060581,4.43615753583082,3.70765516900621,47733024.34091191,34603693.59017253,34115321.88858246,35436808.39729131,60201508.68586071,96080709.79629426,157238218.68392202,202150351.0627297,224482734.98504883
D6d0S2-F0d12-Vc60-MJ010-K20,2,0.12,60.0,J010,20,43.2704769166491,14.996143034340902,28.6894035810776,5.01052270298557,3.97327137399835,54918990.10356068,44434018.45038349,45721576.813254796,46814360.95872608,46301879.59233948,81327551.37744838,207143226.26754493,215237780.7348033,237711835.54537842
D6d0S3-F0d03-Vc15-MJ001-K06,3,0.03,15.0,J001,6,40.5555703291337,12.281236446825499,22.6552423845405,4.548458038382599,3.76832277708471,60742626.4839131,32237793.256464563,39971924.04708108,107029608.22132958,54332899.60020587,25645118.21732491,25750000.34238028,31218870.659063525,46254347.20137864
D6d0S3-F0d03-Vc15-MJ002-K06,3,0.03,15.0,J002,6,41.881782436670896,13.6074485543628,23.0307830489492,4.5816942287178,3.81969205009156,52668287.70218397,29573992.57801281,25555395.73429735,59693779.08373501,39211686.87640424,20090191.1382332,24600936.65858741,26341885.47121611,35025265.82435599
D6d0S3-F0d03-Vc15-MJ003-K07,3,0.03,15.0,J003,7,41.506782609241206,13.232448726933,25.008582524156605,4.44891366258934,3.8493825020548,43355564.22065236,16720158.146239618,29840572.542501416,57945318.67046634,30951827.42697564,23385323.81131069,14186682.0295599,19677923.507534627,14366672.160887852
D6d0S3-F0d03-Vc15-MJ004-K07,3,0.03,15.0,J004,7,41.4330641919516,13.1587303096435,31.465452296303397,4.66763739779454,3.83692815992779,32661053.67885628,32163026.88515183,25377512.22798857,63148722.14904921,39751889.79950592,19918812.977503806,25534181.46419913,41015103.98970013,39837887.17738405
D6d0S3-F0d03-Vc15-MJ005-K08,3,0.03,15.0,J005,8,45.036252777287395,16.7619188949793,25.6028724406637,4.76812784168889,4.04856364760341,30740185.729843866,28816491.769050553,19044795.42656524,71181570.65447086,36273167.16526512,21492373.53300059,25341739.319474034,31660149.112257294,80622873.25677466
D6d0S3-F0d03-Vc15-MJ006-K08,3,0.03,15.0,J006,8,46.44722799681421,18.1728941145061,23.9158026046811,4.559532112717821,3.96667557060184,29905198.44870897,26572578.14468746,33569187.39883238,62780276.40585517,39737053.79938757,19332829.472698893,29920296.16274454,27788966.98239892,44777159.60723182
D6d0S3-F0d03-Vc15-MJ007-K09,3,0.03,15.0,J007,9,41.1455358979932,12.8734284268766,27.4755822861128,4.90116487129676,3.8522112228997702,49000538.59325077,28185362.34655109,28980849.267982524,57181828.71140963,39546514.60489788,22039543.70393607,26294240.13686211,43199651.39586508,59940811.93968673
D6d0S3-F0d03-Vc15-MJ008-K09,3,0.03,15.0,J008,9,44.3286108227833,16.054276940475198,26.286344326839103,4.8924167091116795,4.04099463514938,35690401.72755416,24601595.941482536,24126303.391612485,49217537.93071029,31673063.8028065,21191966.52055213,28908845.94210429,35053210.41080907,49917345.78724855
D6d0S3-F0d03-Vc15-MJ009-K10,3,0.03,15.0,J009,10,44.761052740044406,16.486718857736303,23.870638256356106,4.52208569273762,3.95643744287125,50793571.15815111,32741668.65418651,29473699.18648741,78500532.32799867,36543995.55998308,23470931.92527993,19362090.224118285,33780639.24115323,19576405.76491726
D6d0S3-F0d03-Vc15-MJ010-K10,3,0.03,15.0,J010,10,45.5479315784225,17.2735976961143,27.4891478823906,4.69955340845541,3.94763888789464,31894333.83756137,18851497.06057366,28507833.83585108,75469771.6281201,34642373.18159037,18179616.770193256,21196543.39335089,21962134.928204667,22337860.721349373
D6d0S3-F0d03-Vc30-MJ001-K06,3,0.03,30.0,J001,6,41.475386925006795,13.201053042698698,22.6932755768336,4.59718595967167,3.82511411809763,27690675.57010706,35742306.21915493,33889622.64086735,63318261.26285666,31954797.09519672,27200180.511535496,37252481.404933706,65495751.64062262,48053750.48279165
D6d0S3-F0d03-Vc30-MJ002-K06,3,0.03,30.0,J002,6,40.4569495132061,12.182615630897999,22.636037721721,4.271130657003891,3.68895479241256,45413022.87320299,26880199.63124573,25359302.43013539,59045571.43922692,41444177.29194,28216237.01359709,35332130.95270409,80008497.33247848,114352388.81621212
D6d0S3-F0d03-Vc30-MJ003-K07,3,0.03,30.0,J003,7,43.6072980150767,15.3329641327685,24.8319890711472,4.47394242964374,3.9378557791688698,51375540.38519967,19684896.58873889,25950686.73842869,68894442.9748183,41102927.31116929,38457700.79361707,50699940.08654495,92025443.37328368,107605011.47282717
D6d0S3-F0d03-Vc30-MJ004-K07,3,0.03,30.0,J004,7,43.54067677867349,15.266342896365302,28.322812258654103,4.7382559152149,3.7800652502278704,32413046.12413213,38015565.27304371,35143292.92723485,74059504.68547158,32622172.04098051,28826095.126997866,29969798.97600194,72532325.9964423,74234710.12356207
D6d0S3-F0d03-Vc30-MJ005-K08,3,0.03,30.0,J005,8,48.2728287183314,19.998494836023198,33.2293292633911,4.98014612993496,4.1129045983063,58980030.73013466,21440217.43578128,33209254.75825716,41876185.88630447,32418644.814699,40926254.45075704,30770171.078610856,74480189.68821596,87451273.69931588
D6d0S3-F0d03-Vc30-MJ006-K08,3,0.03,30.0,J006,8,47.4379531807397,19.1636192984315,26.893416547491004,4.89280154844666,4.08523819030932,51194869.64546371,25573075.061285425,30844265.509540305,46848348.97893017,33785204.85830609,23504449.71765644,28010509.39049911,46023924.6178723,51116489.79354671
D6d0S3-F0d03-Vc30-MJ007-K09,3,0.03,30.0,J007,9,41.977380690025704,13.7030468077176,26.440670777251807,4.72361606791737,3.95292659406895,53704761.57339513,37016699.82096992,32937411.45034503,58115714.53554401,42834972.70230514,39536816.99485551,52535315.78036238,61535951.73111929,102163589.15605862
D6d0S3-F0d03-Vc30-MJ008-K09,3,0.03,30.0,J008,9,40.7090934118973,12.4347595295891,25.960238719306503,4.764687944871531,3.8414952086053997,57419578.20730138,29562027.82412372,38071797.56242954,51489529.85865253,26904711.55309358,27212565.51897791,36917027.47313114,45826595.47612603,29489146.03124566
D6d0S3-F0d03-Vc30-MJ009-K10,3,0.03,30.0,J009,10,44.320971682837886,16.046637800529698,26.1601020026086,4.76814282949384,3.9778547126871495,44900129.556965984,33130559.667902123,32393221.262743857,41744888.86772191,34155249.47398495,27987701.87824708,35625856.746891506,75785564.84601687,89791320.37744655
D6d0S3-F0d03-Vc30-MJ010-K10,3,0.03,30.0,J010,10,50.1835686376297,21.909234755321602,26.0075485619948,5.33735393103579,4.27896196022901,30203873.5311484,23005696.75796213,27412920.640316684,46945785.53363949,42306889.55113186,26179323.166371398,33644173.77948908,83470766.35559756,50478140.40433121
D6d0S3-F0d03-Vc45-MJ001-K06,3,0.03,45.0,J001,6,45.874355756801215,17.600021874493102,20.844754531017198,4.5648123768075495,3.98960995375162,57919292.25040268,35575382.72353371,30564414.20715198,41575867.70483079,54192377.99165549,38248628.97243573,72208894.84192947,153896701.66715372,306147391.90660554
D6d0S3-F0d03-Vc45-MJ002-K06,3,0.03,45.0,J002,6,44.004041095591,15.7297072132829,24.6250287360013,4.72917696994709,3.93126083099505,73779596.57064702,49667678.38926374,30981429.140452884,33371960.006044537,51150860.58630234,45728341.30162774,125407960.66164728,182710032.52535293,211200090.92408755
D6d0S3-F0d03-Vc45-MJ003-K07,3,0.03,45.0,J003,7,41.433672275287,13.164015415520401,19.432341384847106,4.3290326336465,3.85050873896358,47745715.74243776,42687777.06641002,28628132.48260724,45832436.60900599,32541498.017966386,39408453.20882663,59508965.81740963,138867422.28531292,131722103.51801232
D6d0S3-F0d03-Vc45-MJ004-K07,3,0.03,45.0,J004,7,47.1865708334965,18.912236951188397,30.7849181270323,4.71284357110128,4.00050650047527,46354422.00236501,36379703.433628,29334356.15662648,41990754.85839561,28605936.23686537,38510480.45548715,78307242.65191418,127183767.048525,148291246.97263455
D6d0S3-F0d03-Vc45-MJ005-K08,3,0.03,45.0,J005,8,51.95981153874251,23.685477656434397,26.4074719902025,4.7152418383868095,4.19330611281055,44848392.36903805,55558192.92123695,58172981.61231016,46411020.45478352,42768126.21699531,54706926.07306555,94808663.44823427,133102109.72620766,90778492.65830526
D6d0S3-F0d03-Vc45-MJ006-K08,3,0.03,45.0,J006,8,48.168443051973114,19.89410916966489,27.4346184948627,5.371464331089599,4.08888854757787,40979575.60545367,41281564.54695482,24407442.404407144,36284091.82973939,36081951.52413374,34171598.35643349,91184467.033982,132842029.42621134,104016721.15154952
D6d0S3-F0d03-Vc45-MJ007-K09,3,0.03,45.0,J007,9,41.128044461798,12.853710579489901,28.323168011556398,4.95886226493607,3.8202796289105803,37500414.25487357,32075339.59880296,28008231.98757665,35188064.92462345,29513115.45491105,33070183.49190697,63954068.83626577,139663079.0280787,151522637.0677603
D6d0S3-F0d03-Vc45-MJ008-K09,3,0.03,45.0,J008,9,40.7266134603161,12.4522795780079,27.646070108219,4.6907211331470995,3.87505482095806,56221891.85819811,33688991.31944871,35288108.69263054,35058652.088446595,40676340.02231371,34868818.85747233,56430708.90697639,132419409.83135282,178176584.00027275
D6d0S3-F0d03-Vc45-MJ009-K10,3,0.03,45.0,J009,10,46.828790448717896,18.5544565664098,25.9499427094649,4.799401514751709,4.1262376262612,54524284.68442397,30696273.4991276,30269197.90632736,45276010.24915638,35899879.83148567,35303188.97723183,68721022.36045267,127025728.33937874,175489927.37934038
D6d0S3-F0d03-Vc45-MJ010-K10,3,0.03,45.0,J010,10,46.446358021987294,18.1720241396792,25.1196445644512,4.49762787486715,4.01537807414703,50128838.1841701,26594684.19860882,25196181.35392341,31447356.34930777,50337373.39462491,40129365.84963095,60447987.34214874,93715227.01005308,167807347.59860253
D6d0S3-F0d03-Vc60-MJ001-K06,3,0.03,60.0,J001,6,43.20444563974201,14.9301117574339,24.183409032645503,4.4873119715463,3.9130690633116,59251898.2902805,34990613.88237613,40005140.86425084,49306884.15774503,58317111.09215242,87935564.22628841,155633165.1507792,348473489.58827126,297846927.56844145
D6d0S3-F0d03-Vc60-MJ002-K06,3,0.03,60.0,J002,6,43.9087338790792,15.634399996771,23.563870757845397,4.761251186597232,3.99142315386761,50442569.78030023,38782119.70693593,26681642.95230251,24898118.55653398,35109879.76794444,79206363.71292289,124867585.92201532,250766986.37416115,242741100.16530764
D6d0S3-F0d03-Vc60-MJ003-K07,3,0.03,60.0,J003,7,48.038846174494296,19.764512292186197,25.791740718285304,4.80941547096578,4.16934736303402,37920120.64204723,34892759.25459331,28771395.276220165,24690117.48279162,37509749.32528764,69751672.04089929,182785609.24538743,352957268.53071666,269796576.41848147
D6d0S3-F0d03-Vc60-MJ004-K07,3,0.03,60.0,J004,7,49.4930312589611,21.218697376652997,30.9403148549935,4.86082707439315,4.13498539783056,51336814.07929505,45504825.86949689,26514602.65141229,28216401.299362365,51130580.71460873,60631918.6078992,129981833.57573004,282438367.0840287,263127610.4139653
D6d0S3-F0d03-Vc60-MJ005-K08,3,0.03,60.0,J005,8,48.655081490601,20.3807476082929,21.999899015849,4.81593873138016,4.12233937112806,47639363.49894434,38256394.493516654,32562878.981897365,31564066.71481793,44191754.66782882,70077274.86082673,174150691.7720384,410698436.81572026,269304277.8853882
D6d0S3-F0d03-Vc60-MJ006-K08,3,0.03,60.0,J006,8,47.7951579917791,19.52082410947089,23.4521205393685,4.51514978905572,4.1185532833425595,53858580.00937078,50756387.13346814,32547349.59113965,26461914.38304593,53732406.09482557,106752540.29194546,154275626.4728831,446886990.02225465,353534569.40070206
D6d0S3-F0d03-Vc60-MJ007-K09,3,0.03,60.0,J007,9,46.7274398402594,18.4531059579512,29.696390375349196,4.71139248604485,4.07645291991812,44728084.76683309,42033292.87055768,37920543.38416215,30190137.27958449,54618540.29334548,155499031.69697466,158004433.73031217,308591509.70490444,219401352.76242748
D6d0S3-F0d03-Vc60-MJ008-K09,3,0.03,60.0,J008,9,42.3447434401005,14.0754906524712,28.3795949815422,4.94704740071167,3.96903003530577,45871280.72273451,34439326.698689364,32210254.40147722,28598698.87169619,42128651.47964387,73112070.9192442,213427148.97631952,289881229.35680664,245575814.37223652
D6d0S3-F0d03-Vc60-MJ009-K10,3,0.03,60.0,J009,10,48.0524862104097,19.7781523281016,25.7699611195573,4.70202112467893,4.07868644163346,52076001.02704959,37580827.54910259,53845269.61730448,37850455.32064169,40897065.0531448,75572441.75206576,206475807.78034532,302964385.10510737,370229180.78620964
D6d0S3-F0d03-Vc60-MJ010-K10,3,0.03,60.0,J010,10,47.1762807658431,18.901946883535,25.5480076894594,5.061351649273,4.07679158493966,53577818.23148979,51717922.3021652,42600384.07408834,40775929.71805697,48388963.80633073,57555302.95059908,269834567.14864826,486678673.5742904,330817443.76432484
D6d0S3-F0d06-Vc15-MJ001-K06,3,0.06,15.0,J001,6,42.3752072047381,14.1008733224299,26.3121675689499,4.47629145343522,3.8619505429321896,47278293.69817003,27432128.400685634,30689268.80816049,46746445.79352448,34663046.609622344,28644304.728886645,22475430.869461603,36926197.78722213,62514771.49348362
D6d0S3-F0d06-Vc15-MJ002-K06,3,0.06,15.0,J002,6,44.06780733867751,15.795902300748502,23.7102908758997,4.961649788070639,4.09936440664993,45767248.27170304,19907518.07549228,23423358.06258833,61705945.93865847,36441829.488595374,33681885.77743296,22599000.001504205,22372764.215349007,22513633.91992957
D6d0S3-F0d06-Vc15-MJ003-K07,3,0.06,15.0,J003,7,45.1562254782518,16.8818915959437,18.598660611763002,4.72625165127286,3.94081969119761,29992492.27911312,25069997.341613226,27678440.14020861,50741070.30549146,36114298.9666238,20986072.26217504,24538428.80980385,32515552.25269293,36810762.01268621
D6d0S3-F0d06-Vc15-MJ004-K07,3,0.06,15.0,J004,7,46.641545769436796,18.3672118871286,37.5194676594161,5.4516303542973,4.1171863654342005,28109041.46830135,20993583.421811204,18233948.85269706,25553540.56090829,25343056.66384864,22956225.2094133,12234655.769601002,20814508.59739764,16414455.26116571
D6d0S3-F0d06-Vc15-MJ005-K08,3,0.06,15.0,J005,8,47.216038599594896,18.941704717286697,29.479944290481896,5.05972759159872,4.1259754776565485,31088398.63792814,22750878.92926141,22002212.49525376,59443445.12957099,38031880.85963848,29814703.04060939,30561259.58728518,42231866.30656969,54571007.62172206
D6d0S3-F0d06-Vc15-MJ006-K08,3,0.06,15.0,J006,8,48.281260266501896,20.0069263841938,28.5418847133148,4.70731493667239,4.12681742422221,57722041.74051726,28579697.01667025,38826633.21100629,81639099.24398755,37582418.39838802,32854160.334898565,28765626.272794105,31743707.00705447,29174402.69247376
D6d0S3-F0d06-Vc15-MJ007-K09,3,0.06,15.0,J007,9,41.97152793331721,13.697194051009,27.4599191879715,4.583940850745611,3.9288851997029104,48690987.99680902,36878195.03996653,44885749.90440138,163597995.5949306,45433700.59953709,32379675.364946384,29745649.350113105,41534173.33947866,35763312.14569353
D6d0S3-F0d06-Vc15-MJ008-K09,3,0.06,15.0,J008,9,42.157525684085705,13.9163505981764,25.7481416029505,4.64609880674844,3.9623806130452697,67001030.55480357,22867362.831720226,37187213.82529588,99322706.0225755,37448743.0874091,28959652.5852669,24437429.60448345,30977547.54785152,41072003.19184861
D6d0S3-F0d06-Vc15-MJ009-K10,3,0.06,15.0,J009,10,47.0388350180247,18.7645011357166,25.8486613956864,4.844389007359291,4.07436144131142,53102097.78689869,30200035.166186783,29056318.235730894,83896016.96943915,33627330.63608829,26929348.61097672,27098720.10814002,29774814.71314216,21402035.440014035
D6d0S3-F0d06-Vc15-MJ010-K10,3,0.06,15.0,J010,10,43.47658740981221,15.202253527504,24.0974373465315,4.1669811220687984,3.79397750479283,48504607.78813752,28282805.789492376,29177253.21592502,60047033.15170284,50296373.89779779,21094071.59154149,25054392.40190151,27186642.5237744,26383353.74073603
D6d0S3-F0d06-Vc30-MJ001-K06,3,0.06,30.0,J001,6,45.96500092359071,17.6906670412826,24.9049008097705,4.63559002736017,3.9983272487664903,79335000.44910246,36750379.113826826,45724342.46091396,87900369.75627176,59867448.67158335,39245523.586071305,53151775.88896012,80255009.08367674,45931963.670881204
D6d0S3-F0d06-Vc30-MJ002-K06,3,0.06,30.0,J002,6,46.073728394446704,17.7993945121386,26.338135759314397,4.66434560645928,3.98650026305756,66615589.79491791,42783650.41763112,44262697.84692667,58728179.06734792,45357653.91646423,24585959.82141776,26190116.8273474,71881328.1989437,46478374.75672282
D6d0S3-F0d06-Vc30-MJ003-K07,3,0.06,30.0,J003,7,43.14648860264671,14.8721547203385,25.822330288246608,4.70062271622511,3.9187452518613695,47779619.95871389,34612121.39321825,33469343.04908588,47103475.15895264,54758503.58808786,21378613.99729992,32552530.537695594,70274644.09019199,78443064.79847607
D6d0S3-F0d06-Vc30-MJ004-K07,3,0.06,30.0,J004,7,44.147791204904095,15.873457322595902,31.2465674152309,5.12513407880499,3.91851733391668,64998580.97972062,28152509.44397613,30604438.78770055,65880201.54492799,50936268.02188725,35651107.58758585,50774532.34003621,64434235.57953594,57893339.49358059
D6d0S3-F0d06-Vc30-MJ005-K08,3,0.06,30.0,J005,8,48.0906028929293,19.8162690106212,23.4216218573759,4.6484260710692,4.03535426852443,48177443.97174934,39596711.03031771,31204232.138097525,59913131.52880137,37051555.30068521,29829518.946440026,30420548.69645825,74588474.4957826,78861767.65839194
D6d0S3-F0d06-Vc30-MJ006-K08,3,0.06,30.0,J006,8,45.560684840197,17.2863509578888,27.787052575226607,4.90504740941634,3.9562303993787302,47530084.30401494,32046778.16659972,36538622.40594321,51262318.38054323,59666133.34418061,33824328.95977724,52000688.17014829,58236771.24989943,104708122.94852915
D6d0S3-F0d06-Vc30-MJ007-K09,3,0.06,30.0,J007,9,41.5332940759711,13.258960193663,26.8938796017034,4.75293826148827,3.81707279843117,72750689.4674303,40921258.53964805,44294117.21139525,81085392.97681266,48942467.20236275,41287717.161480896,37351898.81715379,82851493.09516102,73965461.79603238
D6d0S3-F0d06-Vc30-MJ008-K09,3,0.06,30.0,J008,9,42.7015943265096,14.4272604442014,25.298496378480397,4.51130599427345,3.9352329362540095,39215996.00220239,35701062.93042827,40001265.07005913,57526950.16438323,43575053.29707786,40370619.55490636,42812135.98436064,117964258.781511,63074958.61847399
D6d0S3-F0d06-Vc30-MJ009-K10,3,0.06,30.0,J009,10,42.8379787691083,14.563644886800196,26.3855592126901,4.73553268419386,3.9662685520368797,60274124.80154961,37525018.36231314,38170414.7470785,74058222.36119495,33760067.958470464,31553211.580269016,31259769.47587894,52447426.91309277,50908328.25446346
D6d0S3-F0d06-Vc30-MJ010-K10,3,0.06,30.0,J010,10,47.6669689088235,19.392635026515396,27.1049438427145,4.71458274822301,4.16442973953715,51013097.70858621,39432624.773448616,37215220.63316213,72618695.22742812,54178624.43848562,32400197.23510237,57577915.87249717,82307785.96217199,69125148.06569295
D6d0S3-F0d06-Vc45-MJ001-K06,3,0.06,45.0,J001,6,44.9777463947659,16.7034125124578,22.5795947514494,4.56069437687751,4.033513537756472,54517780.21833511,48632398.68259623,38504798.13243673,51837481.7209376,51217739.22119876,44843390.85280878,84124309.15315016,151072859.58906445,154174609.65488982
D6d0S3-F0d06-Vc45-MJ002-K06,3,0.06,45.0,J002,6,43.9421853711687,15.6678514888605,22.0642025043782,4.444794439327112,3.86572086547279,48322500.44489034,55787727.71385435,39942118.16911174,51519564.43351403,45032538.80071579,39958442.02053943,122263487.97586732,84013325.49607758,80675416.71099845
D6d0S3-F0d06-Vc45-MJ003-K07,3,0.06,45.0,J003,7,46.6556259610048,18.3812920786967,20.665585992977604,4.57704214769627,3.96241084479649,59509586.85634968,33207513.55487865,30797800.724243376,40246805.582857415,36603469.83273231,32473229.58206367,67312146.53785951,86604832.39426851,151045867.36472678
D6d0S3-F0d06-Vc45-MJ004-K07,3,0.06,45.0,J004,7,44.670009600760295,16.3956757184522,29.321491952895798,5.187244491566731,4.0048385787497205,56940198.47541115,50827659.98032527,47440595.23006205,50150780.34017874,50396716.4443305,58536497.85389253,68672618.72314468,162382671.22753346,113530866.58535148
D6d0S3-F0d06-Vc45-MJ005-K08,3,0.06,45.0,J005,8,48.4466498198581,20.17231593755,27.1668253690798,4.59850923498245,4.10651812014261,64006888.06145734,30036133.61071282,16727458.6798849,33661371.59069513,43643418.37949195,30347057.81343333,64854891.48508184,132638259.3040706,62436319.03637061
D6d0S3-F0d06-Vc45-MJ006-K08,3,0.06,45.0,J006,8,48.46722363265099,20.1928897503428,27.7673357034068,4.95049470008716,4.150739086260471,50818626.53107223,56992942.78617033,47413453.94697306,73832320.19533944,68658052.91747496,58788694.5898229,94122067.62180284,150801977.5885125,134261829.80065188
D6d0S3-F0d06-Vc45-MJ007-K09,3,0.06,45.0,J007,9,43.4326939147497,15.1583600324416,29.1063974535221,4.9868311097334095,4.08674064580853,45668824.13795735,44047795.0073847,34618934.19526431,78955360.36807172,38672851.31846978,37898868.59501422,90488145.35481162,146505312.40341198,153829617.08100998
D6d0S3-F0d06-Vc45-MJ008-K09,3,0.06,45.0,J008,9,46.591815681983,18.3174817996749,27.559476018397998,4.8755265663592695,4.16368023921299,41318969.0239824,44798468.70632034,46751428.28315269,40805750.02730807,43083156.085169,41630873.6081522,100920299.78933802,134588397.65820286,92695605.72564296
D6d0S3-F0d06-Vc45-MJ009-K10,3,0.06,45.0,J009,10,47.6766367355303,19.4023028532222,28.3823275975615,4.8447802649443,4.18748580541472,56186544.7364657,55462674.53388722,59763025.77090534,53157431.61386969,59878527.36006096,67413276.83358034,111154080.77568516,171438785.00158942,167874164.93312737
D6d0S3-F0d06-Vc45-MJ010-K10,3,0.06,45.0,J010,10,48.92786680008589,20.6535329177777,26.4071846973176,4.855250900861269,4.09581404190051,51144147.11349551,52424821.41974629,47973643.22061747,61467393.32280346,59292446.63289674,62376449.1889661,81810783.42139785,174811152.72077107,171566253.80409962
D6d0S3-F0d06-Vc60-MJ001-K06,3,0.06,60.0,J001,6,42.9284622663446,14.6541283840365,24.02434645058489,4.45939907152867,3.97709706676251,46410939.79100741,38542574.16098875,46797325.43624079,45805324.37271679,88118611.51924005,131663326.8652167,170124948.15953952,429075256.4880737,345145047.0397814
D6d0S3-F0d06-Vc60-MJ002-K06,3,0.06,60.0,J002,6,41.69336937056521,13.419035488257101,22.8521963848105,4.31398183092693,3.7886304491382496,50845624.62368515,34039396.70960067,26030290.79637204,37341277.74341506,55952973.32013505,110140016.71802768,170770023.12037438,318880923.9698334,314487793.79120874
D6d0S3-F0d06-Vc60-MJ003-K07,3,0.06,60.0,J003,7,48.7937742946153,20.5194404123073,24.647863109907497,4.8666717960087995,4.26723603531711,46634879.98564559,41210418.791636616,32954653.655561354,45908850.55766377,38739887.920746185,103399801.75050616,207566063.5695921,306948400.90404826,236573375.70434532
D6d0S3-F0d06-Vc60-MJ004-K07,3,0.06,60.0,J004,7,44.6502778331499,16.375943950841695,27.804203219058298,5.017669177821982,3.9115911737255002,30342860.54449429,40768556.739502944,37163416.865307055,51587723.91150592,47606188.21946857,160251614.66011956,393137703.127192,491244095.9049528,219966158.8194184
D6d0S3-F0d06-Vc60-MJ005-K08,3,0.06,60.0,J005,8,48.5050170014955,20.230683119187397,26.2385587705412,4.60215244330634,4.0403499078922405,37981494.40281183,34424466.17438871,22886314.3876376,37532368.16468983,29509062.81340852,135506665.34597677,418747787.14306194,428834055.54105866,197362836.48435968
D6d0S3-F0d06-Vc60-MJ006-K08,3,0.06,60.0,J006,8,52.058162637381,23.7838287550729,29.812664233804306,5.397414724404251,4.29379146727786,29503901.860567924,39765725.55208436,30639209.94120642,30960498.12639455,45228226.9568455,52787574.3560646,105790557.25102992,363610624.34096354,272572917.757311
D6d0S3-F0d06-Vc60-MJ007-K09,3,0.06,60.0,J007,9,42.8976477081781,14.623313825870001,28.11736314573649,4.67620459654763,3.94797373995076,36396000.58497016,42431558.28405184,32553652.36287524,31613716.29358091,44917425.33089808,97819744.8165384,227643079.3126749,264092163.7042981,243528345.93266612
D6d0S3-F0d06-Vc60-MJ008-K09,3,0.06,60.0,J008,9,42.46947454530989,14.195140663001801,25.9546630619942,4.4930792315410795,3.83610524861285,54215500.18948384,54498146.02212681,39783310.85724194,41864062.28448146,58609078.93505445,84921865.75293641,113704371.87899728,320085386.54145205,299728109.39761174
D6d0S3-F0d06-Vc60-MJ009-K10,3,0.06,60.0,J009,10,46.3666134709945,18.0922795886864,25.257572356389602,4.61262270478734,4.0635209750802,42993427.70320522,51925328.92133541,30834919.36816797,39011729.76698951,48687082.61938971,99759984.98826136,306610454.26158,611522049.4569707,321864634.3830935
D6d0S3-F0d06-Vc60-MJ010-K10,3,0.06,60.0,J010,10,44.445966587657004,16.171632705348898,24.523893258190498,4.26062744402494,3.95973925318274,49090378.56854546,39766079.77908718,25124466.459222216,31452139.43521253,49930094.48394033,132566034.81892319,274274194.879814,236344601.4068124,175372181.81814453
D6d0S3-F0d09-Vc15-MJ001-K06,3,0.09,15.0,J001,6,44.0830740385073,15.8087401561991,38.7035666638341,4.73768456808143,3.9132225140971806,52529887.94842862,51952421.25007688,57438550.413042,114503537.64446317,44394218.45600645,34674150.54577393,43788834.63888045,39900058.12069294,39659590.47555145
D6d0S3-F0d09-Vc15-MJ002-K06,3,0.09,15.0,J002,6,44.5260418674515,16.251707985143398,40.3624455808279,4.8191425279157105,3.92757413286206,46645016.87741,42884841.44816271,41902891.19200904,98387351.91797207,55603500.65335161,27661724.094334245,35760157.44373134,47858266.24386819,23136287.94079257
D6d0S3-F0d09-Vc15-MJ003-K07,3,0.09,15.0,J003,7,42.5584820617111,14.2841481794029,38.4867162053007,5.3415423787710195,3.7818304834466203,56841928.67695405,31306790.706802845,28389782.3084325,81709748.49785091,56567939.53529397,21365949.49143265,22986843.88138888,27773476.23259717,31617273.69853103
D6d0S3-F0d09-Vc15-MJ004-K07,3,0.09,15.0,J004,7,45.6158538000457,17.3415199177376,31.5467797720226,5.187461569316991,3.99066784831988,84205341.96999975,33926610.06163888,40310103.01168043,115596119.25425659,66741502.04172392,43723122.513043664,30884311.091271713,40544175.90833461,34220654.05125316
D6d0S3-F0d09-Vc15-MJ005-K08,3,0.09,15.0,J005,8,50.8161338480474,22.5417999657393,28.0411852130614,4.9818028085540185,4.24573919178387,36029473.05967277,33321695.96479479,32441058.26925705,51005540.88690329,42070235.76313853,29180956.99606675,30351514.79299521,42715600.9330771,26092462.4591204
